Location,Latitude,Longitude,Ward,Neighborhood,Community,Day,Tow_Zone,Date,Time,Emergency
"3043 Knox Ave s,Minneapolis,MN",44.947010999999996,-93.304627,10,ECCO,Calhoun Isles,3,5,12/19/2016,08:28,Ferry
"4049 14th ave s,Minneapolis,MN",44.929216,-93.254918,8,Bancroft,Powderhorn,3,6,12/19/2016,08:29,Ferry
"4029 14th ave s ,Minneapolis,MN",44.929321,-93.25459000000001,8,Bancroft,Powderhorn,3,6,12/19/2016,08:29,Ferry
"3045 Knox Ave s,Minneapolis,MN",44.946999,-93.304627,10,ECCO,Calhoun Isles,3,5,12/19/2016,08:31,Ferry
"511 3rd ave ne,Minneapolis,MN",44.976914,-93.266581,7,Downtown West,Central,3,3,12/19/2016,08:39,Ferry
"303 4th Ave se,Minneapolis,MN",44.985212,-93.250629,3,Marcy Holmes,University,3,4,12/19/2016,08:39,Ferry
"3731 15th ave s,Minneapolis,MN",44.934756,-93.253644,9,Powderhorn Park,Powderhorn,3,6,12/19/2016,08:41,Ferry
"3005 James ave s,Minneapolis,MN",44.948082,-93.303093,10,ECCO,Calhoun Isles,3,5,12/19/2016,08:42,Ferry
"609 4th ave se,Minneapolis,MN",44.988434000000005,-93.248336,3,Marcy Holmes,University,3,4,12/19/2016,08:44,Ferry
"1041 Aldrich Ave N,Minneapolis,MN",44.988611999999996,-93.291067,5,Sumner - Glenwood,Near North,3,1,12/19/2016,08:44,Ferry
"1951 DuPont ave n,Minneapolis,MN",44.998998,-93.292597,5,Near - North,Near North,3,1,12/19/2016,08:44,Ferry
"305 4th Ave se,Minneapolis,MN",44.985279,-93.250575,3,Marcy Holmes,University,3,4,12/19/2016,08:45,Ferry
"713 Bryant Ave n ,Minneapolis,MN",44.985313,-93.291985,5,Sumner - Glenwood,Near North,3,1,12/19/2016,08:45,Ferry
"725 5TH AVE SE,Minneapolis,MN",44.98927,-93.245571,3,Marcy Holmes,University,3,4,12/19/2016,08:49,Ferry
"231 3rd ave ne,Minneapolis,MN",44.98041,-93.26371800000001,3,Downtown West,Central,3,3,12/19/2016,08:49,Ferry
"719 5th Ave se,Minneapolis,MN",44.98905,-93.245766,3,Marcy Holmes,University,3,4,12/19/2016,08:49,Ferry
"85 5th ave se,Minneapolis,MN",44.983517,-93.249849,3,Marcy Holmes,University,3,4,12/19/2016,08:49,Ferry
"315 12th ave ne,Minneapolis,MN",44.974389,-93.252131,3,Downtown East,Central,3,3,12/19/2016,08:50,Ferry
"229 12th ave ne,Minneapolis,MN",44.974641999999996,-93.2509,3,Downtown East,Central,3,3,12/19/2016,08:52,Ferry
"517 4th Ave se,Minneapolis,MN",44.987796,-93.24893,3,Marcy Holmes,University,3,4,12/19/2016,08:52,Ferry
"226 12th ave ne,Minneapolis,MN",44.999611,-93.264911,3,Sheridan,Northeast,3,2,12/19/2016,08:53,Ferry
"1819 Bryant ave n,Minneapolis,MN",44.998057,-93.291428,5,Near - North,Near North,3,1,12/19/2016,08:53,Ferry
"3615 14th Ave. S.,Minneapolis,MN",44.937255,-93.254591,9,Powderhorn Park,Powderhorn,3,6,12/19/2016,08:53,Ferry
"1525 Bryant Ave n ,Minneapolis,MN",44.994915,-93.291415,5,Near - North,Near North,3,1,12/19/2016,08:53,Ferry
"845 3rd ave ne,Minneapolis,MN",44.973402,-93.269533,7,Downtown West,Central,3,3,12/19/2016,08:54,Ferry
"1519 spruce pl,Minneapolis,MN",44.967009999999995,-93.280401,7,Loring Park,Central,3,3,12/19/2016,08:55,Ferry
"1943 FREMONT AVE S,Minneapolis,MN",44.962958,-93.295612,7,Lowry Hill,Calhoun Isles,3,3,12/19/2016,08:56,Ferry
"1823 Bryant ave n,Minneapolis,MN",44.99815,-93.29145600000001,5,Near - North,Near North,3,1,12/19/2016,08:56,Ferry
"23 oakgrove st,Minneapolis,MN",44.966361,-93.278806,7,Loring Park,Central,3,3,12/19/2016,08:56,Ferry
"149 12TH AVE NE,Minneapolis,MN",45.000019,-93.266987,3,Sheridan,Northeast,3,2,12/19/2016,08:57,Ferry
"521 4th Ave se,Minneapolis,MN",44.987867,-93.248818,3,Marcy Holmes,University,3,4,12/19/2016,08:58,Ferry
"3217 6th st n ,Minneapolis,MN",45.013718,-93.28649300000001,4,McKinley,Camden,3,1,12/19/2016,11:37,Ferry
"217 5th ave ne,Minneapolis,MN",44.978730999999996,-93.26142800000001,3,Downtown West,Central,3,3,12/19/2016,08:58,Ferry
"2701 aldrich ave n ,Minneapolis,MN",45.007871,-93.28953299999999,5,Hawthorne,Near North,3,1,12/19/2016,11:37,Ferry
"809 13th ave se,Minneapolis,MN",44.98536,-93.23397800000001,3,Marcy Holmes,University,3,4,12/19/2016,11:38,Ferry
"1945 FREMONT AVE S,Minneapolis,MN",44.962882,-93.295322,7,Lowry Hill,Calhoun Isles,3,3,12/19/2016,08:59,Ferry
"1509 Bryant a n,Minneapolis,MN",44.994471000000004,-93.291466,5,Near - North,Near North,3,1,12/19/2016,08:59,Ferry
"1903 Clinton Ave s,Minneapolis,MN",44.963858,-93.27148000000001,6,Steven's Square - Loring Heights,Central,3,3,12/19/2016,11:40,Ferry
"1403 32ND ST W,Minneapolis,MN",44.944713,-93.29741899999999,10,South Uptown,Calhoun Isles,3,5,12/19/2016,11:40,Ferry
"1521 spruce pl,Minneapolis,MN",44.967011,-93.280816,7,Loring Park,Central,3,3,12/19/2016,09:03,Ferry
"201 7th ave ne,Minneapolis,MN",44.995176,-93.26307,3,St. Anthony West,Northeast,3,2,12/19/2016,09:04,Ferry
"3335 Holmes ave s,Minneapolis,MN",44.941814,-93.299254,10,ECCO,Calhoun Isles,3,5,12/19/2016,09:04,Ferry
"1509 spruce pl,Minneapolis,MN",44.967358000000004,-93.28081800000001,7,Loring Park,Central,3,3,12/19/2016,09:06,Ferry
"3133 humbolt Ave s,Minneapolis,MN",44.945398,-93.300503,10,ECCO,Calhoun Isles,3,5,12/19/2016,09:09,Ferry
"2011 PLEASANT AVE S,Minneapolis,MN",44.962226,-93.282495,10,Whittier,Powderhorn,3,3,12/19/2016,11:41,Ferry
"3211 Holmes Ave s,Minneapolis,MN",44.944365000000005,-93.299214,10,ECCO,Calhoun Isles,3,5,12/19/2016,09:43,Ferry
"325 19th St e,Minneapolis,MN",44.963943,-93.27138599999999,6,Steven's Square - Loring Heights,Central,3,3,12/19/2016,11:43,Ferry
"407 7th ave se,Minneapolis,MN",44.984794,-93.245478,3,Marcy Holmes,University,3,4,12/19/2016,09:43,Ferry
"817 13th ave se,Minneapolis,MN",44.985301,-93.233804,3,Marcy Holmes,University,3,4,12/19/2016,11:44,Ferry
"3239 4th st n ,Minneapolis,MN",45.014359999999996,-93.285399,4,McKinley,Camden,3,1,12/19/2016,09:44,Ferry
"415 oak grove st,Minneapolis,MN",44.967205,-93.285134,7,Loring Park,Central,3,3,12/19/2016,09:12,Ferry
"317 8th Ave se,Minneapolis,MN",44.983328,-93.244498,3,Marcy Holmes,University,3,4,12/19/2016,11:44,Ferry
"309 oak grove st,Minneapolis,MN",44.96693,-93.28326899999999,7,Loring Park,Central,3,3,12/19/2016,09:45,Ferry
"1457 32nd st w,Minneapolis,MN",44.944716,-93.29978299999999,10,ECCO,Calhoun Isles,3,5,12/19/2016,09:13,Ferry
"243 18TH ST E,Minneapolis,MN",44.965206,-93.273156,6,Steven's Square - Loring Heights,Central,3,3,12/19/2016,11:45,Ferry
"1453 32nd st w,Minneapolis,MN",44.944716,-93.299683,10,ECCO,Calhoun Isles,3,5,12/19/2016,09:46,Ferry
"303 6th ave se,Minneapolis,MN",44.984009,-93.24761600000001,3,Marcy Holmes,University,3,4,12/19/2016,09:13,Ferry
"811 Oliver Ave N,Minneapolis,MN",44.986471,-93.30731,5,Near - North,Near North,3,1,12/19/2016,11:46,Ferry
"3317 Fremont ave s,Minneapolis,MN",44.942351,-93.295436,10,South Uptown,Calhoun Isles,3,5,12/19/2016,09:48,Ferry
"1929 Fremont ave S,Minneapolis,MN",44.96356,-93.29525,7,Lowry Hill,Calhoun Isles,3,3,12/19/2016,09:14,Ferry
"1923 Fillmore St ne,Minneapolis,MN",45.008434,-93.241885,1,Windom Park,Northeast,3,2,12/19/2016,11:46,Ferry
"1116 TALMAGE AVE SE,Minneapolis,MN",44.989652,-93.235607,2,Como,University,3,4,12/19/2016,09:48,Ferry
"1119 Humboldt Ave N,Minneapolis,MN",44.98966,-93.298659,5,Near - North,Near North,3,1,12/19/2016,09:14,Ferry
"1311 32nd st w,Minneapolis,MN",44.944721,-93.295929,10,South Uptown,Calhoun Isles,3,5,12/19/2016,11:46,Ferry
"2619 girard Ave n,Minneapolis,MN",45.006575,-93.297198,5,Jordan,Near North,3,1,12/19/2016,09:48,Ferry
"417 7th AV se,Minneapolis,MN",44.984866,-93.245109,3,Marcy Holmes,University,3,4,12/19/2016,11:47,Ferry
"319 7th ave se,Minneapolis,MN",44.984012,-93.246049,3,Marcy Holmes,University,3,4,12/19/2016,09:50,Ferry
"317 6th Avenue Southeast,Minneapolis,MN",44.984567999999996,-93.24749,3,Marcy Holmes,University,3,4,12/19/2016,09:16,Ferry
"1839 Garfield st ne,Minneapolis,MN",45.007220000000004,-93.233025,1,Windom Park,Northeast,3,2,12/19/2016,11:47,Ferry
"203 19TH ST E,Minneapolis,MN",44.963684,-93.273775,6,Steven's Square - Loring Heights,Central,3,3,12/19/2016,11:48,Ferry
"1361 spruce pl,Minneapolis,MN",44.96978,-93.280815,7,Loring Park,Central,3,3,12/19/2016,09:50,Ferry
"425 6th AVE ne,Minneapolis,MN",44.995264,-93.258211,3,St. Anthony West,Northeast,3,2,12/19/2016,09:17,Ferry
"1317 girard Ave n,Minneapolis,MN",44.992663,-93.297198,5,Near - North,Near North,3,1,12/19/2016,09:20,Ferry
"321 4TH AVE SE,Minneapolis,MN",44.985704999999996,-93.250231,3,Marcy Holmes,University,3,4,12/19/2016,09:50,Ferry
"817 12th Avenue Southeast,Minneapolis,MN",44.986379,-93.235127,3,Marcy Holmes,University,3,4,12/19/2016,11:48,Ferry
"405 6TH AVE SE,Minneapolis,MN",44.985302000000004,-93.246926,3,Marcy Holmes,University,3,4,12/19/2016,09:22,Ferry
"1207 James Ave n ,Minneapolis,MN",44.990349,-93.300919,5,Near - North,Near North,3,1,12/19/2016,09:51,Ferry
"1409 13th ave ne,Minneapolis,MN",45.000541999999996,-93.239592,1,Northeast Park,Northeast,3,2,12/19/2016,11:49,Ferry
"3921 12th ave s,Minneapolis,MN",44.93169,-93.25743,8,Bancroft,Powderhorn,3,6,12/19/2016,09:23,Ferry
"173 14th ave ne,Minneapolis,MN",45.001999,-93.26657900000001,3,Sheridan,Northeast,3,2,12/19/2016,09:52,Ferry
"1917 2ND AVE S,Minneapolis,MN",44.96328,-93.273798,6,Steven's Square - Loring Heights,Central,3,3,12/19/2016,11:50,Ferry
"403 OAK GROVE ST,Minneapolis,MN",44.967127000000005,-93.28489499999999,7,Loring Park,Central,3,3,12/19/2016,09:26,Ferry
"221 12th ave ne,Minneapolis,MN",45.00005,-93.26513299999999,3,Sheridan,Northeast,3,2,12/19/2016,09:53,Ferry
"749 Fillmore st ne,Minneapolis,MN",44.998362,-93.2419,3,Beltrami,Northeast,3,2,12/19/2016,11:51,Ferry
"313 clifton ave,Minneapolis,MN",44.966095,-93.283937,7,Loring Park,Central,3,3,12/19/2016,09:53,Ferry
"1605 Girard ave n,Minneapolis,MN",44.995526,-93.297554,5,Near - North,Near North,3,1,12/19/2016,09:28,Ferry
"2905 Bryant Ave N ,Minneapolis,MN",45.009782,-93.29089,5,Hawthorne,Near North,3,1,12/19/2016,11:52,Ferry
"203 CLIFTON AVE,Minneapolis,MN",44.966062,-93.283829,7,Loring Park,Central,3,3,12/19/2016,09:53,Ferry
"1411 13th ave ne,Minneapolis,MN",45.000541999999996,-93.23956700000001,1,Northeast Park,Northeast,3,2,12/19/2016,11:52,Ferry
"227 14TH ST w,Minneapolis,MN",44.968784,-93.281391,7,Loring Park,Central,3,3,12/19/2016,09:29,Ferry
"1505 Main st ne,Minneapolis,MN",45.003287,-93.26734499999999,3,Sheridan,Northeast,3,2,12/19/2016,09:54,Ferry
"811 newton ave n,Minneapolis,MN",44.98646,-93.305973,5,Near - North,Near North,3,1,12/19/2016,11:52,Ferry
"337 OAK GROVE ST,Minneapolis,MN",44.967071000000004,-93.28452800000001,7,Loring Park,Central,3,3,12/19/2016,09:29,Ferry
"429 OAK GROVE ST,Minneapolis,MN",44.967771,-93.285889,7,Loring Park,Central,3,3,12/19/2016,09:54,Ferry
"1907 Pierce st ne,Minneapolis,MN",45.008072999999996,-93.240716,1,Windom Park,Northeast,3,2,12/19/2016,11:53,Ferry
"1611 Grand st ne,Minneapolis,MN",45.004352000000004,-93.269898,3,Sheridan,Northeast,3,2,12/19/2016,09:55,Ferry
"819 13th Ave se ,Minneapolis,MN",44.985303,-93.233802,3,Marcy Holmes,University,3,4,12/19/2016,11:54,Ferry
"323 6th Ave se ,Minneapolis,MN",44.98483,-93.247291,3,Marcy Holmes,University,3,4,12/19/2016,09:30,Ferry
"1923 Morgan Ave n ,Minneapolis,MN",44.999533,-93.304458,5,Willard - Hay,Near North,3,1,12/19/2016,09:56,Ferry
"1923 2 4th ave,Minneapolis,MN",45.004231,-93.304503,5,Jordan,Near North,3,1,12/19/2016,11:54,Ferry
"301 CLIFTON AVE,Minneapolis,MN",44.965771000000004,-93.283638,7,Loring Park,Central,3,3,12/19/2016,09:59,Ferry
"3123 18TH AV S,Minneapolis,MN",44.945678,-93.248389,9,Powderhorn Park,Powderhorn,3,6,12/19/2016,11:56,Ferry
"1373 SPRUCE PL,Minneapolis,MN",44.969478,-93.280815,7,Loring Park,Central,3,3,12/19/2016,09:30,Ferry
"3033 4th St N,Minneapolis,MN",45.011776,-93.285184,5,Hawthorne,Near North,3,1,12/19/2016,10:01,Ferry
"813 23rd ave ne,Minneapolis,MN",45.011066,-93.250266,1,Holland,Northeast,3,2,12/19/2016,11:56,Ferry
"1345 Morgan Ave N,Minneapolis,MN",44.992931,-93.304728,5,Willard - Hay,Near North,3,1,12/19/2016,10:03,Ferry
"2825 39th st e,Minneapolis,MN",44.9323,-93.231771,12,Standish,Powderhorn,3,6,12/19/2016,09:30,Ferry
"955 17th ave se,Minneapolis,MN",44.986368,-93.22862099999999,2,Como,University,3,4,12/19/2016,11:57,Ferry
"311 6th Ave se,Minneapolis,MN",44.984284,-93.2474,3,Marcy Holmes,University,3,4,12/19/2016,09:31,Ferry
"1367 SPRUCE PL,Minneapolis,MN",44.969629,-93.280815,7,Loring Park,Central,3,3,12/19/2016,09:32,Ferry
"601 5th Avenue Southeast,Minneapolis,MN",44.987769,-93.246791,3,Marcy Holmes,University,3,4,12/19/2016,09:33,Ferry
"3523 11th ave s,Minneapolis,MN",44.938736999999996,-93.258737,9,Powderhorn Park,Powderhorn,3,6,12/19/2016,09:33,Ferry
"3727 11th ave s ,Minneapolis,MN",44.935075,-93.25842,9,Powderhorn Park,Powderhorn,3,6,12/19/2016,09:34,Ferry
"1523 37th Ave. E.,Minneapolis,MN",45.035622,-93.237432,1,Waite Park,Northeast,3,2,12/19/2016,09:35,Ferry
"1609 Grand st ne,Minneapolis,MN",45.00427,-93.27008199999999,3,Sheridan,Northeast,3,2,12/19/2016,09:36,Ferry
"1625 Girard ave n ,Minneapolis,MN",44.996123,-93.2972,5,Near - North,Near North,3,1,12/19/2016,09:36,Ferry
"3037 Knox Ave s,Minneapolis,MN",44.947049,-93.304315,10,ECCO,Calhoun Isles,3,5,12/19/2016,09:37,Ferry
"1607 California St ne,Minneapolis,MN",45.004222,-93.268606,3,Sheridan,Northeast,3,2,12/19/2016,09:37,Ferry
"421 7th ave se,Minneapolis,MN",44.984889,-93.245091,3,Marcy Holmes,University,3,4,12/19/2016,09:38,Ferry
"3629 12th Avenue South,Minneapolis,MN",44.936640999999995,-93.257076,9,Powderhorn Park,Powderhorn,3,6,12/19/2016,09:38,Ferry
"119 14th ave ne,Minneapolis,MN",45.001585999999996,-93.269764,3,Sheridan,Northeast,3,2,12/19/2016,09:38,Ferry
"3501 girard ave s,Minneapolis,MN",44.939391,-93.296869,10,South Uptown,Calhoun Isles,3,5,12/19/2016,09:39,Ferry
"309 6th Ave se,Minneapolis,MN",44.984215999999996,-93.247454,3,Marcy Holmes,University,3,4,12/19/2016,09:40,Ferry
"3641 14th ave,Minneapolis,MN",44.936234000000006,-93.25457800000001,9,Powderhorn Park,Powderhorn,3,6,12/19/2016,09:40,Ferry
"1531 Xerxes Ave N,Minneapolis,MN",44.994878,-93.318815,5,Near North,Near North,3,1,12/19/2016,09:41,Ferry
"3945 14th Avenue South,Minneapolis,MN",44.930997,-93.254644,8,Bancroft,Powderhorn,3,6,12/19/2016,09:41,Ferry
"3733 12th ave,Minneapolis,MN",44.934715000000004,-93.25715799999999,9,Powderhorn Park,Powderhorn,3,6,12/19/2016,09:42,Ferry
"2951 Bryant Ave n,Minneapolis,MN",45.011025,-93.290755,5,Hawthorne,Near North,3,1,12/19/2016,11:58,Ferry
"1507 Morgan ave n,Minneapolis,MN",44.994415999999994,-93.304808,5,Willard - Hay,Near North,3,1,12/19/2016,10:05,Ferry
"1103 Morgan Ave n,Minneapolis,MN",44.988974,-93.304778,5,Near - North,Near North,3,1,12/19/2016,10:05,Ferry
"1314 Irving ave n,Minneapolis,MN",44.992464,-93.299312,5,Near - North,Near North,3,1,12/19/2016,11:58,Ferry
"311 7th AV se,Minneapolis,MN",44.983919,-93.24613199999999,3,Marcy Holmes,University,3,4,12/19/2016,10:08,Ferry
"1805 4th ave s,Minneapolis,MN",44.965052,-93.27019399999999,6,Steven's Square - Loring Heights,Central,3,3,12/19/2016,11:59,Ferry
"1801 43rd Street East,Minneapolis,MN",44.925115000000005,-93.24854,11,Northrop,Nokomis,3,6,12/19/2016,11:59,Ferry
"303 7th Avenue Southeast,Minneapolis,MN",44.983439000000004,-93.246251,3,Marcy Holmes,University,3,4,12/19/2016,10:09,Ferry
"725 8th ave se,Minneapolis,MN",44.987477,-93.24144,3,Marcy Holmes,University,3,4,12/19/2016,10:10,Ferry
"3423 45th st e,Minneapolis,MN",44.921481,-93.222175,12,Ericsson,Nokomis,3,6,12/19/2016,11:59,Ferry
"1825 Garfield st ne,Minneapolis,MN",45.006721999999996,-93.232948,1,Windom Park,Northeast,3,2,12/19/2016,12:00,Ferry
"327 CLIFTON pl,Minneapolis,MN",44.966095,-93.283938,7,Loring Park,Central,3,3,12/19/2016,10:10,Ferry
"927 Morgan ave n,Minneapolis,MN",44.987633,-93.304508,5,Near - North,Near North,3,1,12/19/2016,10:10,Ferry
"401 11th Ave se,Minneapolis,MN",44.982498,-93.240089,3,Marcy Holmes,University,3,4,12/19/2016,12:00,Ferry
"2411 Fillmore st ne,Minneapolis,MN",45.012613,-93.241857,1,Windom Park,Northeast,3,2,12/19/2016,10:11,Ferry
"310 and 9 22nd Ave. S.,Minneapolis,MN",44.963997,-93.240913,6,Seward,Longfellow,3,4,12/19/2016,12:00,Ferry
"321 6th Ave se,Minneapolis,MN",44.984618,-93.247137,3,Marcy Holmes,University,3,4,12/19/2016,10:11,Ferry
"2811 aldrich ave n ,Minneapolis,MN",45.008913,-93.28949200000001,5,Hawthorne,Near North,3,1,12/19/2016,12:01,Ferry
"311 Clifton ave,Minneapolis,MN",44.966095,-93.283937,7,Loring Park,Central,3,3,12/19/2016,10:14,Ferry
"815 13TH Ave se,Minneapolis,MN",44.985794,-93.234274,3,Marcy Holmes,University,3,4,12/19/2016,12:01,Ferry
"211 7th Ave se ,Minneapolis,MN",44.982507,-93.246981,3,Marcy Holmes,University,3,4,12/19/2016,10:14,Ferry
"919 6th Street East,Minneapolis,MN",44.984893,-93.240314,3,Marcy Holmes,University,3,4,12/19/2016,12:02,Ferry
"417 8th Ave se ,Minneapolis,MN",44.984462,-93.24397900000001,3,Marcy Holmes,University,3,4,12/19/2016,10:14,Ferry
"2329 5th st ne,Minneapolis,MN",45.012038000000004,-93.260097,1,Holland,Northeast,3,2,12/19/2016,12:02,Ferry
"3939 11th ave s,Minneapolis,MN",44.931089,-93.258703,8,Bancroft,Powderhorn,3,6,12/19/2016,10:15,Ferry
"3131 16th ave s,Minneapolis,MN",44.945553000000004,-93.251192,9,Powderhorn Park,Powderhorn,3,6,12/19/2016,12:02,Ferry
"1111 36th st ,Minneapolis,MN",44.93757,-93.258228,9,Powderhorn Park,Powderhorn,3,6,12/19/2016,10:15,Ferry
"2823 aldrich ave n ,Minneapolis,MN",45.009252000000004,-93.28962299999999,5,Hawthorne,Near North,3,1,12/19/2016,12:03,Ferry
"1415 40TH st,Minneapolis,MN",44.93051,-93.254227,8,Bancroft,Powderhorn,3,6,12/19/2016,10:15,Ferry
"343 23rd ave ne,Minneapolis,MN",45.011106,-93.262426,1,Holland,Northeast,3,2,12/19/2016,12:05,Ferry
"415 5th AV se,Minneapolis,MN",44.986022999999996,-93.248334,3,Marcy Holmes,University,3,4,12/19/2016,10:15,Ferry
"3237 6th st n ,Minneapolis,MN",45.014386,-93.286862,4,McKinley,Camden,3,1,12/19/2016,12:05,Ferry
"607 8th ave se,Minneapolis,MN",44.986171,-93.242571,3,Marcy Holmes,University,3,4,12/19/2016,10:17,Ferry
"2111 2ND AVE S,Minneapolis,MN",44.961292,-93.273748,10,Whittier,Powderhorn,3,3,12/19/2016,12:06,Ferry
"929 Morgan Ave N,Minneapolis,MN",44.987755,-93.304869,5,Near - North,Near North,3,1,12/19/2016,10:18,Ferry
"937 17th Ave se,Minneapolis,MN",44.985809,-93.228888,2,Como,University,3,4,12/19/2016,12:08,Ferry
"1443 33rd st w,Minneapolis,MN",44.942915,-93.299314,10,ECCO,Calhoun Isles,3,5,12/19/2016,10:19,Ferry
"3527 21st Ave s,Minneapolis,MN",44.93861,-93.241996,9,Corcoran,Powderhorn,3,6,12/19/2016,12:09,Ferry
"1409 33rd st w,Minneapolis,MN",44.942892,-93.29764,10,South Uptown,Calhoun Isles,3,5,12/19/2016,10:22,Ferry
"2017 2ND AVE S,Minneapolis,MN",44.961928,-93.27374300000001,10,Whittier,Powderhorn,3,3,12/19/2016,12:10,Ferry
"2009 Polk st ne,Minneapolis,MN",45.009277000000004,-93.24525,1,Windom Park,Northeast,3,2,12/19/2016,10:22,Ferry
"525 9th Ave se ,Minneapolis,MN",44.984831,-93.24222900000001,3,Marcy Holmes,University,3,4,12/19/2016,12:10,Ferry
"1831 pierce st ne,Minneapolis,MN",45.007073999999996,-93.240611,1,Windom Park,Northeast,3,2,12/19/2016,10:23,Ferry
"1507 Newton Ave N,Minneapolis,MN",44.994415000000004,-93.306001,5,Willard - Hay,Near North,3,1,12/19/2016,12:11,Ferry
"3505 ELLIOT AV S,Minneapolis,MN",44.939236,-93.261274,9,Powderhorn Park,Powderhorn,3,6,12/19/2016,10:24,Ferry
"805 12th ave se,Minneapolis,MN",44.985695,-93.23530699999999,3,Marcy Holmes,University,3,4,12/19/2016,12:11,Ferry
"309 CLIFTON AVE,Minneapolis,MN",44.965848,-93.284086,7,Loring Park,Central,3,3,12/19/2016,10:25,Ferry
"749 Pierce st ne,Minneapolis,MN",44.998357,-93.240718,3,Beltrami,Northeast,3,2,12/19/2016,12:16,Ferry
"1337 Morgan ave n ,Minneapolis,MN",44.992694,-93.30479100000001,5,Willard - Hay,Near North,3,1,12/19/2016,10:27,Ferry
"3021 14th ave S,Minneapolis,MN",44.947635999999996,-93.254777,9,Powderhorn Park,Powderhorn,3,6,12/19/2016,12:18,Ferry
"321 7th ave se,Minneapolis,MN",44.983944,-93.245846,3,Marcy Holmes,University,3,4,12/19/2016,10:27,Ferry
"843 18th ave se,Minneapolis,MN",44.985042,-93.226946,2,Como,University,3,4,12/19/2016,12:18,Ferry
"1607 Buchanan st ne,Minneapolis,MN",45.004506,-93.23944200000001,1,Northeast Park,Northeast,3,2,12/19/2016,10:28,Ferry
"901 17TH ST E,Minneapolis,MN",44.966367,-93.261046,6,Elliot Park,Central,3,3,12/19/2016,12:19,Ferry
"3829 10th ave s,Minneapolis,MN",44.933206,-93.259727,8,Bancroft,Powderhorn,3,6,12/19/2016,10:28,Ferry
"3121 12th ave S,Minneapolis,MN",44.946075,-93.257538,9,Powderhorn Park,Powderhorn,3,6,12/19/2016,12:20,Ferry
"1405 33rd st w,Minneapolis,MN",44.942890000000006,-93.297384,10,South Uptown,Calhoun Isles,3,5,12/19/2016,10:28,Ferry
"1205 Oliver ave n,Minneapolis,MN",44.989843,-93.307009,5,Near - North,Near North,3,1,12/19/2016,12:22,Ferry
"1723 Tyler st ne,Minneapolis,MN",45.005686,-93.246104,1,Northeast Park,Northeast,3,2,12/19/2016,10:29,Ferry
"1007 19TH AVE SE,Minneapolis,MN",44.988085,-93.225594,1,Como,University,3,4,12/19/2016,12:24,Ferry
"1423 Washburn Ave N,Minneapolis,MN",44.99413,-93.317685,5,Willard - Hay,Near North,3,1,12/19/2016,10:30,Ferry
"3115 22nd Ave. S.,Minneapolis,MN",44.946064,-93.240608,9,Corcoran,Powderhorn,3,6,12/19/2016,12:25,Ferry
"101 17TH ST E,Minneapolis,MN",44.966262,-93.275284,6,Steven's Square - Loring Heights,Central,3,3,12/19/2016,10:33,Ferry
"1813 Hayes st ne,Minneapolis,MN",45.006521,-93.234588,1,Windom Park,Northeast,3,2,12/19/2016,12:26,Ferry
"1829 34th St e,Minneapolis,MN",44.941327,-93.24706,9,Corcoran,Powderhorn,3,6,12/19/2016,10:34,Ferry
"1703 Thomas pl,Minneapolis,MN",44.984905,-93.302286,5,Near - North,Near North,3,1,12/19/2016,12:29,Ferry
"1015 12th Avenue Southeast,Minneapolis,MN",44.988431,-93.234948,2,Como,University,3,4,12/19/2016,12:30,Ferry
"1513 Logan Ave n ,Minneapolis,MN",44.994581,-93.30319300000001,5,Willard - Hay,Near North,3,1,12/19/2016,10:34,Ferry
"1407 33rd st w,Minneapolis,MN",44.942890999999996,-93.297512,10,South Uptown,Calhoun Isles,3,5,12/19/2016,10:34,Ferry
"639 Buchanan st ne,Minneapolis,MN",44.996266999999996,-93.239427,3,Beltrami,Northeast,3,2,12/19/2016,12:31,Ferry
"3231 Aldrich Ave n ,Minneapolis,MN",45.014146000000004,-93.289552,4,McKinley,Camden,3,1,12/19/2016,12:31,Ferry
"801 Logan ave n,Minneapolis,MN",44.986246,-93.303595,5,Near - North,Near North,3,1,12/19/2016,10:35,Ferry
"1817 Garfield st ne,Minneapolis,MN",45.006499,-93.233308,1,Windom Park,Northeast,3,2,12/19/2016,12:33,Ferry
"641 19th ave ne,Minneapolis,MN",45.007646,-93.256153,1,Holland,Northeast,3,2,12/19/2016,10:35,Ferry
"1415 Oliver Ave N,Minneapolis,MN",44.993567999999996,-93.307244,5,Willard - Hay,Near North,3,1,12/19/2016,12:33,Ferry
"1023 14th ave se,Minneapolis,MN",44.988535,-93.232407,2,Como,University,3,4,12/19/2016,10:37,Ferry
"727 Buchanan st ne,Minneapolis,MN",44.997710999999995,-93.239388,3,Beltrami,Northeast,3,2,12/19/2016,12:35,Ferry
"1203 Logan ave n,Minneapolis,MN",44.989807,-93.303228,5,Near - North,Near North,3,1,12/19/2016,10:40,Ferry
"2813 Aldrich Ave N ,Minneapolis,MN",45.009019,-93.289624,5,Hawthorne,Near North,3,1,12/19/2016,12:35,Ferry
"3551 10th ave,Minneapolis,MN",44.937963,-93.259996,9,Powderhorn Park,Powderhorn,3,6,12/19/2016,10:42,Ferry
"745 Buchanan st ne,Minneapolis,MN",44.998191999999996,-93.239698,3,Beltrami,Northeast,3,2,12/19/2016,12:37,Ferry
"209 14th ave ne,Minneapolis,MN",45.002193,-93.265635,3,Sheridan,Northeast,3,2,12/19/2016,10:43,Ferry
