Location,Latitude,Longitude,Neighborhood,Community,Ward,Day,Tow_Zone,Date,Time,Emergency
2625 12TH AVE S,44.954807281499995,-93.25743103030001,Midtown Phillips,Phillips,9,3,3,01/17/2018,00:00,Olive
2649 12TH AVE S,44.9538650513,-93.25724029540001,Midtown Phillips,Phillips,9,3,3,01/17/2018,00:00,Olive
2643 12TH AVE S,44.95394134520001,-93.25709533690001,Midtown Phillips,Phillips,9,3,3,01/17/2018,00:00,Olive
715 13TH AVE SE,44.9845695496,-93.2344360352,Marcy Holmes,University,3,3,4,01/17/2018,00:00,Olive
821 13TH AVE SE,44.9855461121,-93.23363494870001,Marcy Holmes,University,3,3,4,01/17/2018,00:00,Olive
819 13TH AVE SE,44.9855880737,-93.2336273193,Marcy Holmes,University,3,3,4,01/17/2018,00:00,Olive
2420 6TH ST N,45.004314422600004,-93.2864379883,Hawthorne,Near North,5,2,1,01/16/2018,00:00,Olive
2424 6TH ST N,45.004455566400004,-93.28645324709998,Hawthorne,Near North,5,2,1,01/16/2018,00:00,Olive
2426 6TH ST N,45.0045051575,-93.28645324709998,Hawthorne,Near North,5,2,1,01/16/2018,00:00,Olive
2516 6TH ST N,45.0052642822,-93.28648376459999,Hawthorne,Near North,5,2,1,01/16/2018,00:00,Olive
2902 6TH ST N,45.0096244812,-93.28643035889999,Hawthorne,Near North,5,2,1,01/16/2018,00:00,Olive
2908 6TH ST N,45.0096664429,-93.28643035889999,Hawthorne,Near North,5,2,1,01/16/2018,00:00,Olive
2916 6TH ST N,45.0099487305,-93.2863845825,Hawthorne,Near North,5,2,1,01/16/2018,00:00,Olive
2918 6TH ST N,45.010200500500005,-93.2863998413,Hawthorne,Near North,5,2,1,01/16/2018,00:00,Olive
3024 6TH ST N,45.011596679700006,-93.28637695309999,Hawthorne,Near North,5,2,1,01/16/2018,00:00,Olive
3126 6TH ST N,45.0125541687,-93.2864074707,Hawthorne,Near North,5,2,1,01/16/2018,00:00,Olive
3128 6TH ST N,45.012702941899995,-93.2864227295,Hawthorne,Near North,5,2,1,01/16/2018,00:00,Olive
3024 6TH ST N,45.012603759799994,-93.2864151001,Hawthorne,Near North,5,2,1,01/16/2018,00:00,Olive
3224 6TH ST N,45.0138816833,-93.28648376459999,McKinley,Camden,4,2,1,01/16/2018,00:00,Olive
3310 6TH ST N,45.0152702332,-93.28648376459999,McKinley,Camden,4,2,1,01/16/2018,00:00,Olive
3326 6TH ST N,45.0158195496,-93.2864761353,McKinley,Camden,4,2,1,01/16/2018,00:00,Olive
3334 6TH ST N,45.0160140991,-93.286491394,McKinley,Camden,4,2,1,01/16/2018,00:00,Olive
3342 6TH ST N,45.016304016099994,-93.286491394,McKinley,Camden,4,2,1,01/16/2018,00:00,Olive
3408 6TH ST N,45.016960143999995,-93.2864990234,McKinley,Camden,4,2,1,01/16/2018,00:00,Olive
3418 6TH ST N,45.0172615051,-93.28648376459999,McKinley,Camden,4,2,1,01/16/2018,00:00,Olive
3510 6TH ST N,45.0188713074,-93.2864990234,McKinley,Camden,4,2,1,01/16/2018,00:00,Olive
3622 6TH ST N,45.0209693909,-93.2865524292,McKinley,Camden,4,2,1,01/16/2018,00:00,Olive
3722 6TH ST N,45.0228424072,-93.2865447998,McKinley,Camden,4,2,1,01/16/2018,00:00,Olive
3738 6TH ST N,45.0235404968,-93.28652954100001,McKinley,Camden,4,2,1,01/16/2018,00:00,Olive
3802 6TH ST N,45.0240592957,-93.2865447998,Webber - Camden,Camden,4,2,1,01/16/2018,00:00,Olive
3814 6TH ST N,45.024307251,-93.28656768799999,Webber - Camden,Camden,4,2,1,01/16/2018,00:00,Olive
3840 6TH ST N,45.0254058838,-93.2865447998,Webber - Camden,Camden,4,2,1,01/16/2018,00:00,Olive
3922 6TH ST N,45.02648544310001,-93.2865447998,Webber - Camden,Camden,4,2,1,01/16/2018,00:00,Olive
3930 6TH ST N,45.0266151428,-93.2865753174,Webber - Camden,Camden,4,2,1,01/16/2018,00:00,Olive
4226 ALDRICH AVE N,45.0321235657,-93.2893981934,Webber - Camden,Camden,4,2,1,01/16/2018,00:00,Olive
4162 ALDRICH AVE N,45.0312652588,-93.28938293459998,Webber - Camden,Camden,4,2,1,01/16/2018,00:00,Olive
4154 ALDRICH AVE N,45.0310325623,-93.2894058228,Webber - Camden,Camden,4,2,1,01/16/2018,00:00,Olive
4144 ALDRICH AVE N,45.0307235718,-93.2894287109,Webber - Camden,Camden,4,2,1,01/16/2018,00:00,Olive
4034 ALDRICH AVE N,45.0288009644,-93.2894058228,Webber - Camden,Camden,4,2,1,01/16/2018,00:00,Olive
3930 ALDRICH AVE N,45.0271720886,-93.28941345209999,Webber - Camden,Camden,4,2,1,01/16/2018,00:00,Olive
3738 ALDRICH AVE N,45.023288726800004,-93.2893295288,McKinley,Camden,4,2,1,01/16/2018,00:00,Olive
3722 ALDRICH AVE N,45.0228729248,-93.2893447876,McKinley,Camden,4,2,1,01/16/2018,00:00,Olive
3642 ALDRICH AVE N,45.0216560364,-93.2893371582,McKinley,Camden,4,2,1,01/16/2018,00:00,Olive
3614 ALDRICH AVE N,45.020843505900004,-93.28932189940001,McKinley,Camden,4,2,1,01/16/2018,00:00,Olive
3528 ALDRICH AVE N,45.0193481445,-93.2892913818,McKinley,Camden,4,2,1,01/16/2018,00:00,Olive
3526 ALDRICH AVE N,45.019340515100005,-93.2892837524,McKinley,Camden,4,2,1,01/16/2018,00:00,Olive
3524 ALDRICH AVE N,45.019302368199995,-93.289276123,McKinley,Camden,4,2,1,01/16/2018,00:00,Olive
2510 GIRARD AVE N,45.0052986145,-93.2971496582,Jordan,Near North,5,2,1,01/16/2018,00:00,Olive
2512 GIRARD AVE N,45.0052947998,-93.2971572876,Jordan,Near North,5,2,1,01/16/2018,00:00,Olive
2516 GIRARD AVE N,45.0055809021,-93.2971572876,Jordan,Near North,5,2,1,01/16/2018,00:00,Olive
2522 GIRARD AVE N,45.0056419373,-93.2971572876,Jordan,Near North,5,2,1,01/16/2018,00:00,Olive
2608 GIRARD AVE N,45.0062026978,-93.2968063354,Jordan,Near North,5,2,1,01/16/2018,00:00,Olive
2622 GIRARD AVE N,45.006687164300004,-93.2968063354,Jordan,Near North,5,2,1,01/16/2018,00:00,Olive
2626 GIRARD AVE N,45.0069389343,-93.2968292236,Jordan,Near North,5,2,1,01/16/2018,00:00,Olive
2706 GIRARD AVE N,45.0080680847,-93.29683685299999,Jordan,Near North,5,2,1,01/16/2018,00:00,Olive
2804 GIRARD AVE N,45.008731841999996,-93.2968292236,Jordan,Near North,5,2,1,01/16/2018,00:00,Olive
2810 GIRARD AVE N,45.008987426800005,-93.2968215942,Jordan,Near North,5,2,1,01/16/2018,00:00,Olive
2906 GIRARD AVE N,45.0098304749,-93.29683685299999,Jordan,Near North,5,2,1,01/16/2018,00:00,Olive
2908 GIRARD AVE N,45.0098381042,-93.29683685299999,Jordan,Near North,5,2,1,01/16/2018,00:00,Olive
2916 GIRARD AVE N,45.0100669861,-93.2968444824,Jordan,Near North,5,2,1,01/16/2018,00:00,Olive
2934 GIRARD AVE N,45.010650634799994,-93.2968521118,Jordan,Near North,5,2,1,01/16/2018,00:00,Olive
2936 GIRARD AVE N,45.0107192993,-93.2968673706,Jordan,Near North,5,2,1,01/16/2018,00:00,Olive
2938 GIRARD AVE N,45.010761261000006,-93.2968521118,Jordan,Near North,5,2,1,01/16/2018,00:00,Olive
3018 GIRARD AVE N,45.0119285583,-93.2968215942,Jordan,Near North,5,2,1,01/16/2018,00:00,Olive
3022 GIRARD AVE N,45.0120735168,-93.2968215942,Jordan,Near North,5,2,1,01/16/2018,00:00,Olive
3204 GIRARD AVE N,45.013420105,-93.2968444824,Folwell,Camden,4,2,1,01/16/2018,00:00,Olive
3202 GIRARD AVE N,45.0133285522,-93.2968292236,Folwell,Camden,4,2,1,01/16/2018,00:00,Olive
3312 GIRARD AVE N,45.0153694153,-93.2968215942,Folwell,Camden,4,2,1,01/16/2018,00:00,Olive
3320 GIRARD AVE N,45.0157241821,-93.2968292236,Folwell,Camden,4,2,1,01/16/2018,00:00,Olive
3422 GIRARD AVE N,45.01745986939999,-93.29683685299999,Folwell,Camden,4,2,1,01/16/2018,00:00,Olive
3424 GIRARD AVE N,45.0175514221,-93.2968444824,Folwell,Camden,4,2,1,01/16/2018,00:00,Olive
3440 GIRARD AVE N,45.017890930200004,-93.29683685299999,Folwell,Camden,4,2,1,01/16/2018,00:00,Olive
3604 GIRARD AVE N,45.0205421448,-93.29683685299999,Folwell,Camden,4,2,1,01/16/2018,00:00,Olive
3606 GIRARD AVE N,45.0206184387,-93.2968444824,Folwell,Camden,4,2,1,01/16/2018,00:00,Olive
3658 GIRARD AVE N,45.0219497681,-93.2968444824,Folwell,Camden,4,2,1,01/16/2018,00:00,Olive
3720 GIRARD AVE N,45.0227813721,-93.2968826294,Folwell,Camden,4,2,1,01/16/2018,00:00,Olive
3722 GIRARD AVE N,45.022830963100006,-93.29689025879999,Folwell,Camden,4,2,1,01/16/2018,00:00,Olive
3728 GIRARD AVE N,45.023002624499995,-93.2968826294,Folwell,Camden,4,2,1,01/16/2018,00:00,Olive
3730 GIRARD AVE N,45.0230445862,-93.2968826294,Folwell,Camden,4,2,1,01/16/2018,00:00,Olive
3738 GIRARD AVE N,45.02331924439999,-93.296875,Folwell,Camden,4,2,1,01/16/2018,00:00,Olive
3740 GIRARD AVE N,45.023288726800004,-93.2969055176,Folwell,Camden,4,2,1,01/16/2018,00:00,Olive
3742 GIRARD AVE N,45.0233688354,-93.2969055176,Folwell,Camden,4,2,1,01/16/2018,00:00,Olive
3746 GIRARD AVE N,45.023494720500004,-93.2969055176,Folwell,Camden,4,2,1,01/16/2018,00:00,Olive
3744 GIRARD AVE N,45.023567199700004,-93.2968826294,Folwell,Camden,4,2,1,01/16/2018,00:00,Olive
3752 GIRARD AVE N,45.023601532,-93.2969207764,Folwell,Camden,4,2,1,01/16/2018,00:00,Olive
3750 GIRARD AVE N,45.023651123,-93.2968826294,Folwell,Camden,4,2,1,01/16/2018,00:00,Olive
3754 GIRARD AVE N,45.023696899399994,-93.29691314700001,Folwell,Camden,4,2,1,01/16/2018,00:00,Olive
3756 GIRARD AVE N,45.0237464905,-93.29691314700001,Folwell,Camden,4,2,1,01/16/2018,00:00,Olive
3820 GIRARD AVE N,45.024597168,-93.29685974120001,Webber - Camden,Camden,4,2,1,01/16/2018,00:00,Olive
3902 GIRARD AVE N,45.0259895325,-93.2968978882,Webber - Camden,Camden,4,2,1,01/16/2018,00:00,Olive
4008 GIRARD AVE N,45.027980804399995,-93.2969894409,Webber - Camden,Camden,4,2,1,01/16/2018,00:00,Olive
4116 GIRARD AVE N,45.0301704407,-93.29705047610001,Webber - Camden,Camden,4,2,1,01/16/2018,00:00,Olive
4128 GIRARD AVE N,45.0305557251,-93.29705047610001,Webber - Camden,Camden,4,2,1,01/16/2018,00:00,Olive
4248 GIRARD AVE N,45.0331993103,-93.2970809937,Webber - Camden,Camden,4,2,1,01/16/2018,00:00,Olive
4318 GIRARD AVE N,45.033817291300004,-93.2970275879,Webber - Camden,Camden,4,2,1,01/16/2018,00:00,Olive
4330 GIRARD AVE N,45.0341911316,-93.29703521729999,Webber - Camden,Camden,4,2,1,01/16/2018,00:00,Olive
4332 GIRARD AVE N,45.0342254639,-93.29705047610001,Webber - Camden,Camden,4,2,1,01/16/2018,00:00,Olive
4338 GIRARD AVE N,45.0343322754,-93.2970199585,Webber - Camden,Camden,4,2,1,01/16/2018,00:00,Olive
4342 GIRARD AVE N,45.034492492700004,-93.29705810549999,Webber - Camden,Camden,4,2,1,01/16/2018,00:00,Olive
4344 GIRARD AVE N,45.0346374512,-93.29703521729999,Webber - Camden,Camden,4,2,1,01/16/2018,00:00,Olive
4360 GIRARD AVE N,45.0351104736,-93.29705047610001,Webber - Camden,Camden,4,2,1,01/16/2018,00:00,Olive
4364 GIRARD AVE N,45.0352020264,-93.2970428467,Webber - Camden,Camden,4,2,1,01/16/2018,00:00,Olive
4366 GIRARD AVE N,45.035194397,-93.2970428467,Webber - Camden,Camden,4,2,1,01/16/2018,00:00,Olive
4362 GIRARD AVE N,45.0351333618,-93.2970199585,Webber - Camden,Camden,4,2,1,01/16/2018,00:00,Olive
4368 GIRARD AVE N,45.035247802700006,-93.29705810549999,Webber - Camden,Camden,4,2,1,01/16/2018,00:00,Olive
4366 HUMBOLDT AVE N,45.03534317020001,-93.2984008789,Webber - Camden,Camden,4,2,1,01/16/2018,00:00,Olive
4364 HUMBOLDT AVE N,45.035247802700006,-93.29837799069999,Webber - Camden,Camden,4,2,1,01/16/2018,00:00,Olive
4362 HUMBOLDT AVE N,45.0351829529,-93.2983551025,Webber - Camden,Camden,4,2,1,01/16/2018,00:00,Olive
4360 HUMBOLDT AVE N,45.035095214799995,-93.29837799069999,Webber - Camden,Camden,4,2,1,01/16/2018,00:00,Olive
4356 HUMBOLDT AVE N,45.0349731445,-93.29837799069999,Webber - Camden,Camden,4,2,1,01/16/2018,00:00,Olive
4354 HUMBOLDT AVE N,45.0349197388,-93.2983322144,Webber - Camden,Camden,4,2,1,01/16/2018,00:00,Olive
4314 HUMBOLDT AVE N,45.0339012146,-93.2983856201,Webber - Camden,Camden,4,2,1,01/16/2018,00:00,Olive
4226 HUMBOLDT AVE N,45.0325775146,-93.2983474731,Webber - Camden,Camden,4,2,1,01/16/2018,00:00,Olive
4214 HUMBOLDT AVE N,45.0321578979,-93.29837036129999,Webber - Camden,Camden,4,2,1,01/16/2018,00:00,Olive
4210 HUMBOLDT AVE N,45.032119751,-93.2983551025,Webber - Camden,Camden,4,2,1,01/16/2018,00:00,Olive
3922 HUMBOLDT AVE N,45.0265464783,-93.2981567383,Webber - Camden,Camden,4,2,1,01/16/2018,00:00,Olive
3924 HUMBOLDT AVE N,45.0265464783,-93.2981567383,Webber - Camden,Camden,4,2,1,01/16/2018,00:00,Olive
3932 HUMBOLDT AVE N,45.0268096924,-93.2981567383,Webber - Camden,Camden,4,2,1,01/16/2018,00:00,Olive
3654 HUMBOLDT AVE N,45.0220489502,-93.29816436770001,Folwell,Camden,4,2,1,01/16/2018,00:00,Olive
3646 HUMBOLDT AVE N,45.0218353271,-93.2981796265,Folwell,Camden,4,2,1,01/16/2018,00:00,Olive
3542 HUMBOLDT AVE N,45.0199966431,-93.29809570309999,Folwell,Camden,4,2,1,01/16/2018,00:00,Olive
3538 HUMBOLDT AVE N,45.0198135376,-93.2981338501,Folwell,Camden,4,2,1,01/16/2018,00:00,Olive
3528 HUMBOLDT AVE N,45.0194244385,-93.29814910889999,Folwell,Camden,4,2,1,01/16/2018,00:00,Olive
3504 HUMBOLDT AVE N,45.018787384,-93.2981185913,Folwell,Camden,4,2,1,01/16/2018,00:00,Olive
3342 HUMBOLDT AVE N,45.016471862799996,-93.29816436770001,Folwell,Camden,4,2,1,01/16/2018,00:00,Olive
3338 HUMBOLDT AVE N,45.016235351599995,-93.29816436770001,Folwell,Camden,4,2,1,01/16/2018,00:00,Olive
3326 HUMBOLDT AVE N,45.0159187317,-93.29817199709998,Folwell,Camden,4,2,1,01/16/2018,00:00,Olive
3320 HUMBOLDT AVE N,45.0156555176,-93.29811096190001,Folwell,Camden,4,2,1,01/16/2018,00:00,Olive
3306 HUMBOLDT AVE N,45.015327453599994,-93.2981262207,Folwell,Camden,4,2,1,01/16/2018,00:00,Olive
3304 HUMBOLDT AVE N,45.015327453599994,-93.2981262207,Folwell,Camden,4,2,1,01/16/2018,00:00,Olive
3238 HUMBOLDT AVE N,45.014526367200006,-93.2981796265,Folwell,Camden,4,2,1,01/16/2018,00:00,Olive
3216 HUMBOLDT AVE N,45.0137710571,-93.29808807370001,Folwell,Camden,4,2,1,01/16/2018,00:00,Olive
3120 HUMBOLDT AVE N,45.012954711899994,-93.2981567383,Jordan,Near North,5,2,1,01/16/2018,00:00,Olive
3004 HUMBOLDT AVE N,45.0115737915,-93.29808807370001,Jordan,Near North,5,2,1,01/16/2018,00:00,Olive
2722 HUMBOLDT AVE N,45.0086174011,-93.2981567383,Jordan,Near North,5,2,1,01/16/2018,00:00,Olive
2634 HUMBOLDT AVE N,45.0070762634,-93.29817199709998,Jordan,Near North,5,2,1,01/16/2018,00:00,Olive
2618 HUMBOLDT AVE N,45.006565093999995,-93.2980728149,Jordan,Near North,5,2,1,01/16/2018,00:00,Olive
2614 HUMBOLDT AVE N,45.0064926147,-93.2981185913,Jordan,Near North,5,2,1,01/16/2018,00:00,Olive
2612 HUMBOLDT AVE N,45.0064888,-93.2981033325,Jordan,Near North,5,2,1,01/16/2018,00:00,Olive
2610 HUMBOLDT AVE N,45.0064468384,-93.29809570309999,Jordan,Near North,5,2,1,01/16/2018,00:00,Olive
2604 HUMBOLDT AVE N,45.006118774399994,-93.2980651855,Jordan,Near North,5,2,1,01/16/2018,00:00,Olive
2438 IRVING AVE N,45.0048561096,-93.2997436523,Jordan,Near North,5,2,1,01/16/2018,00:00,Olive
2506 IRVING AVE N,45.005290985100004,-93.2994766235,Jordan,Near North,5,2,1,01/16/2018,00:00,Olive
2508 IRVING AVE N,45.005390167200005,-93.29945373540001,Jordan,Near North,5,2,1,01/16/2018,00:00,Olive
2514 IRVING AVE N,45.005596160900005,-93.2993850708,Jordan,Near North,5,2,1,01/16/2018,00:00,Olive
2524 IRVING AVE N,45.0057258606,-93.2993621826,Jordan,Near North,5,2,1,01/16/2018,00:00,Olive
2620 IRVING AVE N,45.0066108704,-93.29935455319999,Jordan,Near North,5,2,1,01/16/2018,00:00,Olive
2624 IRVING AVE N,45.0066947937,-93.29934692379999,Jordan,Near North,5,2,1,01/16/2018,00:00,Olive
2626 IRVING AVE N,45.006744384799994,-93.2993621826,Jordan,Near North,5,2,1,01/16/2018,00:00,Olive
2648 IRVING AVE N,45.0074005127,-93.2993621826,Jordan,Near North,5,2,1,01/16/2018,00:00,Olive
2650 IRVING AVE N,45.007453918500005,-93.2993850708,Jordan,Near North,5,2,1,01/16/2018,00:00,Olive
3018 IRVING AVE N,45.0120010376,-93.2993850708,Jordan,Near North,5,2,1,01/16/2018,00:00,Olive
3026 IRVING AVE N,45.012157440200006,-93.29935455319999,Jordan,Near North,5,2,1,01/16/2018,00:00,Olive
3214 IRVING AVE N,45.0136947632,-93.29935455319999,Folwell,Camden,4,2,1,01/16/2018,00:00,Olive
3230 IRVING AVE N,45.0141601563,-93.2993774414,Folwell,Camden,4,2,1,01/16/2018,00:00,Olive
3238 IRVING AVE N,45.0144233704,-93.29935455319999,Folwell,Camden,4,2,1,01/16/2018,00:00,Olive
3322 IRVING AVE N,45.0157318115,-93.2993621826,Folwell,Camden,4,2,1,01/16/2018,00:00,Olive
3410 IRVING AVE N,45.0170974731,-93.2993392944,Folwell,Camden,4,2,1,01/16/2018,00:00,Olive
3414 IRVING AVE N,45.0172348022,-93.29935455319999,Folwell,Camden,4,2,1,01/16/2018,00:00,Olive
3504 IRVING AVE N,45.018737793,-93.29934692379999,Folwell,Camden,4,2,1,01/16/2018,00:00,Olive
3534 JAMES AVE N,45.019695282,-93.30068206790001,Folwell,Camden,4,2,1,01/16/2018,00:00,Olive
3432 JAMES AVE N,45.017864227299995,-93.30068206790001,Folwell,Camden,4,2,1,01/16/2018,00:00,Olive
3344 JAMES AVE N,45.0164299011,-93.3007049561,Folwell,Camden,4,2,1,01/16/2018,00:00,Olive
3342 JAMES AVE N,45.0162506104,-93.30067443850001,Folwell,Camden,4,2,1,01/16/2018,00:00,Olive
3306 JAMES AVE N,45.0153465271,-93.3006896973,Folwell,Camden,4,2,1,01/16/2018,00:00,Olive
3214 JAMES AVE N,45.0137748718,-93.3006286621,Folwell,Camden,4,2,1,01/16/2018,00:00,Olive
3114 JAMES AVE N,45.012783050500005,-93.3006973267,Jordan,Near North,5,2,1,01/16/2018,00:00,Olive
3100 JAMES AVE N,45.0122718811,-93.30067443850001,Jordan,Near North,5,2,1,01/16/2018,00:00,Olive
3028 JAMES AVE N,45.0123023987,-93.3006973267,Jordan,Near North,5,2,1,01/16/2018,00:00,Olive
3018 JAMES AVE N,45.0121841431,-93.3006668091,Jordan,Near North,5,2,1,01/16/2018,00:00,Olive
2342 JAMES AVE N,45.0035972595,-93.3027114868,Jordan,Near North,5,2,1,01/16/2018,00:00,Olive
1811 VINCENT AVE N,44.9983253479,-93.31597137450001,Willard - Hay,Near North,5,3,1,01/17/2018,00:00,Olive
1335 VINCENT AVE N,44.9926376343,-93.3159866333,Willard - Hay,Near North,5,3,1,01/17/2018,00:00,Olive
1337 VINCENT AVE N,44.9926376343,-93.31597137450001,Willard - Hay,Near North,5,3,1,01/17/2018,00:00,Olive
1305 VINCENT AVE N,44.991901397700005,-93.31597137450001,Willard - Hay,Near North,5,3,1,01/17/2018,00:00,Olive
819 VINCENT AVE N,44.9866790771,-93.31600952149999,Willard - Hay,Near North,5,3,1,01/17/2018,00:00,Olive
1337 WASHBURN AVE N,44.99276733399999,-93.31726074219999,Willard - Hay,Near North,5,3,1,01/17/2018,00:00,Olive
707 QUEEN AVE N,44.985244751,-93.30969238280001,Willard - Hay,Near North,5,3,1,01/17/2018,00:00,Olive
815 QUEEN AVE N,44.986476898199996,-93.309715271,Willard - Hay,Near North,5,3,1,01/17/2018,00:00,Olive
823 QUEEN AVE N,44.9868812561,-93.309715271,Willard - Hay,Near North,5,3,1,01/17/2018,00:00,Olive
907 QUEEN AVE N,44.9871635437,-93.30969238280001,Willard - Hay,Near North,5,3,1,01/17/2018,00:00,Olive
1015 QUEEN AVE N,44.98839950560001,-93.3095779419,Willard - Hay,Near North,5,3,1,01/17/2018,00:00,Olive
1101 QUEEN AVE N,44.988681793199994,-93.3095474243,Willard - Hay,Near North,5,3,1,01/17/2018,00:00,Olive
1205 QUEEN AVE N,44.989692688000005,-93.3095779419,Willard - Hay,Near North,5,3,1,01/17/2018,00:00,Olive
1239 QUEEN AVE N,44.990810394300006,-93.3095397949,Willard - Hay,Near North,5,3,1,01/17/2018,00:00,Olive
1247 QUEEN AVE N,44.9910583496,-93.30955505370001,Willard - Hay,Near North,5,3,1,01/17/2018,00:00,Olive
1401 QUEEN AVE N,44.993385314899996,-93.3095703125,Willard - Hay,Near North,5,3,1,01/17/2018,00:00,Olive
1415 QUEEN AVE N,44.9937515259,-93.3095397949,Willard - Hay,Near North,5,3,1,01/17/2018,00:00,Olive
1715 QUEEN AVE N,44.9974594116,-93.3095474243,Willard - Hay,Near North,5,3,1,01/17/2018,00:00,Olive
1711 QUEEN AVE N,44.997329711899994,-93.3095397949,Willard - Hay,Near North,5,3,1,01/17/2018,00:00,Olive
1827 QUEEN AVE N,44.9985084534,-93.3095169067,Willard - Hay,Near North,5,3,1,01/17/2018,00:00,Olive
1711 QUEEN AVE N,44.9981918335,-93.30955505370001,Willard - Hay,Near North,5,3,1,01/17/2018,00:00,Olive
2107 QUEEN AVE N,45.00078964229999,-93.3095169067,Willard - Hay,Near North,5,3,1,01/17/2018,00:00,Olive
2211 QUEEN AVE N,45.001953125,-93.3095169067,Willard - Hay,Near North,5,3,1,01/17/2018,00:00,Olive
2323 QUEEN AVE N,45.0030670166,-93.3095169067,Willard - Hay,Near North,5,3,1,01/17/2018,00:00,Olive
955 11TH AVE N,44.989196777299995,-93.292350769,Near - North,Near North,5,3,1,01/17/2018,00:00,Olive
1205 12TH AVE N,44.9907951355,-93.29615783690001,Near - North,Near North,5,3,1,01/17/2018,00:00,Olive
1221 12TH AVE N,44.9908294678,-93.2968215942,Near - North,Near North,5,3,1,01/17/2018,00:00,Olive
921 32ND AVE NE,45.0258216858,-93.2469863892,Waite Park,Northeast,1,3,2,01/17/2018,00:00,Olive
1911 32ND AVE NE,45.0259056091,-93.232711792,Waite Park,Northeast,1,3,2,01/17/2018,00:00,Olive
1821 34TH AVE NE,45.0303153992,-93.2323913574,Waite Park,Northeast,1,3,2,01/17/2018,00:00,Olive
1805 34TH AVE NE,45.0304527283,-93.2341537476,Waite Park,Northeast,1,3,2,01/17/2018,00:00,Olive
3669 TAYLOR ST NE,45.035282135,-93.24298858639999,Waite Park,Northeast,1,3,2,01/17/2018,00:00,Olive
2541 LINCOLN ST NE,45.014526367200006,-93.23844146729999,Audubon Park,Northeast,1,3,2,01/17/2018,00:00,Olive
2529 LINCOLN ST NE,45.0141677856,-93.23845672610001,Audubon Park,Northeast,1,3,2,01/17/2018,00:00,Olive
2511 ULYSSES ST NE,45.013450622600004,-93.23594665530001,Audubon Park,Northeast,1,3,2,01/17/2018,00:00,Olive
2745 ULYSSES ST NE,45.018245697,-93.2358551025,Audubon Park,Northeast,1,3,2,01/17/2018,00:00,Olive
3027 ULYSSES ST NE,45.023002624499995,-93.235824585,Audubon Park,Northeast,1,3,2,01/17/2018,00:00,Olive
3401 ULYSSES ST NE,45.029567718500005,-93.2358627319,Waite Park,Northeast,1,3,2,01/17/2018,00:00,Olive
3405 ULYSSES ST NE,45.02969360350001,-93.23587036129999,Waite Park,Northeast,1,3,2,01/17/2018,00:00,Olive
3407 ULYSSES ST NE,45.0297889709,-93.23580932620001,Waite Park,Northeast,1,3,2,01/17/2018,00:00,Olive
3409 ULYSSES ST NE,45.029937744099996,-93.2358474731,Waite Park,Northeast,1,3,2,01/17/2018,00:00,Olive
34011 ULYSSES ST NE,45.0302009583,-93.2358322144,Waite Park,Northeast,1,3,2,01/17/2018,00:00,Olive
3413 HAYES ST NE,45.030891418500005,-93.2345962524,Waite Park,Northeast,1,3,2,01/17/2018,00:00,Olive
3411 HAYES ST NE,45.0308189392,-93.2346038818,Waite Park,Northeast,1,3,2,01/17/2018,00:00,Olive
3409 HAYES ST NE,45.0307655334,-93.2345962524,Waite Park,Northeast,1,3,2,01/17/2018,00:00,Olive
3407 HAYES ST NE,45.0307235718,-93.2345962524,Waite Park,Northeast,1,3,2,01/17/2018,00:00,Olive
2753 HAYES ST NE,45.0184822083,-93.23455047610001,Audubon Park,Northeast,1,3,2,01/17/2018,00:00,Olive
3231 GARFIELD ST NE,45.0267562866,-93.23327636719999,Waite Park,Northeast,1,3,2,01/17/2018,00:00,Olive
3623 CLEVELAND ST NE,45.0343475342,-93.230758667,Waite Park,Northeast,1,3,2,01/17/2018,00:00,Olive
3519 CLEVELAND ST NE,45.0321846008,-93.2307434082,Waite Park,Northeast,1,3,2,01/17/2018,00:00,Olive
2515 CLEVELAND ST NE,45.013763427700006,-93.2307434082,Audubon Park,Northeast,1,3,2,01/17/2018,00:00,Olive
2509 ARTHUR ST NE,45.013385772700005,-93.2319946289,Audubon Park,Northeast,1,3,2,01/17/2018,00:00,Olive
2539 ARTHUR ST NE,45.0143051147,-93.23198699950001,Audubon Park,Northeast,1,3,2,01/17/2018,00:00,Olive
5401 ELLIOT AVE,44.905151367200006,-93.26136779790001,Hale,Nokomis,11,3,6,01/17/2018,00:00,Olive
5701 ELLIOT AVE,44.899700164799995,-93.2615127563,Diamond Lake,Nokomis,11,3,6,01/17/2018,00:00,Olive
