Location,Latitude,Longitude,Neighborhood,Community,Ward,Day,Tow_Zone,Date,Time,Emergency
3446 GIRARD AVE N,45.0182495117,-93.2968139648,Folwell,Camden,4,2,1,01/23/2018,00:00,Pembina
1918 PLEASANT AVE,44.9630279541,-93.2833709717,Steven's Square - Loring Heights,Central,7,2,3,01/23/2018,00:00,Pembina
228 4TH AVE NE,44.991996765100005,-93.2593002319,St. Anthony West,Northeast,3,2,2,01/23/2018,00:00,Pembina
3526 4TH ST N,45.0193557739,-93.2849655151,McKinley,Camden,4,2,1,01/23/2018,00:00,Pembina
2720 3RD AVE S,44.9533348083,-93.27318573,Whittier,Powderhorn,10,2,3,01/23/2018,00:00,Pembina
2502 CLINTON AVE S,44.957180023199996,-93.2712631226,Whittier,Powderhorn,10,2,3,01/23/2018,00:00,Pembina
1130 WINTER ST NE,44.993293762200004,-93.23609161379999,Mid - City Industrial,University,1,2,2,01/23/2018,00:00,Pembina
326 4TH AVE SE,44.9861831665,-93.24967956540002,Marcy Holmes,University,3,2,4,01/23/2018,00:00,Pembina
1088 24TH AVE SE,44.9906921387,-93.2189559937,Como,University,1,2,4,01/23/2018,00:00,Pembina
214 58TH ST E,44.893295288100006,-93.2629241943,Diamond Lake,Nokomis,11,2,5,01/23/2018,00:00,Pembina
2778 XERXES AVE S,44.9527816772,-93.31887817379999,Cedar - Isles - Dean,Calhoun Isle,7,2,3,01/23/2018,00:00,Pembina
1204 MAIN ST NE,45.0000953674,-93.2677307129,Sheridan,Northeast,3,2,2,01/23/2018,00:00,Pembina
4042 25TH AVE S,44.9292640686,-93.23597717290001,Standish,Powderhorn,12,2,6,01/23/2018,00:00,Pembina
3140 JAMES AVE S,44.945255279499996,-93.30345153809999,ECCO,Calhoun Isle,10,2,5,01/23/2018,00:00,Pembina
4108 LONGFELLOW AVE S,44.928237915,-93.2460632324,Standish,Powderhorn,12,2,6,01/23/2018,00:00,Pembina
830 ALDRICH AVE N,44.986942291300004,-93.29084014889999,Sumner - Glenwood,Near North,5,2,1,01/23/2018,00:00,Pembina
3540 13TH AVE S,44.9381752014,-93.2562332153,Powderhorn Park,Powderhorn,9,2,6,01/23/2018,00:00,Pembina
4816 CLINTON AVE S,44.915512085,-93.27164459229999,Field,Nokomis,8,2,5,01/23/2018,00:00,Pembina
1926 PLEASANT AVE,44.9630622864,-93.2833328247,Steven's Square - Loring Heights,Central,7,2,3,01/23/2018,00:00,Pembina
3144 JAMES AVE S,44.945114135699995,-93.30345153809999,ECCO,Calhoun Isle,10,2,5,01/23/2018,00:00,Pembina
3620 GIRARD AVE N,45.0210647583,-93.2968292236,Folwell,Camden,4,2,1,01/23/2018,00:00,Pembina
2722 3RD AVE S,44.9532623291,-93.27317810059999,Whittier,Powderhorn,10,2,3,01/23/2018,00:00,Pembina
3320 HOLMES AVE,44.942123413100006,-93.2996368408,ECCO,Calhoun Isle,10,2,5,01/23/2018,00:00,Pembina
2918 WASHBURN AVE N,45.0097389221,-93.3170394897,Willard - Hay,Near North,4,2,1,01/23/2018,00:00,Pembina
2508 CLINTON AVE S,44.9569587708,-93.2713928223,Whittier,Powderhorn,10,2,3,01/23/2018,00:00,Pembina
316 4TH AVE SE,44.985691070600005,-93.2503738403,Marcy Holmes,University,3,2,4,01/23/2018,00:00,Pembina
604 47TH AVE N,45.040302276599995,-93.2917861938,Lind - Bohanon,Camden,4,2,1,01/23/2018,00:00,Pembina
3538 13TH AVE S,44.9381942749,-93.2562332153,Powderhorn Park,Powderhorn,9,2,6,01/23/2018,00:00,Pembina
4818 CLINTON AVE S,44.915512085,-93.27164459229999,Field,Nokomis,8,2,5,01/23/2018,00:00,Pembina
1222 MAIN ST NE,45.0005607605,-93.26768493649999,Sheridan,Northeast,3,2,2,01/23/2018,00:00,Pembina
3622 GIRARD AVE N,45.021118164099995,-93.2968215942,Folwell,Camden,4,2,1,01/23/2018,00:00,Pembina
2724 3RD AVE S,44.953254699700004,-93.2734985352,Whittier,Powderhorn,10,2,3,01/23/2018,00:00,Pembina
2924 WASHBURN AVE N,45.010414123500006,-93.3171310425,Willard - Hay,Near North,4,2,1,01/23/2018,00:00,Pembina
312 4TH AVE SE,44.985874176,-93.2502746582,Marcy Holmes,University,3,2,4,01/23/2018,00:00,Pembina
1102 24TH AVE SE,44.9908638,-93.2189712524,Como,University,1,2,4,01/23/2018,00:00,Pembina
830 ALDRICH AVE N,44.987174987799996,-93.29083251950001,Sumner - Glenwood,Near North,5,2,1,01/23/2018,00:00,Pembina
646 61ST ST E,44.8925628662,-93.2656860352,Diamond Lake,Nokomis,11,2,5,01/23/2018,00:00,Pembina
3442 4TH ST N,45.0179519653,-93.2849502563,McKinley,Camden,4,2,1,01/23/2018,00:00,Pembina
3306 HOLMES AVE,44.942504882799994,-93.2996368408,ECCO,Calhoun Isle,10,2,5,01/23/2018,00:00,Pembina
608 47TH AVE N,45.0403060913,-93.2919082642,Lind - Bohanon,Camden,4,2,1,01/23/2018,00:00,Pembina
1106 24TH AVE SE,44.9909706116,-93.2189559937,Como,University,1,2,4,01/23/2018,00:00,Pembina
4118 PILLSBURY AVE,44.9280395508,-93.2818603516,King Field,Southwest,8,2,5,01/23/2018,00:00,Pembina
1224 MAIN ST NE,45.000663757299996,-93.2677154541,Sheridan,Northeast,3,2,2,01/23/2018,00:00,Pembina
3440 4TH ST N,45.0179023743,-93.2849502563,McKinley,Camden,4,2,1,01/23/2018,00:00,Pembina
3626 GIRARD AVE N,45.0211639404,-93.2968444824,Folwell,Camden,4,2,1,01/23/2018,00:00,Pembina
2926 WASHBURN AVE N,45.0104751587,-93.3171310425,Willard - Hay,Near North,4,2,1,01/23/2018,00:00,Pembina
2718 CHOWEN AVE S,44.9531669617,-93.3250045776,Cedar - Isles - Dean,Calhoun Isle,7,2,3,01/23/2018,00:00,Pembina
3438 4TH ST N,45.0178184509,-93.2849502563,McKinley,Camden,4,2,1,01/23/2018,00:00,Pembina
324 5TH AVE SE,44.9853782654,-93.2485275269,Marcy Holmes,University,3,2,4,01/23/2018,00:00,Pembina
2100 31ST AVE NE,45.0242424011,-93.2311096191,Waite Park,Northeast,1,2,2,01/23/2018,00:00,Pembina
116 32ND ST W,44.9447593689,-93.28067779540001,Lyndale,Powderhorn,8,2,5,01/23/2018,00:00,Pembina
3920 LONGFELLOW AVE S,44.931438446,-93.2462997437,Standish,Powderhorn,12,2,6,01/23/2018,00:00,Pembina
902 ALDRICH AVE N,44.9874038696,-93.29085540770001,Sumner - Glenwood,Near North,5,2,1,01/23/2018,00:00,Pembina
1702 COLFAX AVE S,44.9673309326,-93.2918395996,Lowry Hill,Calhoun Isle,7,2,3,01/23/2018,00:00,Pembina
3652 GIRARD AVE N,45.0219573975,-93.29683685299999,Folwell,Camden,4,2,1,01/23/2018,00:00,Pembina
118 32ND ST W,44.9447593689,-93.28067779540001,Lyndale,Powderhorn,8,2,5,01/23/2018,00:00,Pembina
1100 24TH AVE SE,44.9911270142,-93.2189407349,Como,University,1,2,4,01/23/2018,00:00,Pembina
4702 CLINTON AVE S,44.9177627563,-93.2716369629,Field,Nokomis,8,2,5,01/23/2018,00:00,Pembina
2728 CHOWEN AVE S,44.9525222778,-93.32501983639999,Cedar - Isles - Dean,Calhoun Isle,7,2,3,01/23/2018,00:00,Pembina
600 RIDGEWOOD AVE S,44.9634361267,-93.28681182860001,Steven's Square - Loring Heights,Central,7,2,3,01/23/2018,00:00,Pembina
3434 4TH ST N,45.017726898199996,-93.2849502563,McKinley,Camden,4,2,1,01/23/2018,00:00,Pembina
3020 HUMBOLDT AVE S,44.947692871099996,-93.3010482788,ECCO,Calhoun Isle,10,2,5,01/23/2018,00:00,Pembina
3210 HOLMES AVE,44.944355011000006,-93.2995986938,ECCO,Calhoun Isle,10,2,5,01/23/2018,00:00,Pembina
2520 CLINTON AVE S,44.9564476013,-93.2714157104,Whittier,Powderhorn,10,2,3,01/23/2018,00:00,Pembina
410 5TH AVE SE,44.985790252700006,-93.2480545044,Marcy Holmes,University,3,2,4,01/23/2018,00:00,Pembina
530 61ST ST E,44.8925666809,-93.26810455319999,Diamond Lake,Nokomis,11,2,5,01/23/2018,00:00,Pembina
1714 COLFAX AVE S,44.967018127399996,-93.2918395996,Lowry Hill,Calhoun Isle,7,2,3,01/23/2018,00:00,Pembina
4700 CLINTON AVE S,44.917766571,-93.2715988159,Field,Nokomis,8,2,5,01/23/2018,00:00,Pembina
248 6TH ST NE,44.9920349121,-93.2541351318,St. Anthony East,Northeast,3,2,2,01/23/2018,00:00,Pembina
2524 CLINTON AVE S,44.9567298889,-93.2716827393,Whittier,Powderhorn,10,2,3,01/23/2018,00:00,Pembina
1028 ALDRICH AVE N,44.988361358599995,-93.29097747799999,Sumner - Glenwood,Near North,5,2,1,01/23/2018,00:00,Pembina
1004 5TH AVE N,44.982822418199994,-93.29234313959999,Sumner - Glenwood,Near North,5,2,3,01/23/2018,00:00,Pembina
3036 HUMBOLDT AVE S,44.947067260699995,-93.30088043209999,ECCO,Calhoun Isle,10,2,5,01/23/2018,00:00,Pembina
3650 GIRARD AVE N,45.0218658447,-93.2968444824,Folwell,Camden,4,2,1,01/23/2018,00:00,Pembina
1220 WINTER ST NE,44.9932785034,-93.2352676392,Como,University,1,2,2,01/23/2018,00:00,Pembina
4044 PILLSBURY AVE,44.92910766600001,-93.2818069458,King Field,Southwest,8,2,5,01/23/2018,00:00,Pembina
4016 26TH AVE S,44.929977416999996,-93.234703064,Standish,Powderhorn,12,2,6,01/23/2018,00:00,Pembina
3040 HUMBOLDT AVE S,44.9469490051,-93.3008956909,ECCO,Calhoun Isle,10,2,5,01/23/2018,00:00,Pembina
3646 GIRARD AVE N,45.021743774399994,-93.2968444824,Folwell,Camden,4,2,1,01/23/2018,00:00,Pembina
3144 HOLMES AVE,44.9449882507,-93.2995758057,ECCO,Calhoun Isle,10,2,5,01/23/2018,00:00,Pembina
1844 40TH ST E,44.9304618835,-93.2460250854,Standish,Powderhorn,12,2,6,01/23/2018,00:00,Pembina
1202 WINTER ST NE,44.9932975769,-93.23558807370001,Mid - City Industrial,University,1,2,2,01/23/2018,00:00,Pembina
424 5TH AVE SE,44.985900878900004,-93.2481079102,Marcy Holmes,University,3,2,4,01/23/2018,00:00,Pembina
304 32ND ST W,44.9447669983,-93.2832260132,Lyndale,Powderhorn,8,2,5,01/23/2018,00:00,Pembina
950 WEEKS AVE SE,44.9877166748,-93.2188034058,Como,University,2,2,4,01/23/2018,00:00,Pembina
1030 ALDRICH AVE N,44.9884147644,-93.2910079956,Sumner - Glenwood,Near North,5,2,1,01/23/2018,00:00,Pembina
3430 4TH ST N,45.0174636841,-93.28491973879999,McKinley,Camden,4,2,1,01/23/2018,00:00,Pembina
1720 COLFAX AVE S,44.9667549133,-93.2918243408,Lowry Hill,Calhoun Isle,7,2,3,01/23/2018,00:00,Pembina
4014 PILLSBURY AVE,44.9298248291,-93.2818145752,King Field,Southwest,8,2,5,01/23/2018,00:00,Pembina
1002 5TH AVE N,44.982837677,-93.29225158690001,Sumner - Glenwood,Near North,5,2,3,01/23/2018,00:00,Pembina
1600 32ND AVE NE,45.026069641099994,-93.2358474731,Waite Park,Northeast,1,2,2,01/23/2018,00:00,Pembina
788 48TH AVE N,45.0421333313,-93.2898178101,Lind - Bohanon,Camden,4,2,1,01/23/2018,00:00,Pembina
3708 LONGFELLOW AVE S,44.9357414246,-93.2461471558,Standish,Powderhorn,12,2,6,01/23/2018,00:00,Pembina
4428 CLINTON AVE S,44.922313690200006,-93.2715530396,Regina,Nokomis,8,2,5,01/23/2018,00:00,Pembina
2928 DREW AVE S,44.9489936829,-93.32627105709999,Cedar - Isles - Dean,Calhoun Isle,7,2,3,01/23/2018,00:00,Pembina
3944 26TH AVE S,44.930999755900004,-93.23468780520001,Standish,Powderhorn,12,2,6,01/23/2018,00:00,Pembina
3218 4TH ST N,45.0138473511,-93.28491973879999,McKinley,Camden,4,2,1,01/23/2018,00:00,Pembina
2 3RD AVE S,44.9527015686,-93.27368927,Whittier,Powderhorn,10,2,3,01/23/2018,00:00,Pembina
3124 HOLMES AVE,44.9456939697,-93.2996063232,ECCO,Calhoun Isle,10,2,5,01/23/2018,00:00,Pembina
1834 40TH ST E,44.9306869507,-93.24708557129999,Standish,Powderhorn,12,2,6,01/23/2018,00:00,Pembina
2926 DREW AVE S,44.949020385699995,-93.3262634277,Cedar - Isles - Dean,Calhoun Isle,7,2,3,01/23/2018,00:00,Pembina
3742 GIRARD AVE N,45.023311615,-93.29669952389999,Folwell,Camden,4,2,1,01/23/2018,00:00,Pembina
2530 CLINTON AVE S,44.9562339783,-93.271232605,Whittier,Powderhorn,10,2,3,01/23/2018,00:00,Pembina
712 5TH AVE SE,44.9888153076,-93.2455978394,Marcy Holmes,University,3,2,4,01/23/2018,00:00,Pembina
404 32ND ST W,44.944770813000005,-93.28453063959999,Lyndale,Powderhorn,8,2,5,01/23/2018,00:00,Pembina
948 WEEKS AVE SE,44.987533569300005,-93.2184448242,Como,University,2,2,4,01/23/2018,00:00,Pembina
1034 ALDRICH AVE N,44.988544464099995,-93.29100036620001,Sumner - Glenwood,Near North,5,2,1,01/23/2018,00:00,Pembina
1768 COLFAX AVE S,44.966297149700004,-93.2918548584,Lowry Hill,Calhoun Isle,7,2,3,01/23/2018,00:00,Pembina
3744 GIRARD AVE N,45.0234527588,-93.2968673706,Folwell,Camden,4,2,1,01/23/2018,00:00,Pembina
2726 3RD AVE S,44.953044891400005,-93.27325439450001,Whittier,Powderhorn,10,2,3,01/23/2018,00:00,Pembina
1400 32ND AVE NE,45.0261421204,-93.2409896851,Waite Park,Northeast,1,2,2,01/23/2018,00:00,Pembina
948 WEEKS AVE SE,44.9875831604,-93.2185516357,Como,University,2,2,4,01/23/2018,00:00,Pembina
104 19TH ST E,44.964065551800005,-93.2764282227,Steven's Square - Loring Heights,Central,6,2,3,01/23/2018,00:00,Pembina
3746 GIRARD AVE N,45.0236740112,-93.2968521118,Folwell,Camden,4,2,1,01/23/2018,00:00,Pembina
720 5TH AVE SE,44.988895416300004,-93.2453689575,Marcy Holmes,University,3,2,4,01/23/2018,00:00,Pembina
3534 LONGFELLOW AVE S,44.938148498500006,-93.2460632324,Corcoran,Powderhorn,9,2,6,01/23/2018,00:00,Pembina
3802 26TH AVE S,44.9339447021,-93.23469543459998,Standish,Powderhorn,12,2,6,01/23/2018,00:00,Pembina
4402 CLINTON AVE S,44.9230957031,-93.27149963379999,Regina,Nokomis,8,2,5,01/23/2018,00:00,Pembina
2420 5TH AVE S,44.9585342407,-93.26901245120001,Phillips West,Phillips,6,2,3,01/23/2018,00:00,Pembina
106 19TH ST E,44.9640312195,-93.2762298584,Steven's Square - Loring Heights,Central,6,2,3,01/23/2018,00:00,Pembina
1810 40TH ST E,44.930515289300004,-93.2479553223,Bancroft,Powderhorn,8,2,6,01/23/2018,00:00,Pembina
412 32ND ST W,44.9447593689,-93.2850189209,Lyndale,Powderhorn,8,2,5,01/23/2018,00:00,Pembina
910 WEEKS AVE SE,44.9870376587,-93.21765136719999,Como,University,2,2,4,01/23/2018,00:00,Pembina
3032 4TH ST N,45.01183700560001,-93.2848892212,Hawthorne,Near North,5,2,1,01/23/2018,00:00,Pembina
3006 GIRARD AVE N,45.0243377686,-93.2968826294,Webber - Camden,Camden,4,2,1,01/23/2018,00:00,Pembina
3004 GIRARD AVE N,45.02422714229999,-93.29689025879999,Webber - Camden,Camden,4,2,1,01/23/2018,00:00,Pembina
410 32ND ST W,44.9447555542,-93.2849655151,Lyndale,Powderhorn,8,2,5,01/23/2018,00:00,Pembina
1770 COLFAX AVE S,44.9662094116,-93.2918548584,Lowry Hill,Calhoun Isle,7,2,3,01/23/2018,00:00,Pembina
2904 EWING AVE S,44.9499282837,-93.3265151978,Cedar - Isles - Dean,Calhoun Isle,7,2,3,01/23/2018,00:00,Pembina
3028 4TH ST N,45.0117073059,-93.284866333,Hawthorne,Near North,5,2,1,01/23/2018,00:00,Pembina
856 WEEKS AVE SE,44.9859161377,-93.2157058716,Como,University,2,2,4,01/23/2018,00:00,Pembina
1040 ALDRICH AVE N,44.9890213013,-93.2910461426,Near - North,Near North,5,2,1,01/23/2018,00:00,Pembina
108 19TH ST E,44.963737487799996,-93.27635192870001,Steven's Square - Loring Heights,Central,6,2,3,01/23/2018,00:00,Pembina
3108 HUMBOLDT AVE S,44.9462623596,-93.3008956909,ECCO,Calhoun Isle,10,2,5,01/23/2018,00:00,Pembina
3002 GIRARD AVE N,45.0240936279,-93.2968826294,Webber - Camden,Camden,4,2,1,01/23/2018,00:00,Pembina
1726 40TH ST E,44.930603027299995,-93.2500762939,Bancroft,Powderhorn,8,2,6,01/23/2018,00:00,Pembina
420 32ND ST W,44.9447593689,-93.28533935549999,Lyndale,Powderhorn,8,2,5,01/23/2018,00:00,Pembina
2914 4TH ST N,45.0100402832,-93.28489685059999,Hawthorne,Near North,5,2,1,01/23/2018,00:00,Pembina
2542 CLINTON AVE S,44.955825805699995,-93.2714614868,Whittier,Powderhorn,10,2,3,01/23/2018,00:00,Pembina
310 7TH AVE NE,44.9958534241,-93.2621841431,St. Anthony West,Northeast,3,2,2,01/23/2018,00:00,Pembina
3104 HUMBOLDT AVE S,44.94640731810001,-93.30088043209999,ECCO,Calhoun Isle,10,2,5,01/23/2018,00:00,Pembina
3016 GIRARD AVE N,45.0245857239,-93.296875,Webber - Camden,Camden,4,2,1,01/23/2018,00:00,Pembina
3554 FREMONT AVE S,44.9378814697,-93.2958679199,South Uptown,Calhoun Isle,10,2,5,01/23/2018,00:00,Pembina
2544 CLINTON AVE S,44.955722808800004,-93.2713317871,Whittier,Powderhorn,10,2,3,01/23/2018,00:00,Pembina
2510 HEANER TER,44.9831733704,-93.3127746582,Harrison,Near North,5,2,3,01/23/2018,00:00,Pembina
516 32ND ST W,44.944770813000005,-93.2864074707,Lyndale,Powderhorn,8,2,5,01/23/2018,00:00,Pembina
1926 COLFAX AVE S,44.963359832799995,-93.29180908200001,Lowry Hill,Calhoun Isle,7,2,3,01/23/2018,00:00,Pembina
112 19TH ST E,44.9638938904,-93.2759780884,Steven's Square - Loring Heights,Central,6,2,3,01/23/2018,00:00,Pembina
2910 4TH ST N,45.0100097656,-93.2848892212,Hawthorne,Near North,5,2,1,01/23/2018,00:00,Pembina
2130 2ND ST S,44.9611053467,-93.27415466309999,Whittier,Powderhorn,10,2,3,01/23/2018,00:00,Pembina
3414 LONGFELLOW AVE S,44.940700531000005,-93.2460632324,Corcoran,Powderhorn,9,2,6,01/23/2018,00:00,Pembina
4622 BLAISDELL AVE S,44.918605804399995,-93.27925872799999,Tangletown,Southwest,11,2,5,01/23/2018,00:00,Pembina
3452 26TH AVE S,44.9397354126,-93.2347183228,Corcoran,Powderhorn,9,2,6,01/23/2018,00:00,Pembina
2906 4TH ST N,45.0098342896,-93.2848739624,Hawthorne,Near North,5,2,1,01/23/2018,00:00,Pembina
3834 GIRARD AVE N,45.024982452399996,-93.296875,Webber - Camden,Camden,4,2,1,01/23/2018,00:00,Pembina
1528 40TH ST E,44.930351257299996,-93.2511749268,Bancroft,Powderhorn,8,2,6,01/23/2018,00:00,Pembina
3128 HUMBOLDT AVE S,44.94556427,-93.3009109497,ECCO,Calhoun Isle,10,2,5,01/23/2018,00:00,Pembina
2100 2ND ST S,44.9616966248,-93.2738265991,Whittier,Powderhorn,10,2,3,01/23/2018,00:00,Pembina
850 WEEKS AVE SE,44.985820770299995,-93.21556091309999,Como,University,2,2,4,01/23/2018,00:00,Pembina
3602 13TH AVE S,44.937648773199996,-93.2562484741,Powderhorn Park,Powderhorn,9,2,6,01/23/2018,00:00,Pembina
206 7TH AVE NE,44.9953994751,-93.2627639771,St. Anthony West,Northeast,3,2,2,01/23/2018,00:00,Pembina
3450 26TH AVE S,44.9398422241,-93.2347106934,Corcoran,Powderhorn,9,2,6,01/23/2018,00:00,Pembina
3850 GIRARD AVE N,45.0254173279,-93.2969055176,Webber - Camden,Camden,4,2,1,01/23/2018,00:00,Pembina
3530 FREMONT AVE S,44.9384994507,-93.2958679199,South Uptown,Calhoun Isle,10,2,5,01/23/2018,00:00,Pembina
1928 COLFAX AVE S,44.963054657,-93.2918243408,Lowry Hill,Calhoun Isle,7,2,3,01/23/2018,00:00,Pembina
2510 5TH AVE S,44.9568939209,-93.26898956299999,Phillips West,Phillips,6,2,3,01/23/2018,00:00,Pembina
2706 4TH ST N,45.007450103800004,-93.2848815918,Hawthorne,Near North,5,2,1,01/23/2018,00:00,Pembina
1426 40TH ST E,44.9301109314,-93.2545547485,Bancroft,Powderhorn,8,2,6,01/23/2018,00:00,Pembina
604 32ND ST W,44.9448242188,-93.2872467041,Lyndale,Powderhorn,8,2,5,01/23/2018,00:00,Pembina
1124 3RD ST NE,44.9994392395,-93.26463317870001,Sheridan,Northeast,3,2,2,01/23/2018,00:00,Pembina
2702 4TH ST N,45.007396698,-93.2849273682,Hawthorne,Near North,5,2,1,01/23/2018,00:00,Pembina
3524 FREMONT AVE S,44.9386291504,-93.2958374023,South Uptown,Calhoun Isle,10,2,5,01/23/2018,00:00,Pembina
2636 CLINTON AVE S,44.9544830322,-93.27256774899999,Whittier,Powderhorn,10,2,3,01/23/2018,00:00,Pembina
2620 4TH ST N,45.0066566467,-93.2848892212,Hawthorne,Near North,5,2,1,01/23/2018,00:00,Pembina
3906 GIRARD AVE N,45.0259742737,-93.2969512939,Webber - Camden,Camden,4,2,1,01/23/2018,00:00,Pembina
2014 2ND ST S,44.9620170593,-93.27406311040001,Whittier,Powderhorn,10,2,3,01/23/2018,00:00,Pembina
1400 40TH ST E,44.930465698199995,-93.25486755370001,Bancroft,Powderhorn,8,2,6,01/23/2018,00:00,Pembina
2638 CLINTON AVE S,44.9538497925,-93.2723083496,Whittier,Powderhorn,10,2,3,01/23/2018,00:00,Pembina
3424 26TH AVE S,44.9404716492,-93.2347106934,Corcoran,Powderhorn,9,2,6,01/23/2018,00:00,Pembina
2224 5TH AVE N,44.982692718500005,-93.3095016479,Harrison,Near North,5,2,3,01/23/2018,00:00,Pembina
620 32ND ST W,44.944770813000005,-93.28791046139999,Lyndale,Powderhorn,8,2,5,01/23/2018,00:00,Pembina
2614 4TH ST N,45.0064926147,-93.28489685059999,Hawthorne,Near North,5,2,1,01/23/2018,00:00,Pembina
3420 HUMBOLDT AVE S,44.9406242371,-93.3009490967,ECCO,Calhoun Isle,10,2,5,01/23/2018,00:00,Pembina
3504 FREMONT AVE S,44.939304351800004,-93.2958374023,South Uptown,Calhoun Isle,10,2,5,01/23/2018,00:00,Pembina
1022 27TH AVE SE,44.988479614300005,-93.2151794434,Como,University,1,2,4,01/23/2018,00:00,Pembina
2006 2ND ST S,44.962341308599996,-93.2742996216,Whittier,Powderhorn,10,2,3,01/23/2018,00:00,Pembina
2640 CLINTON AVE S,44.954010009799994,-93.2725524902,Whittier,Powderhorn,10,2,3,01/23/2018,00:00,Pembina
6000 ELLIOT AVE,44.8939437866,-93.2614364624,Diamond Lake,Nokomis,11,2,6,01/23/2018,00:00,Pembina
700 32ND ST W,44.944770813000005,-93.28826904299999,South Uptown,Calhoun Isle,10,2,5,01/23/2018,00:00,Pembina
3336 LONGFELLOW AVE S,44.9416465759,-93.2461471558,Corcoran,Powderhorn,9,2,6,01/23/2018,00:00,Pembina
120 19TH ST E,44.9639778137,-93.2756652832,Steven's Square - Loring Heights,Central,6,2,3,01/23/2018,00:00,Pembina
3418 HUMBOLDT AVE S,44.9407081604,-93.3009719849,ECCO,Calhoun Isle,10,2,5,01/23/2018,00:00,Pembina
3936 GIRARD AVE N,45.0268211365,-93.29691314700001,Webber - Camden,Camden,4,2,1,01/23/2018,00:00,Pembina
1324 40TH ST E,44.930606841999996,-93.2551040649,Bancroft,Powderhorn,8,2,6,01/23/2018,00:00,Pembina
2642 CLINTON AVE S,44.9546661377,-93.27247619629999,Whittier,Powderhorn,10,2,3,01/23/2018,00:00,Pembina
3410 26TH AVE S,44.9409637451,-93.234703064,Corcoran,Powderhorn,9,2,6,01/23/2018,00:00,Pembina
2204 5TH AVE N,44.9826660156,-93.30875396729999,Harrison,Near North,5,2,3,01/23/2018,00:00,Pembina
3816 13TH AVE S,44.93359375,-93.256111145,Bancroft,Powderhorn,8,2,6,01/23/2018,00:00,Pembina
4838 13TH AVE S,44.9148635864,-93.2562713623,Northrop,Nokomis,11,2,6,01/23/2018,00:00,Pembina
2644 CLINTON AVE S,44.9538574219,-93.27285766600001,Whittier,Powderhorn,10,2,3,01/23/2018,00:00,Pembina
5932 ELLIOT AVE,44.8950576782,-93.26154327389999,Diamond Lake,Nokomis,11,2,6,01/23/2018,00:00,Pembina
704 32ND ST W,44.9447784424,-93.28848266600001,South Uptown,Calhoun Isle,10,2,5,01/23/2018,00:00,Pembina
1024 27TH AVE SE,44.9891166687,-93.21515655520001,Como,University,1,2,4,01/23/2018,00:00,Pembina
3336 LONGFELLOW AVE S,44.9417266846,-93.24583435059999,Corcoran,Powderhorn,9,2,6,01/23/2018,00:00,Pembina
3812 13TH AVE S,44.9336662292,-93.2561645508,Bancroft,Powderhorn,8,2,6,01/23/2018,00:00,Pembina
1912 3RD ST NE,45.007942199700004,-93.2646560669,Bottineau,Northeast,3,2,2,01/23/2018,00:00,Pembina
3430 HUMBOLDT AVE S,44.940238952600005,-93.3009490967,ECCO,Calhoun Isle,10,2,5,01/23/2018,00:00,Pembina
3422 FREMONT AVE S,44.940559387200004,-93.2958374023,South Uptown,Calhoun Isle,10,2,5,01/23/2018,00:00,Pembina
2200 35TH AVE NE,45.0315055847,-93.22950744629999,Waite Park,Northeast,1,2,2,01/23/2018,00:00,Pembina
3420 FREMONT AVE S,44.940551757799994,-93.2958221436,South Uptown,Calhoun Isle,10,2,5,01/23/2018,00:00,Pembina
4802 5TH AVE S,44.9201049805,-93.2689743042,Regina,Nokomis,8,2,5,01/23/2018,00:00,Pembina
138 19TH ST E,44.963920593299996,-93.2750320435,Steven's Square - Loring Heights,Central,6,2,3,01/23/2018,00:00,Pembina
1060 27TH AVE SE,44.9899291992,-93.2151260376,Como,University,1,2,4,01/23/2018,00:00,Pembina
3316 LONGFELLOW AVE S,44.9423713684,-93.2462997437,Corcoran,Powderhorn,9,2,6,01/23/2018,00:00,Pembina
3840 13TH AVE S,44.9328308105,-93.2561950684,Bancroft,Powderhorn,8,2,6,01/23/2018,00:00,Pembina
690 SUMMER ST NE,44.997123718299996,-93.2534866333,St. Anthony East,Northeast,3,2,2,01/23/2018,00:00,Pembina
2114 6TH ST N,45.00085830689999,-93.2864685059,Hawthorne,Near North,5,2,1,01/23/2018,00:00,Pembina
