Location,Latitude,Longitude,Ward,Neighborhood,Community,Day,Tow_Zone,Date,Time,Emergency
"2631 Madison st ne,Minneapolis,MN",45.015867,-93.253977,1,Holland,Northeast,3,2,12/13/2016,14:51,Dana
"641 26th ave ne,Minneapolis,MN",44.966877000000004,-93.234544,2,Cedar Riverside,University,3,4,12/13/2016,14:51,Dana
"329 6th Ave se,Minneapolis,MN",44.984728000000004,-93.247051,3,Marcy Holmes,University,3,4,12/13/2016,14:52,Dana
"3801 6th st n,Minneapolis,MN",45.02393,-93.286553,4,Webber - Camden,Camden,3,1,12/13/2016,10:34,Dana
"1301 12th Ave. N.,Minneapolis,MN",44.990817,-93.297632,5,Near - North,Near North,3,1,12/13/2016,14:53,Dana
"3521 DuPont Ave s,Minneapolis,MN",44.938803,-93.29324799999999,10,South Uptown,Calhoun Isle,3,5,12/13/2016,14:54,Dana
"2417 14th ave n,Minneapolis,MN",44.993321,-93.311004,5,Willard - Hay,Near North,3,1,12/13/2016,14:54,Dana
"2005 grand ave s,Minneapolis,MN",44.962524,-93.284162,10,Whittier,Powderhorn,3,3,12/13/2016,14:55,Dana
"2127 grand ave s,Minneapolis,MN",44.961090000000006,-93.283863,10,Whittier,Powderhorn,3,3,12/13/2016,14:57,Dana
"2727 Polk St ne,Minneapolis,MN",45.0177,-93.24521700000001,1,Audubon Park,Northeast,3,2,12/13/2016,14:57,Dana
"5701 31 ave s,Minneapolis,MN",44.90056,-93.227243,11,Wenonah,Nokomis,3,6,12/13/2016,14:59,Dana
"2935 queen ave n,Minneapolis,MN",45.010639000000005,-93.309874,4,Jordan,Near North,3,1,12/13/2016,14:59,Dana
"2817 31st st e,Minneapolis,MN",44.946849,-93.231307,2,Longfellow,Longfellow,3,6,12/13/2016,14:59,Dana
"3245 GIRARD AVE S,Minneapolis,MN",44.943253999999996,-93.296704,10,South Uptown,Calhoun Isle,3,5,12/13/2016,10:35,Dana
"4357 girard Ave n,Minneapolis,MN",45.034985,-93.297069,4,Webber - Camden,Camden,3,1,12/13/2016,12:09,Dana
"3149 Holmes ave s,Minneapolis,MN",44.944884,-93.29923199999999,10,ECCO,Calhoun Isle,3,5,12/13/2016,10:35,Dana
"1601 33rd Ave n,Minneapolis,MN",45.014977,-93.299396,4,Folwell,Camden,3,1,12/13/2016,15:00,Dana
"3137 Garfield Ave s,Minneapolis,MN",44.945297,-93.286615,8,Lyndale,Powderhorn,3,5,12/13/2016,12:11,Dana
"227 oak Grove st,Minneapolis,MN",44.966398,-93.282275,7,Loring Park,Central,3,3,12/13/2016,10:35,Dana
"1 429 6th St se ,Minneapolis,MN",44.989727,-93.25250600000001,3,Marcy Holmes,University,3,2,12/13/2016,15:00,Dana
"305 7th ave se,Minneapolis,MN",44.983489,-93.246211,3,Marcy Holmes,University,3,4,12/13/2016,12:11,Dana
"1901 Colfax s,Minneapolis,MN",44.964233,-93.291428,7,Lowry Hill,Calhoun Isle,3,3,12/13/2016,10:36,Dana
"3537 DuPont Ave s,Minneapolis,MN",44.938342,-93.293015,10,South Uptown,Calhoun Isle,3,5,12/13/2016,15:01,Dana
"508 8th Ave se,Minneapolis,MN",44.98523,-93.24296,3,Marcy Holmes,University,3,4,12/13/2016,12:13,Dana
"715 5TH av s,Minneapolis,MN",44.973535999999996,-93.265854,7,Downtown West,Central,3,3,12/13/2016,15:02,Dana
"4217 Humboldt ave n,Minneapolis,MN",45.031935,-93.298583,4,Webber - Camden,Camden,3,1,12/13/2016,12:14,Dana
"3743 6th st n,Minneapolis,MN",45.02335,-93.286821,4,McKinley,Camden,3,1,12/13/2016,10:37,Dana
"1427 6th St se,Minneapolis,MN",44.982038,-93.233067,3,Marcy Holmes,University,3,4,12/13/2016,15:04,Dana
"307 8th Ave sE,Minneapolis,MN",44.983016,-93.244737,3,Marcy Holmes,University,3,4,12/13/2016,12:14,Dana
"3109 girard ave s,Minneapolis,MN",44.946164,-93.296678,10,South Uptown,Calhoun Isle,3,5,12/13/2016,10:38,Dana
"1321 27th Ave n ,Minneapolis,MN",45.007742,-93.295713,5,Jordan,Near North,3,1,12/13/2016,15:04,Dana
"2209 jackson st ne,Minneapolis,MN",45.010273,-93.248863,1,Holland,Northeast,3,2,12/13/2016,12:15,Dana
"4023 17ave s,Minneapolis,MN",44.929618,-93.249538,8,Bancroft,Powderhorn,3,6,12/13/2016,10:38,Dana
"2701 polk st ne,Minneapolis,MN",45.016824,-93.24554599999999,1,Audubon Park,Northeast,3,2,12/13/2016,15:05,Dana
"3217 Harriet Ave s,Minneapolis,MN",44.944115000000004,-93.285321,8,Lyndale,Powderhorn,3,5,12/13/2016,12:15,Dana
"1933 dupont s,Minneapolis,MN",44.963246999999996,-93.29286,7,Lowry Hill,Calhoun Isle,3,3,12/13/2016,10:39,Dana
"4149 4th ave S,Minneapolis,MN",44.92723,-93.269823,8,Bryant,Powderhorn,3,5,12/13/2016,15:05,Dana
"2409 Bryant Ave n ,Minneapolis,MN",45.004129,-93.291332,5,Hawthorne,Near North,3,1,12/13/2016,12:16,Dana
"1829 Girard Ave N,Minneapolis,MN",44.998277,-93.297493,5,Near - North,Near North,3,1,12/13/2016,10:40,Dana
"2913 Polk st ne,Minneapolis,MN",45.020806,-93.24477900000001,1,Audubon Park,Northeast,3,2,12/13/2016,15:07,Dana
"713 Madison St ne,Minneapolis,MN",44.997369,-93.25348100000001,3,St. Anthony East,Northeast,3,2,12/13/2016,10:40,Dana
"2823 Bryant ave n,Minneapolis,MN",45.009260999999995,-93.290886,5,Hawthorne,Near North,3,1,12/13/2016,12:16,Dana
"4555 43rd ave s,Minneapolis,MN",44.919952,-93.21146,12,Hiawatha,Longfellow,3,6,12/13/2016,15:08,Dana
"329 clifton av ,Minneapolis,MN",44.966095,-93.283938,7,Loring Park,Central,3,3,12/13/2016,10:42,Dana
"311 8th Ave sE,Minneapolis,MN",44.983140999999996,-93.244641,3,Marcy Holmes,University,3,4,12/13/2016,12:17,Dana
"2515 Jackson st ne,Minneapolis,MN",45.013687,-93.24862399999999,1,Holland,Northeast,3,2,12/13/2016,15:08,Dana
"3717 DuPont Ave N. ,Minneapolis,MN",45.022692,-93.293123,4,Folwell,Camden,3,1,12/13/2016,15:09,Dana
"3713 Snelling Ave s,Minneapolis,MN",44.935472,-93.22659499999999,12,Howe,Longfellow,3,6,12/13/2016,12:18,Dana
"821 13th Ave se,Minneapolis,MN",44.985305,-93.2338,3,Marcy Holmes,University,3,4,12/13/2016,15:11,Dana
"215 20th ave ne,Minneapolis,MN",45.00855,-93.26531999999999,3,Bottineau,Northeast,3,2,12/13/2016,10:43,Dana
"509 8th ave se,Minneapolis,MN",44.985244,-93.243267,3,Marcy Holmes,University,3,4,12/13/2016,12:19,Dana
"1021 23rd Ave n,Minneapolis,MN",45.011159,-93.244363,1,Windom Park,Northeast,3,2,12/13/2016,15:17,Dana
"2431 humbolr ave s,Minneapolis,MN",44.958073,-93.297943,7,East Isles,Calhoun Isle,3,3,12/13/2016,10:44,Dana
"3543 26th ave s,Minneapolis,MN",44.938228,-93.234398,9,Corcoran,Powderhorn,3,6,12/13/2016,12:22,Dana
"3507 Bryant ave n,Minneapolis,MN",45.018809999999995,-93.29084399999999,4,McKinley,Camden,3,1,12/13/2016,15:19,Dana
"311 6th Ave se,Minneapolis,MN",44.984284,-93.2474,3,Marcy Holmes,University,3,4,12/13/2016,10:45,Dana
"3213 - 21ST AV S,Minneapolis,MN",44.944171000000004,-93.242299,9,Corcoran,Powderhorn,3,6,12/13/2016,12:23,Dana
"807 21st Ave n,Minneapolis,MN",45.000225,-93.290288,5,Hawthorne,Near North,3,1,12/13/2016,15:20,Dana
"1709 5th st ne,Minneapolis,MN",45.005590000000005,-93.260237,1,Holland,Northeast,3,2,12/13/2016,10:46,Dana
"311 5th Ave se,Minneapolis,MN",44.985005,-93.248914,3,Marcy Holmes,University,3,4,12/13/2016,12:25,Dana
"505 Humboldt av n,Minneapolis,MN",44.982889,-93.298323,5,Harrison,Near North,3,3,12/13/2016,15:21,Dana
"1041 15th ave se,Minneapolis,MN",44.989022999999996,-93.23114,1,Como,University,3,4,12/13/2016,10:46,Dana
"641 18th St e,Minneapolis,MN",44.965205,-93.26562,6,Ventura Village,Phillips,3,3,12/13/2016,12:25,Dana
"1221 27th ave n,Minneapolis,MN",45.007737,-93.294863,5,Jordan,Near North,3,1,12/13/2016,15:22,Dana
"217 22nd ave ne,Minneapolis,MN",45.010247,-93.265336,3,Bottineau,Northeast,3,2,12/13/2016,10:47,Dana
"1913 newton Ave n ,Minneapolis,MN",44.999196000000005,-93.30591899999999,5,Willard - Hay,Near North,3,1,12/13/2016,12:26,Dana
"931 18th AVE SE,Minneapolis,MN",44.985554,-93.227241,2,Como,University,3,4,12/13/2016,15:25,Dana
"3159 15th av s,Minneapolis,MN",44.944871,-93.253502,9,Powderhorn Park,Powderhorn,3,6,12/13/2016,10:49,Dana
"623 22nd ave ne,Minneapolis,MN",44.966534,-93.240157,2,Cedar Riverside,University,3,4,12/13/2016,12:27,Dana
"637 19th st E ,Minneapolis,MN",44.963938,-93.265911,6,Ventura Village,Phillips,3,3,12/13/2016,15:25,Dana
"711 Oliver Ave., North,MN",44.985490999999996,-93.307311,5,Near - North,Near North,3,1,12/13/2016,12:28,Dana
"3939 Aldrich ave n,Minneapolis,MN",45.026897999999996,-93.289622,4,Webber - Camden,Camden,3,1,12/13/2016,10:50,Dana
"1509 27th Ave n ,Minneapolis,MN",45.007761,-93.298794,5,Jordan,Near North,3,1,12/13/2016,15:30,Dana
"641 19th St e,Minneapolis,MN",44.963938,-93.265861,6,Ventura Village,Phillips,3,3,12/13/2016,12:28,Dana
"1043 12th Ave SE,Minneapolis,MN",44.989095,-93.23461400000001,2,Como,University,3,4,12/13/2016,10:51,Dana
"945 18th ave se,Minneapolis,MN",44.985944,-93.226947,2,Como,University,3,4,12/13/2016,15:31,Dana
"521 8th Avenue Southeast ,Minneapolis,MN",44.985537,-93.24306,3,Marcy Holmes,University,3,4,12/13/2016,12:28,Dana
"313 7th Avenue Southeast ,Minneapolis,MN",44.983862,-93.245912,3,Marcy Holmes,University,3,4,12/13/2016,10:54,Dana
"415 7th st se,Minneapolis,MN",44.988878,-93.246643,3,Marcy Holmes,University,3,4,12/13/2016,15:32,Dana
"1813 Jackson st ne,Minneapolis,MN",45.006417,-93.248846,1,Logan Park,Northeast,3,2,12/13/2016,12:29,Dana
"1019 13th Ave SE,Minneapolis,MN",44.988432,-93.233687,2,Como,University,3,4,12/13/2016,10:54,Dana
"2931 Tyler st ne,Minneapolis,MN",45.021309,-93.245761,1,Audubon Park,Northeast,3,2,12/13/2016,15:33,Dana
"2209 stevens av s,Minneapolis,MN",44.960827,-93.275267,10,Whittier,Powderhorn,3,3,12/13/2016,12:30,Dana
"3005 17th ave so,Minneapolis,MN",44.948208,-93.249943,9,Powderhorn Park,Powderhorn,3,6,12/13/2016,10:55,Dana
"509 HUMBOLDT AVE N,Minneapolis,MN",44.983169000000004,-93.298215,5,Harrison,Near North,3,3,12/13/2016,15:35,Dana
"2303 Quincy St ne,Minneapolis,MN",45.011111,-93.250578,1,Holland,Northeast,3,2,12/13/2016,12:32,Dana
"309 6th ave se,Minneapolis,MN",44.984215999999996,-93.247454,3,Marcy Holmes,University,3,4,12/13/2016,10:56,Dana
"2717 DUPONT AVE N,Minneapolis,MN",45.008286,-93.293071,5,Hawthorne,Near North,3,1,12/13/2016,15:37,Dana
"3027 pleasant Ave s,Minneapolis,MN",44.947286,-93.28255300000001,8,Lyndale,Powderhorn,3,5,12/13/2016,12:32,Dana
"601 RIDGEWOOD AVE S,Minneapolis,MN",44.963211,-93.286772,7,Steven's Square - Loring Heights,Central,3,3,12/13/2016,10:58,Dana
"2321 queen ave n,Minneapolis,MN",45.002935,-93.30985600000001,5,Willard - Hay,Near North,3,1,12/13/2016,15:38,Dana
"3615 Girard Ave n ,Minneapolis,MN",45.020845,-93.297196,4,Folwell,Camden,3,1,12/13/2016,12:33,Dana
"3653 6th st n,Minneapolis,MN",45.021877,-93.286551,4,McKinley,Camden,3,1,12/13/2016,10:58,Dana
"1535 48th st e,Minneapolis,MN",44.916072,-93.25224399999999,11,Northrop,Nokomis,3,6,12/13/2016,15:38,Dana
"825 22nd ave,Minneapolis,MN",44.98444,-93.221858,2,Como,University,3,4,12/13/2016,12:34,Dana
"3335 elliot,Minneapolis,MN",44.942295,-93.26133,9,Powderhorn Park,Powderhorn,3,6,12/13/2016,10:59,Dana
"509 Humboldt av n,Minneapolis,MN",44.983169000000004,-93.298215,5,Harrison,Near North,3,3,12/13/2016,15:39,Dana
"2819 girard Ave n,Minneapolis,MN",45.009198,-93.297136,5,Jordan,Near North,3,1,12/13/2016,12:34,Dana
"417 8th Ave s,Minneapolis,MN",44.984462,-93.24397900000001,3,Marcy Holmes,University,3,4,12/13/2016,11:00,Dana
"523 HUMBOLDT AVE N,Minneapolis,MN",44.983364,-93.298216,5,Harrison,Near North,3,3,12/13/2016,15:39,Dana
"93 18th st 3,Minneapolis,MN",44.965206,-93.276684,6,Steven's Square - Loring Heights,Central,3,3,12/13/2016,12:36,Dana
"3451 11th ave,Minneapolis,MN",44.939857,-93.258418,9,Powderhorn Park,Powderhorn,3,6,12/13/2016,11:00,Dana
"3201 polk st ne,Minneapolis,MN",45.025954,-93.244524,1,Waite Park,Northeast,3,2,12/13/2016,15:40,Dana
"3705 Snelling Ave. S. ,Minneapolis,MN",44.935779,-93.22681700000001,12,Howe,Longfellow,3,6,12/13/2016,12:37,Dana
"215 clifton av s,Minneapolis,MN",44.966065,-93.283842,7,Loring Park,Central,3,3,12/13/2016,11:01,Dana
"2305 harriet ave s,Minneapolis,MN",44.959863,-93.285199,10,Whittier,Powderhorn,3,3,12/13/2016,15:43,Dana
"2025 harriet ave s,Minneapolis,MN",44.961864,-93.285129,10,Whittier,Powderhorn,3,3,12/13/2016,15:44,Dana
"3547 COLFAX AVE S,Minneapolis,MN",44.938105,-93.29202,10,South Uptown,Calhoun Isle,3,5,12/13/2016,15:46,Dana
"2103 4th ave n,Minneapolis,MN",44.981574,-93.307356,5,Harrison,Near North,3,3,12/13/2016,15:48,Dana
"2815 DuPont Ave n,Minneapolis,MN",45.009077000000005,-93.293335,5,Hawthorne,Near North,3,1,12/13/2016,15:48,Dana
"731 Buchanan st ne,Minneapolis,MN",44.997820000000004,-93.239396,3,Beltrami,Northeast,3,2,12/13/2016,15:49,Dana
"1307 29th Ave n,Minneapolis,MN",45.009539000000004,-93.295647,5,Jordan,Near North,3,1,12/13/2016,15:50,Dana
"1003 29th Ave n ,Minneapolis,MN",45.00952,-93.291832,5,Hawthorne,Near North,3,1,12/13/2016,15:51,Dana
"3153 Fremont Ave s,Minneapolis,MN",44.944947,-93.29576899999999,10,South Uptown,Calhoun Isle,3,5,12/13/2016,15:52,Dana
"313 6th ave se,Minneapolis,MN",44.984353000000006,-93.247345,3,Marcy Holmes,University,3,4,12/13/2016,11:01,Dana
"603 11th ave se,Minneapolis,MN",44.984213000000004,-93.23831700000001,3,Marcy Holmes,University,3,4,12/13/2016,12:38,Dana
"1711 olson mem hwy,Minneapolis,MN",44.984535,-93.30451,5,Near - North,Near North,3,1,12/13/2016,15:52,Dana
"1325 29th Ave n,Minneapolis,MN",45.00954,-93.29575600000001,5,Jordan,Near North,3,1,12/13/2016,15:53,Dana
"3431 Colfax Ave s,Minneapolis,MN",44.940284000000005,-93.291988,10,South Uptown,Calhoun Isle,3,5,12/13/2016,15:54,Dana
"3231 39th st e,Minneapolis,MN",44.932333,-93.224758,12,Howe,Longfellow,3,6,12/13/2016,12:39,Dana
"221 CLIFTON AVE,Minneapolis,MN",44.966066999999995,-93.28384799999999,7,Loring Park,Central,3,3,12/13/2016,11:01,Dana
"811 12th Ave se ,Minneapolis,MN",44.985952000000005,-93.235089,3,Marcy Holmes,University,3,4,12/13/2016,15:55,Dana
"1925 Oliver ave n,Minneapolis,MN",44.999615999999996,-93.30696400000001,5,Willard - Hay,Near North,3,1,12/13/2016,12:40,Dana
"419 8th Ave se,Minneapolis,MN",44.984569,-93.243894,3,Marcy Holmes,University,3,4,12/13/2016,11:03,Dana
"511 Humboldt n,Minneapolis,MN",44.983197,-93.298215,5,Harrison,Near North,3,3,12/13/2016,15:56,Dana
"619 22nd ave ne,Minneapolis,MN",45.010191999999996,-93.257723,1,Holland,Northeast,3,2,12/13/2016,12:41,Dana
"3711 Aldrich Ave n ,Minneapolis,MN",45.022482000000004,-93.28966,4,McKinley,Camden,3,1,12/13/2016,11:03,Dana
"819 13th Ave se,Minneapolis,MN",44.985303,-93.233802,3,Marcy Holmes,University,3,4,12/13/2016,15:59,Dana
"525 8th Ave se,Minneapolis,MN",44.985633,-93.242981,3,Marcy Holmes,University,3,4,12/13/2016,12:41,Dana
"2545 5th ST ne,Minneapolis,MN",45.014441,-93.260336,1,Holland,Northeast,3,2,12/13/2016,11:04,Dana
"407 queen n,Minneapolis,MN",44.981846000000004,-93.310001,5,Harrison,Near North,3,3,12/13/2016,15:59,Dana
"1839 36th st E,Minneapolis,MN",44.937725,-93.246569,12,Standish,Powderhorn,3,6,12/13/2016,12:42,Dana
"3523 Aldrich Ave. n. ,Minneapolis,MN",45.019296999999995,-93.289649,4,McKinley,Camden,3,1,12/13/2016,11:05,Dana
"1637 Hillside Ave N,Minneapolis,MN",45.002167,-93.30203900000001,5,Jordan,Near North,3,1,12/13/2016,16:06,Dana
"1809 Irving ave n,Minneapolis,MN",44.997731,-93.299453,5,Willard - Hay,Near North,3,1,12/13/2016,12:43,Dana
"631 23rd ave ne,Minneapolis,MN",45.011076,-93.25734200000001,1,Holland,Northeast,3,2,12/13/2016,11:05,Dana
"301 queen ave n,Minneapolis,MN",44.980726000000004,-93.309733,5,Harrison,Near North,3,3,12/13/2016,16:08,Dana
"819 Russell Ave n ,Minneapolis,MN",44.986676,-93.311308,5,Willard - Hay,Near North,3,1,12/13/2016,12:43,Dana
"527 7th ave se,Minneapolis,MN",44.986019,-93.244196,3,Marcy Holmes,University,3,4,12/13/2016,11:06,Dana
"715 BUCHANAN ST NE,Minneapolis,MN",44.997382,-93.239448,3,Beltrami,Northeast,3,2,12/13/2016,16:11,Dana
"3641 17th ave S,Minneapolis,MN",44.936522,-93.249499,9,Powderhorn Park,Powderhorn,3,6,12/13/2016,12:44,Dana
"253 queen av s,Minneapolis,MN",44.973804,-93.30926,7,Bryn - Mawr,Calhoun Isle,3,3,12/13/2016,16:12,Dana
"1919 Irving ave n,Minneapolis,MN",44.998834,-93.299442,5,Willard - Hay,Near North,3,1,12/13/2016,11:06,Dana
"601 19th St e,Minneapolis,MN",44.963938,-93.26763000000001,6,Ventura Village,Phillips,3,3,12/13/2016,12:45,Dana
"3309 22nd Ave. S.,Minneapolis,MN",44.942523,-93.240289,9,Corcoran,Powderhorn,3,6,12/13/2016,11:06,Dana
"2109 harriet ave s,Minneapolis,MN",44.961541,-93.28519,10,Whittier,Powderhorn,3,3,12/13/2016,16:15,Dana
"729 8th Ave s,Minneapolis,MN",44.987724,-93.241517,3,Marcy Holmes,University,3,4,12/13/2016,12:46,Dana
"1005 James Avenue North ,Minneapolis,MN",44.987694,-93.300721,5,Near - North,Near North,3,1,12/13/2016,11:07,Dana
"2019 harriet ave s,Minneapolis,MN",44.962028000000004,-93.285448,10,Whittier,Powderhorn,3,3,12/13/2016,16:17,Dana
"3125 pleasant Ave s,Minneapolis,MN",44.945593,-93.283007,8,Lyndale,Powderhorn,3,5,12/13/2016,12:48,Dana
"639 23rd ave ne,Minneapolis,MN",45.011418,-93.257177,1,Holland,Northeast,3,2,12/13/2016,11:07,Dana
"305 QUEEN AVE N,Minneapolis,MN",44.980758,-93.30973399999999,5,Harrison,Near North,3,3,12/13/2016,16:18,Dana
"713 8th Ave se,Minneapolis,MN",44.987251,-93.24159499999999,3,Marcy Holmes,University,3,4,12/13/2016,12:49,Dana
"3411 aldrich ave n,Minneapolis,MN",45.017117,-93.289647,4,McKinley,Camden,3,1,12/13/2016,11:10,Dana
"227 7th Ave se,Minneapolis,MN",44.982659000000005,-93.24685699999999,3,Marcy Holmes,University,3,4,12/13/2016,16:21,Dana
"3757 Girard Ave n ,Minneapolis,MN",45.023782000000004,-93.29692299999999,4,Folwell,Camden,3,1,12/13/2016,12:51,Dana
"1913 Irving ave n,Minneapolis,MN",44.998807,-93.29944499999999,5,Willard - Hay,Near North,3,1,12/13/2016,11:11,Dana
"1009 17th ave se,Minneapolis,MN",44.988121,-93.228237,1,Como,University,3,4,12/13/2016,12:51,Dana
"305 24th ave ne,Minneapolis,MN",45.012186,-93.26441700000001,3,Bottineau,Northeast,3,2,12/13/2016,11:11,Dana
"2311 Jackson St ne,Minneapolis,MN",45.011236,-93.248825,1,Holland,Northeast,3,2,12/13/2016,12:51,Dana
"3245 aldrich ave n ,Minneapolis,MN",45.014571999999994,-93.289313,4,McKinley,Camden,3,1,12/13/2016,11:13,Dana
"615 7th Ave se,Minneapolis,MN",44.986847999999995,-93.243545,3,Marcy Holmes,University,3,4,12/13/2016,11:15,Dana
"605 18TH ST e,Minneapolis,MN",44.965140999999996,-93.267425,6,Ventura Village,Phillips,3,3,12/13/2016,12:52,Dana
"3657 18th ave s,Minneapolis,MN",44.936077000000004,-93.248296,9,Powderhorn Park,Powderhorn,3,6,12/13/2016,11:16,Dana
"705 26th ave ne,Minneapolis,MN",44.966341,-93.234542,2,Cedar Riverside,University,3,4,12/13/2016,12:53,Dana
"2003 ivring ave n,Minneapolis,MN",44.99985,-93.298912,5,Jordan,Near North,3,1,12/13/2016,11:17,Dana
"629 19th st e ,Minneapolis,MN",44.963771,-93.266188,6,Ventura Village,Phillips,3,3,12/13/2016,12:53,Dana
"1775 Emerson ave s,Minneapolis,MN",44.965973,-93.293971,7,Lowry Hill,Calhoun Isle,3,3,12/13/2016,11:18,Dana
"1709 2nd ave s,Minneapolis,MN",44.965918,-93.273707,6,Steven's Square - Loring Heights,Central,3,3,12/13/2016,12:53,Dana
"505 9th ave se,Minneapolis,MN",44.984675,-93.242378,3,Marcy Holmes,University,3,4,12/13/2016,12:54,Dana
"205 clifton ave,Minneapolis,MN",44.966062,-93.28383199999999,7,Loring Park,Central,3,3,12/13/2016,11:20,Dana
"2547 Quincy st ne,Minneapolis,MN",45.014637,-93.250881,1,Holland,Northeast,3,2,12/13/2016,12:55,Dana
"25 23rd ave ne ,Minneapolis,MN",45.011061,-93.27095899999999,3,Bottineau,Northeast,3,2,12/13/2016,11:21,Dana
"201 6th Ave se,Minneapolis,MN",44.982957,-93.248453,3,Marcy Holmes,University,3,4,12/13/2016,12:56,Dana
"1201 32 est,Minneapolis,MN",45.025825,-93.242228,1,Waite Park,Northeast,3,2,12/13/2016,11:21,Dana
"1009 19th st e,Minneapolis,MN",44.963772,-93.259084,6,Ventura Village,Phillips,3,3,12/13/2016,12:56,Dana
"2951 Aldrich ave n,Minneapolis,MN",45.010983,-93.289621,5,Hawthorne,Near North,3,1,12/13/2016,11:22,Dana
"1507 queen Ave n,Minneapolis,MN",44.994337,-93.30985,5,Willard - Hay,Near North,3,1,12/13/2016,12:57,Dana
"1303 32nd st e,Minneapolis,MN",44.944734999999994,-93.255011,9,Powderhorn Park,Powderhorn,3,6,12/13/2016,11:23,Dana
"225 8th Avenue Southeast ,Minneapolis,MN",44.982557,-93.245097,3,Marcy Holmes,University,3,4,12/13/2016,11:24,Dana
"107 32nd st w,Minneapolis,MN",44.944717,-93.280066,8,Lyndale,Powderhorn,3,5,12/13/2016,12:57,Dana
"1901 Logan Ave n ,Minneapolis,MN",44.998758,-93.303202,5,Willard - Hay,Near North,3,1,12/13/2016,11:25,Dana
"3441 Oliver ave n,Minneapolis,MN",45.018021999999995,-93.307213,4,Folwell,Camden,3,1,12/13/2016,12:57,Dana
"119 17TH st e,Minneapolis,MN",44.966262,-93.274835,6,Steven's Square - Loring Heights,Central,3,3,12/13/2016,11:26,Dana
"2603 Jackson st ne,Minneapolis,MN",45.015049,-93.249098,1,Holland,Northeast,3,2,12/13/2016,12:58,Dana
"4359 girard Ave n,Minneapolis,MN",45.035178,-93.297179,4,Webber - Camden,Camden,3,1,12/13/2016,11:27,Dana
"719 8th Avenue Southeast ,Minneapolis,MN",44.987353999999996,-93.24132,3,Marcy Holmes,University,3,4,12/13/2016,12:58,Dana
"1725 James Ave N,Minneapolis,MN",44.996604999999995,-93.30069300000001,5,Willard - Hay,Near North,3,1,12/13/2016,11:27,Dana
"2507 Upton ave n,Minneapolis,MN",45.005233000000004,-93.314925,5,Willard - Hay,Near North,3,1,12/13/2016,12:59,Dana
"2417 Aldrich Ave n. ,Minneapolis,MN",45.004405,-93.289865,5,Hawthorne,Near North,3,1,12/13/2016,11:27,Dana
"2215 36 th st e,Minneapolis,MN",44.937538,-93.239728,12,Standish,Powderhorn,3,6,12/13/2016,13:00,Dana
"3319 Elliot Avenue South,Minneapolis,MN",44.942558,-93.261329,9,Powderhorn Park,Powderhorn,3,6,12/13/2016,11:28,Dana
"503 9th ave se,Minneapolis,MN",44.984659,-93.242393,3,Marcy Holmes,University,3,4,12/13/2016,13:01,Dana
"225 18th St e,Minneapolis,MN",44.965207,-93.273278,6,Steven's Square - Loring Heights,Central,3,3,12/13/2016,11:29,Dana
"3255 Irving Ave. n. ,Minneapolis,MN",45.014860999999996,-93.299687,4,Folwell,Camden,3,1,12/13/2016,13:01,Dana
"219 19th Street East,Minneapolis,MN",44.963941999999996,-93.27350200000001,6,Steven's Square - Loring Heights,Central,3,3,12/13/2016,11:31,Dana
"4125 Standish ave so,Minneapolis,MN",44.927925,-93.239367,12,Standish,Powderhorn,3,6,12/13/2016,13:03,Dana
"3035 13TH AV S,Minneapolis,MN",44.947571999999994,-93.25629599999999,9,Powderhorn Park,Powderhorn,3,6,12/13/2016,11:31,Dana
"2211 Queen Ave. N.,Minneapolis,MN",45.001903999999996,-93.30983499999999,5,Willard - Hay,Near North,3,1,12/13/2016,13:03,Dana
"411 Clifton ave,Minneapolis,MN",44.966097,-93.28394300000001,7,Loring Park,Central,3,3,12/13/2016,11:31,Dana
"1015 19th Ave SE ,Minneapolis,MN",44.988296000000005,-93.225595,1,Como,University,3,4,12/13/2016,13:04,Dana
"305 19th st e,Minneapolis,MN",44.963941999999996,-93.27244499999999,6,Steven's Square - Loring Heights,Central,3,3,12/13/2016,11:32,Dana
"1847 34th Street East,Minneapolis,MN",44.941323,-93.246025,9,Corcoran,Powderhorn,3,6,12/13/2016,13:04,Dana
"21 27th ave ne,Minneapolis,MN",45.016812,-93.271629,1,Marshall Terrace,Northeast,3,2,12/13/2016,11:32,Dana
"427 8th ave se,Minneapolis,MN",44.984698,-93.243662,3,Marcy Holmes,University,3,4,12/13/2016,11:32,Dana
"711 26th ave ne,Minneapolis,MN",44.966134999999994,-93.234299,2,Cedar Riverside,University,3,4,12/13/2016,13:05,Dana
"323 7th ave se,Minneapolis,MN",44.983954,-93.245838,3,Marcy Holmes,University,3,4,12/13/2016,11:34,Dana
"877 21st Ave SE ,Minneapolis,MN",44.985734,-93.223225,2,Como,University,3,4,12/13/2016,13:09,Dana
"37 23rd ave ne,Minneapolis,MN",45.011305,-93.27040699999999,3,Bottineau,Northeast,3,2,12/13/2016,11:34,Dana
"513 11th ave se,Minneapolis,MN",44.983278000000006,-93.23906600000001,3,Marcy Holmes,University,3,4,12/13/2016,13:10,Dana
"3317 Girard Ave s,Minneapolis,MN",44.942372999999996,-93.29683399999999,10,South Uptown,Calhoun Isle,3,5,12/13/2016,11:35,Dana
"3447 32nd ave s,Minneapolis,MN",44.939862,-93.225665,12,Howe,Longfellow,3,6,12/13/2016,13:13,Dana
