Location,Latitude,Longitude,Ward,Neighborhood,Community,Tow_Zone,Day,Emergency,Date,Time
13TH AVE SE,44.984582,-93.234462,3,Marcy Holmes,University,4,3,Armatage,02/26/2019,00:00
13TH AVE SE,44.984738,-93.234445,3,Marcy Holmes,University,4,3,Armatage,02/26/2019,00:00
THOMAS AVE N,44.991217999999996,-93.31339,5,Willard - Hay,Near North,1,3,Armatage,02/26/2019,00:00
SNELLING AVE S,44.934343,-93.22577199999999,12,Howe,Longfellow,6,3,Armatage,02/26/2019,00:00
JAMES AVE N,44.990726,-93.30076600000001,5,Near - North,Near North,1,3,Armatage,02/26/2019,00:00
COLUMBUS AVE S,44.951622,-93.263894,6,Phillips West,Phillips,3,3,Armatage,02/26/2019,00:00
13TH AVE SE,44.98445,-93.234787,3,Marcy Holmes,University,4,3,Armatage,02/26/2019,00:00
2ND AVE S,44.963685,-93.274041,6,Steven's Square - Loring Heights,Central,3,3,Armatage,02/26/2019,00:00
HARRIET AVE S,44.950756,-93.285831,10,Whittier,Powderhorn,3,3,Armatage,02/26/2019,00:00
17TH AVE S,44.945279,-93.249955,9,Powderhorn Park,Powderhorn,6,3,Armatage,02/26/2019,00:00
PILLSBURY AVE,44.956755,-93.28133100000001,10,Whittier,Powderhorn,3,3,Armatage,02/26/2019,00:00
COLUMBUS AVE S,44.95153,-93.263888,6,Phillips West,Phillips,3,3,Armatage,02/26/2019,00:00
TALMAGE AVE SE,44.989743,-93.21799200000001,1,Como,University,4,3,Armatage,02/26/2019,00:00
6TH ST N,45.024233,-93.28656600000001,4,Webber - Camden,Camden,1,3,Armatage,02/26/2019,00:00
HARRIET AVE S,44.950798,-93.285896,10,Whittier,Powderhorn,3,3,Armatage,02/26/2019,00:00
JAMES AVE N,44.990803,-93.30075699999999,5,Near - North,Near North,1,3,Armatage,02/26/2019,00:00
ALDRICH AVE S,44.945582,-93.28935899999999,10,South Uptown,Calhoun Isle,5,3,Armatage,02/26/2019,00:00
7TH ST SE,44.987691999999996,-93.244016,3,Marcy Holmes,University,4,3,Armatage,02/26/2019,00:00
COLUMBUS AVE S,44.951463000000004,-93.26390500000001,6,Phillips West,Phillips,3,3,Armatage,02/26/2019,00:00
2ND AVE S,44.964334,-93.2739,6,Steven's Square - Loring Heights,Central,3,3,Armatage,02/26/2019,00:00
43RD ST E,44.925115999999996,-93.277751,8,King Field,Southwest,5,3,Armatage,02/26/2019,00:00
13TH AVE S,44.968227,-93.25599,6,Elliot Park,Central,3,3,Armatage,02/26/2019,00:00
6TH ST N,45.0242,-93.286583,4,Webber - Camden,Camden,1,3,Armatage,02/26/2019,00:00
13TH AVE S,44.968314,-93.255859,6,Elliot Park,Central,3,3,Armatage,02/26/2019,00:00
HARRIET AVE S,44.950856,-93.286012,10,Whittier,Powderhorn,3,3,Armatage,02/26/2019,00:00
27TH AVE S,44.965405,-93.233122,2,Cedar Riverside,University,4,3,Armatage,02/26/2019,00:00
17TH AVE S,44.946632,-93.250123,9,Powderhorn Park,Powderhorn,6,3,Armatage,02/26/2019,00:00
33RD ST E,44.943124,-93.24266,9,Corcoran,Powderhorn,6,3,Armatage,02/26/2019,00:00
ALDRICH AVE S,44.9451,-93.28936800000001,10,South Uptown,Calhoun Isle,5,3,Armatage,02/26/2019,00:00
PILLSBURY AVE,44.956159,-93.281327,10,Whittier,Powderhorn,3,3,Armatage,02/26/2019,00:00
COLUMBUS AVE S,44.951149,-93.26390699999999,6,Phillips West,Phillips,3,3,Armatage,02/26/2019,00:00
HUMBOLDT AVE N,45.008210999999996,-93.29815,5,Jordan,Near North,1,3,Armatage,02/26/2019,00:00
6TH ST N,45.024376000000004,-93.286602,4,Webber - Camden,Camden,1,3,Armatage,02/26/2019,00:00
JAMES AVE N,44.991985,-93.30076700000001,5,Near - North,Near North,1,3,Armatage,02/26/2019,00:00
10TH AVE S,44.934953,-93.259949,9,Powderhorn Park,Powderhorn,6,3,Armatage,02/26/2019,00:00
7TH ST SE,44.988624,-93.246425,3,Marcy Holmes,University,4,3,Armatage,02/26/2019,00:00
PILLSBURY AVE,44.95606,-93.281306,10,Whittier,Powderhorn,3,3,Armatage,02/26/2019,00:00
2ND AVE S,44.964766999999995,-93.273854,6,Steven's Square - Loring Heights,Central,3,3,Armatage,02/26/2019,00:00
6TH ST N,45.024436,-93.28659499999999,4,Webber - Camden,Camden,1,3,Armatage,02/26/2019,00:00
27TH AVE S,44.965396999999996,-93.233046,2,Cedar Riverside,University,4,3,Armatage,02/26/2019,00:00
ALDRICH AVE S,44.944332,-93.289406,10,South Uptown,Calhoun Isle,5,3,Armatage,02/26/2019,00:00
TALMAGE AVE SE,44.989746000000004,-93.221951,1,Como,University,4,3,Armatage,02/26/2019,00:00
13TH AVE S,44.968185,-93.256151,6,Elliot Park,Central,3,3,Armatage,02/26/2019,00:00
6TH ST N,45.024629,-93.286612,4,Webber - Camden,Camden,1,3,Armatage,02/26/2019,00:00
JAMES AVE S,44.961804,-93.301125,7,Lowry Hill,Calhoun Isle,3,3,Armatage,02/26/2019,00:00
HARRIET AVE S,44.951045,-93.2855,10,Whittier,Powderhorn,3,3,Armatage,02/26/2019,00:00
THOMAS AVE N,44.990381,-93.313409,5,Willard - Hay,Near North,1,3,Armatage,02/26/2019,00:00
SNELLING AVE S,44.940992,-93.230615,12,Howe,Longfellow,6,3,Armatage,02/26/2019,00:00
17TH AVE S,44.946529,-93.250175,9,Powderhorn Park,Powderhorn,6,3,Armatage,02/26/2019,00:00
ALDRICH AVE S,44.944234,-93.289449,10,South Uptown,Calhoun Isle,5,3,Armatage,02/26/2019,00:00
PILLSBURY AVE,44.955749,-93.281315,10,Whittier,Powderhorn,3,3,Armatage,02/26/2019,00:00
COLUMBUS AVE S,44.950809,-93.263896,6,Phillips West,Phillips,3,3,Armatage,02/26/2019,00:00
2ND AVE S,44.964785,-93.273833,6,Steven's Square - Loring Heights,Central,3,3,Armatage,02/26/2019,00:00
48TH AVE N,45.042115,-93.28739300000001,4,Lind - Bohanon,Camden,1,3,Armatage,02/26/2019,00:00
ALDRICH AVE S,44.943903000000006,-93.289452,10,South Uptown,Calhoun Isle,5,3,Armatage,02/26/2019,00:00
PILLSBURY AVE,44.955189000000004,-93.28135999999999,10,Whittier,Powderhorn,3,3,Armatage,02/26/2019,00:00
TALMAGE AVE SE,44.989697,-93.222251,1,Como,University,4,3,Armatage,02/26/2019,00:00
13TH AVE S,44.968118,-93.256062,6,Elliot Park,Central,3,3,Armatage,02/26/2019,00:00
13TH AVE S,44.968149,-93.25632399999999,6,Elliot Park,Central,3,3,Armatage,02/26/2019,00:00
HARRIET AVE S,44.951233,-93.285645,10,Whittier,Powderhorn,3,3,Armatage,02/26/2019,00:00
17TH AVE S,44.947299,-93.250076,9,Powderhorn Park,Powderhorn,6,3,Armatage,02/26/2019,00:00
ALDRICH AVE S,44.943921,-93.289526,10,South Uptown,Calhoun Isle,5,3,Armatage,02/26/2019,00:00
2ND AVE S,44.965293,-93.273834,6,Steven's Square - Loring Heights,Central,3,3,Armatage,02/26/2019,00:00
6TH ST N,45.027302,-93.28670600000001,4,Webber - Camden,Camden,1,3,Armatage,02/26/2019,00:00
51ST ST W,44.910528,-93.30860899999999,13,Lynnhurst,Southwest,5,3,Armatage,02/26/2019,00:00
PILLSBURY AVE,44.955002,-93.281328,10,Whittier,Powderhorn,3,3,Armatage,02/26/2019,00:00
43RD ST W,44.925041,-93.284276,8,King Field,Southwest,5,3,Armatage,02/26/2019,00:00
HARRIET AVE S,44.951243,-93.28564300000001,10,Whittier,Powderhorn,3,3,Armatage,02/26/2019,00:00
LOGAN AVE N,44.999443,-93.30319899999999,5,Willard - Hay,Near North,1,3,Armatage,02/26/2019,00:00
6TH ST SE,44.986165,-93.243374,3,Marcy Holmes,University,4,3,Armatage,02/26/2019,00:00
2ND AVE S,44.965529,-93.274185,6,Steven's Square - Loring Heights,Central,3,3,Armatage,02/26/2019,00:00
KNOX AVE S,44.965773999999996,-93.30208,7,Lowry Hill,Calhoun Isle,3,3,Armatage,02/26/2019,00:00
32ND ST E,44.944795,-93.237751,9,Corcoran,Powderhorn,6,3,Armatage,02/26/2019,00:00
TALMAGE AVE SE,44.989686,-93.22600200000001,1,Como,University,4,3,Armatage,02/26/2019,00:00
TAYLOR ST NE,44.994116,-93.243499,3,Beltrami,Northeast,2,3,Armatage,02/26/2019,00:00
32ND ST E,44.944848,-93.237655,9,Corcoran,Powderhorn,6,3,Armatage,02/26/2019,00:00
PILLSBURY AVE,44.954764000000004,-93.281267,10,Whittier,Powderhorn,3,3,Armatage,02/26/2019,00:00
2ND AVE S,44.965437,-93.274034,6,Steven's Square - Loring Heights,Central,3,3,Armatage,02/26/2019,00:00
13TH AVE S,44.968179,-93.256412,6,Elliot Park,Central,3,3,Armatage,02/26/2019,00:00
17TH AVE S,44.947862,-93.249972,9,Powderhorn Park,Powderhorn,6,3,Armatage,02/26/2019,00:00
32ND ST E,44.944763,-93.23755799999999,9,Corcoran,Powderhorn,6,3,Armatage,02/26/2019,00:00
ALDRICH AVE S,44.936565,-93.289497,10,East Harriet,Southwest,5,3,Armatage,02/26/2019,00:00
6TH ST SE,44.984833,-93.239975,3,Marcy Holmes,University,4,3,Armatage,02/26/2019,00:00
TALMAGE AVE SE,44.989678000000005,-93.226353,1,Como,University,4,3,Armatage,02/26/2019,00:00
HUMBOLDT AVE N,45.007576,-93.298152,5,Jordan,Near North,1,3,Armatage,02/26/2019,00:00
HARRIET AVE S,44.951361999999996,-93.285622,10,Whittier,Powderhorn,3,3,Armatage,02/26/2019,00:00
MORGAN AVE N,44.999359999999996,-93.30448299999999,5,Willard - Hay,Near North,1,3,Armatage,02/26/2019,00:00
6TH ST SE,44.986584,-93.244512,3,Marcy Holmes,University,4,3,Armatage,02/26/2019,00:00
PILLSBURY AVE,44.953599,-93.281339,10,Whittier,Powderhorn,3,3,Armatage,02/26/2019,00:00
2ND AVE S,44.965662,-93.274025,6,Steven's Square - Loring Heights,Central,3,3,Armatage,02/26/2019,00:00
39TH AVE N,45.025738,-93.286823,4,Webber - Camden,Camden,1,3,Armatage,02/26/2019,00:00
HARRIET AVE S,44.951458,-93.285445,10,Whittier,Powderhorn,3,3,Armatage,02/26/2019,00:00
ELLIOT AVE,44.934632,-93.261216,9,Powderhorn Park,Powderhorn,6,3,Armatage,02/26/2019,00:00
27TH AVE S,44.965416,-93.233052,2,Cedar Riverside,University,4,3,Armatage,02/26/2019,00:00
ALDRICH AVE S,44.93504,-93.289422,10,East Harriet,Southwest,5,3,Armatage,02/26/2019,00:00
PILLSBURY AVE,44.953461,-93.281355,10,Whittier,Powderhorn,3,3,Armatage,02/26/2019,00:00
2ND AVE S,44.965574,-93.27409399999999,6,Steven's Square - Loring Heights,Central,3,3,Armatage,02/26/2019,00:00
TALMAGE AVE SE,44.989672,-93.22663399999999,1,Como,University,4,3,Armatage,02/26/2019,00:00
27TH AVE S,44.965452,-93.233065,2,Cedar Riverside,University,4,3,Armatage,02/26/2019,00:00
6TH ST SE,44.984908000000004,-93.240172,3,Marcy Holmes,University,4,3,Armatage,02/26/2019,00:00
6TH ST SE,44.984908000000004,-93.240149,3,Marcy Holmes,University,4,3,Armatage,02/26/2019,00:00
43RD ST W,44.924957,-93.28715799999999,8,King Field,Southwest,5,3,Armatage,02/26/2019,00:00
HARRIET AVE S,44.951471000000005,-93.285482,10,Whittier,Powderhorn,3,3,Armatage,02/26/2019,00:00
MORGAN AVE N,44.998514,-93.30449499999999,5,Willard - Hay,Near North,1,3,Armatage,02/26/2019,00:00
ELLIOT AVE,44.934883,-93.261268,9,Powderhorn Park,Powderhorn,6,3,Armatage,02/26/2019,00:00
17TH AVE S,44.948025,-93.24985600000001,9,Powderhorn Park,Powderhorn,6,3,Armatage,02/26/2019,00:00
32ND ST E,44.944842,-93.245728,9,Corcoran,Powderhorn,6,3,Armatage,02/26/2019,00:00
ALDRICH AVE S,44.934215,-93.289513,10,East Harriet,Southwest,5,3,Armatage,02/26/2019,00:00
PILLSBURY AVE,44.953309000000004,-93.281316,10,Whittier,Powderhorn,3,3,Armatage,02/26/2019,00:00
18TH AVE SE,44.987394,-93.22699200000001,2,Como,University,4,3,Armatage,02/26/2019,00:00
HARRIET AVE S,44.951510999999996,-93.285487,10,Whittier,Powderhorn,3,3,Armatage,02/26/2019,00:00
27TH AVE S,44.965524,-93.233087,2,Cedar Riverside,University,4,3,Armatage,02/26/2019,00:00
6TH ST SE,44.986686,-93.244776,3,Marcy Holmes,University,4,3,Armatage,02/26/2019,00:00
COLUMBUS AVE S,44.948575,-93.263942,6,Phillips West,Phillips,3,3,Armatage,02/26/2019,00:00
17TH AVE SE,44.990151000000004,-93.228262,1,Como,University,4,3,Armatage,02/26/2019,00:00
FILLMORE ST NE,45.00549,-93.24225,1,Northeast Park,Northeast,2,3,Armatage,02/26/2019,00:00
ALDRICH AVE N,45.030413,-93.28940899999999,4,Webber - Camden,Camden,1,3,Armatage,02/26/2019,00:00
HARRIET AVE S,44.95155,-93.28553199999999,10,Whittier,Powderhorn,3,3,Armatage,02/26/2019,00:00
MORGAN AVE N,44.998487,-93.304458,5,Willard - Hay,Near North,1,3,Armatage,02/26/2019,00:00
27TH AVE S,44.965906,-93.23321700000001,2,Cedar Riverside,University,4,3,Armatage,02/26/2019,00:00
ALDRICH AVE S,44.932974,-93.289645,10,East Harriet,Southwest,5,3,Armatage,02/26/2019,00:00
43RD ST W,44.925132,-93.290013,13,East Harriet,Southwest,5,3,Armatage,02/26/2019,00:00
18TH AVE SE,44.987126,-93.226961,2,Como,University,4,3,Armatage,02/26/2019,00:00
6TH ST SE,44.987356,-93.246386,3,Marcy Holmes,University,4,3,Armatage,02/26/2019,00:00
PILLSBURY AVE,44.953095000000005,-93.28135400000001,10,Whittier,Powderhorn,3,3,Armatage,02/26/2019,00:00
STEVENS AVE S,44.966075,-93.275382,6,Steven's Square - Loring Heights,Central,3,3,Armatage,02/26/2019,00:00
18TH AVE SE,44.98704,-93.22694399999999,2,Como,University,4,3,Armatage,02/26/2019,00:00
ALDRICH AVE N,45.030221000000004,-93.289402,4,Webber - Camden,Camden,1,3,Armatage,02/26/2019,00:00
ALDRICH AVE N,45.030337,-93.28939799999999,4,Webber - Camden,Camden,1,3,Armatage,02/26/2019,00:00
HARRIET AVE S,44.95154,-93.285452,10,Whittier,Powderhorn,3,3,Armatage,02/26/2019,00:00
13TH AVE SE,44.984342,-93.23464399999999,3,Marcy Holmes,University,4,3,Armatage,02/26/2019,00:00
43RD ST W,44.925083,-93.29002,13,East Harriet,Southwest,5,3,Armatage,02/26/2019,00:00
17TH AVE SE,44.991054999999996,-93.228267,1,Como,University,4,3,Armatage,02/26/2019,00:00
HARRIET AVE S,44.95175,-93.28548599999999,10,Whittier,Powderhorn,3,3,Armatage,02/26/2019,00:00
MORGAN AVE N,44.996885999999996,-93.304452,5,Willard - Hay,Near North,1,3,Armatage,02/26/2019,00:00
27TH AVE S,44.965892,-93.233239,2,Cedar Riverside,University,4,3,Armatage,02/26/2019,00:00
32ND ST E,44.944709,-93.25265300000001,9,Powderhorn Park,Powderhorn,6,3,Armatage,02/26/2019,00:00
52ND ST W,44.908902000000005,-93.318387,13,Fulton,Southwest,5,3,Armatage,02/26/2019,00:00
10TH AVE S,44.950434,-93.260076,9,Midtown Phillips,Phillips,3,3,Armatage,02/26/2019,00:00
13TH AVE SE,44.984259,-93.23455799999999,3,Marcy Holmes,University,4,3,Armatage,02/26/2019,00:00
43RD ST W,44.925027,-93.290401,13,East Harriet,Southwest,5,3,Armatage,02/26/2019,00:00
IRVING AVE N,45.003619,-93.30009,5,Jordan,Near North,1,3,Armatage,02/26/2019,00:00
JACKSON ST NE,45.006127,-93.24914100000001,1,Logan Park,Northeast,2,3,Armatage,02/26/2019,00:00
10TH AVE S,44.950502,-93.260116,9,Midtown Phillips,Phillips,3,3,Armatage,02/26/2019,00:00
13TH AVE SE,44.984288,-93.234596,3,Marcy Holmes,University,4,3,Armatage,02/26/2019,00:00
13TH AVE SE,44.984190000000005,-93.234674,3,Marcy Holmes,University,4,3,Armatage,02/26/2019,00:00
STEVENS AVE S,44.965995,-93.275221,6,Steven's Square - Loring Heights,Central,3,3,Armatage,02/26/2019,00:00
18TH AVE SE,44.986391,-93.226961,2,Como,University,4,3,Armatage,02/26/2019,00:00
18TH AVE S,44.947666999999996,-93.248689,9,Powderhorn Park,Powderhorn,6,3,Armatage,02/26/2019,00:00
PILLSBURY AVE,44.952475,-93.281362,10,Whittier,Powderhorn,3,3,Armatage,02/26/2019,00:00
IRVING AVE N,45.003808,-93.300112,5,Jordan,Near North,1,3,Armatage,02/26/2019,00:00
JACKSON ST NE,45.006394,-93.249147,1,Logan Park,Northeast,2,3,Armatage,02/26/2019,00:00
MORGAN AVE N,44.995562,-93.30452,5,Willard - Hay,Near North,1,3,Armatage,02/26/2019,00:00
32ND ST E,44.944756,-93.261794,9,Powderhorn Park,Powderhorn,6,3,Armatage,02/26/2019,00:00
STEVENS AVE S,44.966035,-93.275358,6,Steven's Square - Loring Heights,Central,3,3,Armatage,02/26/2019,00:00
43RD ST W,44.924956,-93.291021,13,East Harriet,Southwest,5,3,Armatage,02/26/2019,00:00
JACKSON ST NE,45.006463000000004,-93.24918000000001,1,Logan Park,Northeast,2,3,Armatage,02/26/2019,00:00
17TH ST E,44.966599,-93.25866500000001,6,Elliot Park,Central,3,3,Armatage,02/26/2019,00:00
ELLIOT AVE,44.942844,-93.261312,9,Powderhorn Park,Powderhorn,6,3,Armatage,02/26/2019,00:00
27TH AVE S,44.965928999999996,-93.233232,2,Cedar Riverside,University,4,3,Armatage,02/26/2019,00:00
32ND ST E,44.944741,-93.26230799999999,9,Powderhorn Park,Powderhorn,6,3,Armatage,02/26/2019,00:00
18TH AVE S,44.947669,-93.248638,9,Powderhorn Park,Powderhorn,6,3,Armatage,02/26/2019,00:00
10TH AVE S,44.950665,-93.260139,9,Midtown Phillips,Phillips,3,3,Armatage,02/26/2019,00:00
IRVING AVE N,45.003895,-93.30017099999999,5,Jordan,Near North,1,3,Armatage,02/26/2019,00:00
18TH AVE SE,44.985603999999995,-93.22698000000001,2,Como,University,4,3,Armatage,02/26/2019,00:00
HARRIET AVE S,44.953134000000006,-93.285521,10,Whittier,Powderhorn,3,3,Armatage,02/26/2019,00:00
MORGAN AVE N,44.995073,-93.304489,5,Willard - Hay,Near North,1,3,Armatage,02/26/2019,00:00
27TH AVE S,44.966049,-93.233225,2,Cedar Riverside,University,4,3,Armatage,02/26/2019,00:00
PILLSBURY AVE,44.95225,-93.281312,10,Whittier,Powderhorn,3,3,Armatage,02/26/2019,00:00
10TH AVE S,44.950688,-93.260189,9,Midtown Phillips,Phillips,3,3,Armatage,02/26/2019,00:00
7TH ST SE,44.983605,-93.233514,3,Marcy Holmes,University,4,3,Armatage,02/26/2019,00:00
STEVENS AVE S,44.965785,-93.27542199999999,6,Steven's Square - Loring Heights,Central,3,3,Armatage,02/26/2019,00:00
JACKSON ST NE,45.00828,-93.24914100000001,1,Holland,Northeast,2,3,Armatage,02/26/2019,00:00
18TH AVE S,44.947666,-93.248774,9,Powderhorn Park,Powderhorn,6,3,Armatage,02/26/2019,00:00
CLEVELAND ST NE,45.021909,-93.23070899999999,1,Waite Park,Northeast,2,3,Armatage,02/26/2019,00:00
PILLSBURY AVE,44.952147,-93.281347,10,Whittier,Powderhorn,3,3,Armatage,02/26/2019,00:00
32ND ST E,44.945062,-93.265254,9,Central,Powderhorn,5,3,Armatage,02/26/2019,00:00
27TH AVE S,44.96613,-93.233237,2,Cedar Riverside,University,4,3,Armatage,02/26/2019,00:00
COLFAX AVE N,45.033792,-93.28631899999999,4,Camden Industrial,Camden,1,3,Armatage,02/26/2019,00:00
IRVING AVE N,45.004889,-93.299791,5,Jordan,Near North,1,3,Armatage,02/26/2019,00:00
17TH ST E,44.966836,-93.259033,6,Elliot Park,Central,3,3,Armatage,02/26/2019,00:00
HARRIET AVE S,44.954842,-93.28566,10,Whittier,Powderhorn,3,3,Armatage,02/26/2019,00:00
29TH AVE S,44.947419000000004,-93.229968,2,Longfellow,Longfellow,6,3,Armatage,02/26/2019,00:00
COLFAX AVE N,45.033792,-93.28631899999999,4,Camden Industrial,Camden,1,3,Armatage,02/26/2019,00:00
STEVENS AVE S,44.96479,-93.275499,6,Steven's Square - Loring Heights,Central,3,3,Armatage,02/26/2019,00:00
32ND ST E,44.945006,-93.266601,9,Central,Powderhorn,5,3,Armatage,02/26/2019,00:00
JACKSON ST NE,45.012376,-93.249103,1,Holland,Northeast,2,3,Armatage,02/26/2019,00:00
HARRIET AVE S,44.954861,-93.285706,10,Whittier,Powderhorn,3,3,Armatage,02/26/2019,00:00
27TH AVE S,44.966136,-93.233237,2,Cedar Riverside,University,4,3,Armatage,02/26/2019,00:00
7TH ST SE,44.985906,-93.238823,3,Marcy Holmes,University,4,3,Armatage,02/26/2019,00:00
STEVENS AVE S,44.964033,-93.275329,6,Steven's Square - Loring Heights,Central,3,3,Armatage,02/26/2019,00:00
MORGAN AVE N,44.994528,-93.3045,5,Willard - Hay,Near North,1,3,Armatage,02/26/2019,00:00
32ND ST E,44.945021999999994,-93.267402,9,Central,Powderhorn,5,3,Armatage,02/26/2019,00:00
18TH AVE S,44.946247,-93.248851,9,Powderhorn Park,Powderhorn,6,3,Armatage,02/26/2019,00:00
27TH AVE S,44.895717,-93.233726,11,Wenonah,Nokomis,6,3,Armatage,02/26/2019,00:00
7TH ST SE,44.985844,-93.23906600000001,3,Marcy Holmes,University,4,3,Armatage,02/26/2019,00:00
JACKSON ST NE,45.012884,-93.249116,1,Holland,Northeast,2,3,Armatage,02/26/2019,00:00
HARRIET AVE S,44.954893,-93.285712,10,Whittier,Powderhorn,3,3,Armatage,02/26/2019,00:00
29TH AVE S,44.943985999999995,-93.229957,2,Longfellow,Longfellow,6,3,Armatage,02/26/2019,00:00
ELLIOT AVE,44.937996000000005,-93.26129300000001,9,Powderhorn Park,Powderhorn,6,3,Armatage,02/26/2019,00:00
27TH AVE S,44.966157,-93.233244,2,Cedar Riverside,University,4,3,Armatage,02/26/2019,00:00
27TH AVE S,44.895632,-93.233707,11,Wenonah,Nokomis,6,3,Armatage,02/26/2019,00:00
GRAND AVE S,44.962004,-93.28416999999999,10,Whittier,Powderhorn,3,3,Armatage,02/26/2019,00:00
JACKSON ST NE,45.012883,-93.249126,1,Holland,Northeast,2,3,Armatage,02/26/2019,00:00
ALDRICH AVE N,45.018812,-93.289342,4,McKinley,Camden,1,3,Armatage,02/26/2019,00:00
MORGAN AVE N,44.99387,-93.304503,5,Willard - Hay,Near North,1,3,Armatage,02/26/2019,00:00
32ND ST E,44.945031,-93.271346,9,Central,Powderhorn,5,3,Armatage,02/26/2019,00:00
18TH AVE S,44.946274,-93.248772,9,Powderhorn Park,Powderhorn,6,3,Armatage,02/26/2019,00:00
BENJAMIN ST NE,45.03367,-93.229442,1,Waite Park,Northeast,2,3,Armatage,02/26/2019,00:00
COLFAX AVE N,45.045214,-93.305358,4,Shingle Creek,Camden,1,3,Armatage,02/26/2019,00:00
COLFAX AVE N,45.045214,-93.305358,4,Shingle Creek,Camden,1,3,Armatage,02/26/2019,00:00
STEVENS AVE S,44.963212,-93.275198,6,Steven's Square - Loring Heights,Central,3,3,Armatage,02/26/2019,00:00
17TH ST E,44.966798,-93.259737,6,Elliot Park,Central,3,3,Armatage,02/26/2019,00:00
32ND ST E,44.945006,-93.271192,9,Central,Powderhorn,5,3,Armatage,02/26/2019,00:00
GRAND AVE S,44.961158000000005,-93.284191,10,Whittier,Powderhorn,3,3,Armatage,02/26/2019,00:00
9 1/2 AVE SE,44.984945,-93.240697,3,Marcy Holmes,University,4,3,Armatage,02/26/2019,00:00
IRVING AVE N,45.005037,-93.29969799999999,5,Jordan,Near North,1,3,Armatage,02/26/2019,00:00
JACKSON ST NE,45.01338,-93.24911999999999,1,Holland,Northeast,2,3,Armatage,02/26/2019,00:00
THOMAS AVE N,44.985929999999996,-93.313449,5,Willard - Hay,Near North,1,3,Armatage,02/26/2019,00:00
ALDRICH AVE N,45.018264,-93.289343,4,McKinley,Camden,1,3,Armatage,02/26/2019,00:00
30TH AVE S,44.942716,-93.228437,2,Longfellow,Longfellow,6,3,Armatage,02/26/2019,00:00
30TH AVE S,44.942777,-93.228439,2,Longfellow,Longfellow,6,3,Armatage,02/26/2019,00:00
HARRIET AVE S,44.957728,-93.285475,10,Whittier,Powderhorn,3,3,Armatage,02/26/2019,00:00
27TH AVE S,44.966253,-93.233244,2,Cedar Riverside,University,4,3,Armatage,02/26/2019,00:00
18TH AVE S,44.946119,-93.248878,9,Powderhorn Park,Powderhorn,6,3,Armatage,02/26/2019,00:00
ELLIOT AVE S,44.957673,-93.26130500000001,9,Midtown Phillips,Phillips,3,3,Armatage,02/26/2019,00:00
IRVING AVE N,45.005117,-93.299643,5,Jordan,Near North,1,3,Armatage,02/26/2019,00:00
20TH AVE SE,44.984402,-93.224334,2,Como,University,4,3,Armatage,02/26/2019,00:00
ALDRICH AVE N,45.018025,-93.289363,4,McKinley,Camden,1,3,Armatage,02/26/2019,00:00
MORGAN AVE N,44.993644,-93.304496,5,Willard - Hay,Near North,1,3,Armatage,02/26/2019,00:00
GRAND AVE S,44.900526,-93.284583,11,Windom,Southwest,5,3,Armatage,02/26/2019,00:00
32ND ST E,44.944994,-93.27152099999999,9,Central,Powderhorn,5,3,Armatage,02/26/2019,00:00
27TH AVE S,44.966312,-93.233168,2,Cedar Riverside,University,4,3,Armatage,02/26/2019,00:00
18TH AVE S,44.945845,-93.248728,9,Powderhorn Park,Powderhorn,6,3,Armatage,02/26/2019,00:00
GRAND AVE S,44.960482,-93.284163,10,Whittier,Powderhorn,3,3,Armatage,02/26/2019,00:00
ELLIOT AVE S,44.957894,-93.26131,9,Midtown Phillips,Phillips,3,3,Armatage,02/26/2019,00:00
JACKSON ST NE,45.014038,-93.249121,1,Holland,Northeast,2,3,Armatage,02/26/2019,00:00
20TH AVE SE,44.984446000000005,-93.224285,2,Como,University,4,3,Armatage,02/26/2019,00:00
52ND AVE N,45.049347999999995,-93.303588,4,Shingle Creek,Camden,1,3,Armatage,02/26/2019,00:00
27TH AVE S,44.966373,-93.23321999999999,2,Cedar Riverside,University,4,3,Armatage,02/26/2019,00:00
GRAND AVE S,44.960085,-93.284176,10,Whittier,Powderhorn,3,3,Armatage,02/26/2019,00:00
9 1/2 AVE SE,44.984859,-93.24091899999999,3,Marcy Holmes,University,4,3,Armatage,02/26/2019,00:00
