Location,Latitude,Longitude,Ward,Neighborhood,Community,Day,Tow_Zone,Date,Time,Emergency
"716 5th ave se,Minneapolis,MN",44.988853000000006,-93.245251,3,Marcy Holmes,University,2,4,01/12/2017,09:41,Jane
"720 6th Avenue Southeast ,Minneapolis,MN",44.988257,-93.243768,3,Marcy Holmes,University,2,4,01/12/2017,09:45,Jane
"427 7th st se,Minneapolis,MN",44.988687,-93.246585,3,Marcy Holmes,University,2,4,01/12/2017,09:46,Jane
"530 5th st se,Minneapolis,MN",44.985696000000004,-93.246599,3,Marcy Holmes,University,2,4,01/12/2017,09:52,Jane
"722 5th ave se,Minneapolis,MN",44.989092,-93.24509499999999,3,Marcy Holmes,University,2,4,01/12/2017,09:53,Jane
"618 6th ave se,Minneapolis,MN",44.986832,-93.24324,3,Marcy Holmes,University,2,4,01/12/2017,10:02,Jane
"308 4th Ave Southeast,Minneapolis,MN",44.985486,-93.250078,3,Marcy Holmes,University,2,4,01/12/2017,10:03,Jane
"812 5th ave se,Minneapolis,MN",44.989754,-93.244512,3,Marcy Holmes,University,2,4,01/12/2017,10:06,Jane
"610 6th ave se,Minneapolis,MN",44.987225,-93.24467800000001,3,Marcy Holmes,University,2,4,01/12/2017,10:12,Jane
"322 6th Ave se,Minneapolis,MN",44.984398,-93.24726700000001,3,Marcy Holmes,University,2,4,01/12/2017,10:13,Jane
"826 6th ave se,Minneapolis,MN",44.989092,-93.24354100000001,3,Marcy Holmes,University,2,4,01/12/2017,10:15,Jane
"326 7th Ave se,Minneapolis,MN",44.983631,-93.246054,3,Marcy Holmes,University,2,4,01/12/2017,10:15,Jane
"816 6th Avenue Southeast ,Minneapolis,MN",44.988991,-93.243624,3,Marcy Holmes,University,2,4,01/12/2017,10:20,Jane
"418 7th Avenue Southeast ,Minneapolis,MN",44.984819,-93.245103,3,Marcy Holmes,University,2,4,01/12/2017,10:40,Jane
"824 6th ave se,Minneapolis,MN",44.989385999999996,-93.242885,3,Marcy Holmes,University,2,4,01/12/2017,10:40,Jane
"408 7th Ave se,Minneapolis,MN",44.984607000000004,-93.245272,3,Marcy Holmes,University,2,4,01/12/2017,10:40,Jane
"400 7th ave se,Minneapolis,MN",44.984359000000005,-93.24547,3,Marcy Holmes,University,2,4,01/12/2017,10:42,Jane
"412 7th Ave se,Minneapolis,MN",44.984731,-93.245173,3,Marcy Holmes,University,2,4,01/12/2017,10:43,Jane
"302 6th st se,Minneapolis,MN",44.988468,-93.24932,3,Marcy Holmes,University,2,4,01/12/2017,10:43,Jane
"718 7th ave se,Minneapolis,MN",44.987825,-93.242733,3,Marcy Holmes,University,2,4,01/12/2017,10:48,Jane
"708 7th ave se,Minneapolis,MN",44.987638000000004,-93.24288100000001,3,Marcy Holmes,University,2,4,01/12/2017,10:52,Jane
"310 6th st se,Minneapolis,MN",44.988403999999996,-93.249161,3,Marcy Holmes,University,2,4,01/12/2017,10:54,Jane
"326 7TH AVE SE,Minneapolis,MN",44.983631,-93.246054,3,Marcy Holmes,University,2,4,01/12/2017,10:59,Jane
"212 7th Ave Southeast,Minneapolis,MN",44.982513,-93.246933,3,Marcy Holmes,University,2,4,01/12/2017,10:59,Jane
"722 8th Avenue Southeast ,Minneapolis,MN",44.987475,-93.24118,3,Marcy Holmes,University,2,4,01/12/2017,11:07,Jane
"724 7th ave se,Minneapolis,MN",44.987858,-93.242707,3,Marcy Holmes,University,2,4,01/12/2017,11:15,Jane
"318 8th Ave Southeast,Minneapolis,MN",44.983251,-93.244087,3,Marcy Holmes,University,2,4,01/12/2017,11:19,Jane
"328 8th Ave se,Minneapolis,MN",44.983421,-93.244385,3,Marcy Holmes,University,2,4,01/12/2017,11:26,Jane
"324 8 th Ave se,Minneapolis,MN",44.9834,-93.244401,3,Marcy Holmes,University,2,4,01/12/2017,11:29,Jane
"422 7th ave se,Minneapolis,MN",44.984844,-93.245083,3,Marcy Holmes,University,2,4,01/12/2017,11:30,Jane
"420 8th Avenue Southeast ,Minneapolis,MN",44.984349,-93.243275,3,Marcy Holmes,University,2,4,01/12/2017,11:31,Jane
"604 6th ave se,Minneapolis,MN",44.986925,-93.245284,3,Marcy Holmes,University,2,4,01/12/2017,11:33,Jane
"312 7th st se,Minneapolis,MN",44.989513,-93.248796,3,Marcy Holmes,University,2,4,01/12/2017,11:33,Jane
"720 7th ave se,Minneapolis,MN",44.987836,-93.242724,3,Marcy Holmes,University,2,4,01/12/2017,11:35,Jane
"722 7th ave se,Minneapolis,MN",44.987846999999995,-93.242716,3,Marcy Holmes,University,2,4,01/12/2017,11:35,Jane
"322 7th Ave se,Minneapolis,MN",44.983592,-93.246085,3,Marcy Holmes,University,2,4,01/12/2017,11:40,Jane
"304 7TH AVE SE,Minneapolis,MN",44.983415,-93.246227,3,Marcy Holmes,University,2,4,01/12/2017,11:42,Jane
"622 8th ave se,Minneapolis,MN",44.986502,-93.241955,3,Marcy Holmes,University,2,4,01/12/2017,11:44,Jane
"208 8th ave se ,Minneapolis,MN",44.981938,-93.245548,3,Marcy Holmes,University,2,4,01/12/2017,11:46,Jane
"612 8th Ave se ,Minneapolis,MN",44.986208000000005,-93.242187,3,Marcy Holmes,University,2,4,01/12/2017,11:47,Jane
"324 7th st se,Minneapolis,MN",44.989468,-93.248664,3,Marcy Holmes,University,2,4,01/12/2017,11:48,Jane
"314 8th Ave South East,Minneapolis,MN",44.983245000000004,-93.244519,3,Marcy Holmes,University,2,4,01/12/2017,11:51,Jane
"226 8th Avenue Southeast ,Minneapolis,MN",44.98211,-93.245411,3,Marcy Holmes,University,2,4,01/12/2017,11:56,Jane
"410 11th Ave SE,Minneapolis,MN",44.982376,-93.239339,3,Marcy Holmes,University,2,4,01/12/2017,12:00,Jane
"604 8th ave se,Minneapolis,MN",44.985904999999995,-93.242129,3,Marcy Holmes,University,2,4,01/12/2017,12:02,Jane
"304 8th Ave se,Minneapolis,MN",44.982939,-93.244753,3,Marcy Holmes,University,2,4,01/12/2017,12:07,Jane
"700 8th ave se,Minneapolis,MN",44.986764,-93.241749,3,Marcy Holmes,University,2,4,01/12/2017,12:08,Jane
"316 8th Ave se,Minneapolis,MN",44.983306,-93.244473,3,Marcy Holmes,University,2,4,01/12/2017,12:09,Jane
"718 8th ave se,Minneapolis,MN",44.987266,-93.241075,3,Marcy Holmes,University,2,4,01/12/2017,12:13,Jane
"418 8th ave se,Minneapolis,MN",44.984375,-93.243643,3,Marcy Holmes,University,2,4,01/12/2017,12:23,Jane
"502 11thave se,Minneapolis,MN",44.983221,-93.239069,3,Marcy Holmes,University,2,4,01/12/2017,12:32,Jane
"816 11TH AVE SE,Minneapolis,MN",44.98672,-93.236263,3,Marcy Holmes,University,2,4,01/12/2017,12:35,Jane
"712 7th st ne,Minneapolis,MN",44.986834,-93.24271,3,Marcy Holmes,University,2,4,01/12/2017,12:40,Jane
"818 7th st se,Minneapolis,MN",44.986219,-93.241141,3,Marcy Holmes,University,2,4,01/12/2017,12:42,Jane
"800 7th st se,Minneapolis,MN",44.986457,-93.241663,3,Marcy Holmes,University,2,4,01/12/2017,12:46,Jane
"522 12th ave se,Minneapolis,MN",44.983259000000004,-93.236932,3,Marcy Holmes,University,2,4,01/12/2017,12:47,Jane
"518 12th ave se,Minneapolis,MN",44.983101,-93.23709000000001,3,Marcy Holmes,University,2,4,01/12/2017,12:53,Jane
"700 13th Avenue Southeast ,Minneapolis,MN",44.983985,-93.234785,3,Marcy Holmes,University,2,4,01/12/2017,12:54,Jane
"710 7th st se,Minneapolis,MN",44.987632,-93.242549,3,Marcy Holmes,University,2,4,01/12/2017,13:03,Jane
"330 12th ave se,Minneapolis,MN",44.980918,-93.23908,3,Marcy Holmes,University,2,4,01/12/2017,13:06,Jane
"808 13th ave se,Minneapolis,MN",44.985182,-93.233564,3,Marcy Holmes,University,2,4,01/12/2017,13:07,Jane
"402 11th Ave Southeast,Minneapolis,MN",44.98222,-93.239852,3,Marcy Holmes,University,2,4,01/12/2017,13:08,Jane
"516 12th Ave se ,Minneapolis,MN",44.983001,-93.237057,3,Marcy Holmes,University,2,4,01/12/2017,13:21,Jane
"708 13th ave se,Minneapolis,MN",44.984246,-93.234347,3,Marcy Holmes,University,2,4,01/12/2017,13:23,Jane
"916 6th Streets Southeast ,Minneapolis,MN",44.984749,-93.24059399999999,3,Marcy Holmes,University,2,4,01/12/2017,13:29,Jane
"622 13th ave se,Minneapolis,MN",44.983518,-93.235156,3,Marcy Holmes,University,2,4,01/12/2017,13:30,Jane
"328 12th Ave se,Minneapolis,MN",44.980897999999996,-93.23909499999999,3,Marcy Holmes,University,2,4,01/12/2017,13:33,Jane
"722 13THAVE SE,Minneapolis,MN",44.984628,-93.233981,3,Marcy Holmes,University,2,4,01/12/2017,13:33,Jane
"606 12th Ave se,Minneapolis,MN",44.983996000000005,-93.236609,3,Marcy Holmes,University,2,4,01/12/2017,13:35,Jane
"306 12th ave se,Minneapolis,MN",44.980684000000004,-93.239263,3,Marcy Holmes,University,2,4,01/12/2017,13:40,Jane
"928 5th st se,Minneapolis,MN",44.98355,-93.241084,3,Marcy Holmes,University,2,4,01/12/2017,13:48,Jane
"1102 5th st se,Minneapolis,MN",44.982996,-93.238823,3,Marcy Holmes,University,2,4,01/12/2017,13:50,Jane
"920 6th Street Southeast ,Minneapolis,MN",44.984888,-93.240377,3,Marcy Holmes,University,2,4,01/12/2017,13:56,Jane
"1228 6th st se,Minneapolis,MN",44.983388,-93.236587,3,Marcy Holmes,University,2,4,01/12/2017,14:01,Jane
"606 13th ave se,Minneapolis,MN",44.98324,-93.2351,3,Marcy Holmes,University,2,4,01/12/2017,14:08,Jane
"1116 5th st se,Minneapolis,MN",44.982547,-93.23866899999999,3,Marcy Holmes,University,2,4,01/12/2017,14:09,Jane
"924 6th st se ,Minneapolis,MN",44.984876,-93.240347,3,Marcy Holmes,University,2,4,01/12/2017,14:12,Jane
"1318 7th St se,Minneapolis,MN",44.983301000000004,-93.234073,3,Marcy Holmes,University,2,4,01/12/2017,14:13,Jane
"604 13th ave se,Minneapolis,MN",44.983216,-93.23539699999999,3,Marcy Holmes,University,2,4,01/12/2017,14:15,Jane
"1120 7TH ST SE,Minneapolis,MN",44.984531,-93.236859,3,Marcy Holmes,University,2,4,01/12/2017,14:17,Jane
"1206 6th st se ,Minneapolis,MN",44.983513,-93.236892,3,Marcy Holmes,University,2,4,01/12/2017,14:22,Jane
"1426 7th St SE ,Minneapolis,MN",44.983039,-93.232479,3,Marcy Holmes,University,2,4,01/12/2017,14:24,Jane
"1428 6TH ST SE,Minneapolis,MN",44.981809999999996,-93.233205,3,Marcy Holmes,University,2,4,01/12/2017,14:28,Jane
"600 13th Ave se,Minneapolis,MN",44.982999,-93.235569,3,Marcy Holmes,University,2,4,01/12/2017,14:34,Jane
"1204 6th st se,Minneapolis,MN",44.983525,-93.236919,3,Marcy Holmes,University,2,4,01/12/2017,14:48,Jane
"1110 5th st se,Minneapolis,MN",44.982687,-93.238812,3,Marcy Holmes,University,2,4,01/12/2017,14:53,Jane
"218 6th st se,Minneapolis,MN",44.989083,-93.250853,3,Marcy Holmes,University,2,4,01/12/2017,14:53,Jane
"212 6th st se,Minneapolis,MN",44.989117,-93.250936,3,Marcy Holmes,University,2,4,01/12/2017,14:59,Jane
"1214 7TH ST SE,Minneapolis,MN",44.984348,-93.235781,3,Marcy Holmes,University,2,4,01/12/2017,15:01,Jane
"1302 7th st se,Minneapolis,MN",44.983601,-93.234815,3,Marcy Holmes,University,2,4,01/12/2017,15:04,Jane
"1424 6th st se,Minneapolis,MN",44.981846999999995,-93.233334,3,Marcy Holmes,University,2,4,01/12/2017,15:05,Jane
"1208 7th st se,Minneapolis,MN",44.984375,-93.235849,3,Marcy Holmes,University,2,4,01/12/2017,15:12,Jane
"1310 7thst se,Minneapolis,MN",44.983769,-93.23431,3,Marcy Holmes,University,2,4,01/12/2017,15:17,Jane
"1308 7th st SE,Minneapolis,MN",44.983592,-93.234622,3,Marcy Holmes,University,2,4,01/12/2017,15:24,Jane
"1404 6th st SE ,Minneapolis,MN",44.982347,-93.233967,3,Marcy Holmes,University,2,4,01/12/2017,15:26,Jane
"1402 6th st se,Minneapolis,MN",44.982394,-93.234092,3,Marcy Holmes,University,2,4,01/12/2017,15:27,Jane
"1406 7th st se,Minneapolis,MN",44.983124,-93.233201,3,Marcy Holmes,University,2,4,01/12/2017,15:30,Jane
"1126 5th st se,Minneapolis,MN",44.982465999999995,-93.238156,3,Marcy Holmes,University,2,4,01/12/2017,15:57,Jane
"1320 7th st se,Minneapolis,MN",44.98335,-93.23384200000001,3,Marcy Holmes,University,2,4,01/12/2017,16:09,Jane
"1318 7th st se,Minneapolis,MN",44.983301000000004,-93.234073,3,Marcy Holmes,University,2,4,01/12/2017,16:19,Jane
"308 6th st se,Minneapolis,MN",44.984182000000004,-93.247215,3,Marcy Holmes,University,2,4,01/12/2017,16:34,Jane
"607 2nd ave se,Minneapolis,MN",44.989259999999994,-93.251087,3,Marcy Holmes,University,3,4,01/13/2017,08:13,Jane
"429 2nd Avenue Southeast ,Minneapolis,MN",44.988137,-93.252251,3,Marcy Holmes,University,3,4,01/13/2017,08:21,Jane
"621 3rd ave se,Minneapolis,MN",44.989401,-93.24949699999999,3,Marcy Holmes,University,3,4,01/13/2017,08:25,Jane
"421 2nd Ave se,Minneapolis,MN",44.987865,-93.252191,3,Marcy Holmes,University,3,4,01/13/2017,08:25,Jane
"511 3rd st se ,Minneapolis,MN",44.988129,-93.250437,3,Marcy Holmes,University,3,4,01/13/2017,08:27,Jane
"309 4th Ave se,Minneapolis,MN",44.985414,-93.250466,3,Marcy Holmes,University,3,4,01/13/2017,08:32,Jane
"301 5thave se,Minneapolis,MN",44.984738,-93.24916400000001,3,Marcy Holmes,University,3,4,01/13/2017,08:36,Jane
"725 5th ave se,Minneapolis,MN",44.98927,-93.245571,3,Marcy Holmes,University,3,4,01/13/2017,08:39,Jane
"815 5th Avenue Southeast ,Minneapolis,MN",44.990021,-93.245012,3,Marcy Holmes,University,3,4,01/13/2017,08:56,Jane
"825 6th Ave SE ,Minneapolis,MN",44.989086,-93.24359,3,Marcy Holmes,University,3,4,01/13/2017,09:03,Jane
"425 6th ave se,Minneapolis,MN",44.985394,-93.24652900000001,3,Marcy Holmes,University,3,4,01/13/2017,09:06,Jane
"425 6th ave se,Minneapolis,MN",44.985394,-93.24652900000001,3,Marcy Holmes,University,3,4,01/13/2017,09:11,Jane
"315 6th Ave SE ,Minneapolis,MN",44.984421999999995,-93.247291,3,Marcy Holmes,University,3,4,01/13/2017,09:20,Jane
"213 7th ave se,Minneapolis,MN",44.982526,-93.246965,3,Marcy Holmes,University,3,4,01/13/2017,09:22,Jane
"715 6th Avenue Southeast,Minneapolis,MN",44.988504,-93.244355,3,Marcy Holmes,University,3,4,01/13/2017,09:22,Jane
"705 6th Avenue Southeast,Minneapolis,MN",44.988076,-93.24441,3,Marcy Holmes,University,3,4,01/13/2017,09:26,Jane
"503 7th Avenue Southeast ,Minneapolis,MN",44.985424,-93.244665,3,Marcy Holmes,University,3,4,01/13/2017,09:28,Jane
"225 7th Ave se,Minneapolis,MN",44.98264,-93.246872,3,Marcy Holmes,University,3,4,01/13/2017,09:30,Jane
"309 7th Ave se,Minneapolis,MN",44.983682,-93.24633100000001,3,Marcy Holmes,University,3,4,01/13/2017,09:34,Jane
"323 7th Ave se,Minneapolis,MN",44.983954,-93.245838,3,Marcy Holmes,University,3,4,01/13/2017,09:36,Jane
"427 8th Ave se,Minneapolis,MN",44.984698,-93.243662,3,Marcy Holmes,University,3,4,01/13/2017,09:46,Jane
"509 8th ave se,Minneapolis,MN",44.985244,-93.243267,3,Marcy Holmes,University,3,4,01/13/2017,09:46,Jane
"517 8TH AVE SE,Minneapolis,MN",44.985451,-93.2432,3,Marcy Holmes,University,3,4,01/13/2017,09:52,Jane
"515 8th ave se,Minneapolis,MN",44.985298,-93.243133,3,Marcy Holmes,University,3,4,01/13/2017,09:52,Jane
"315 8th Ave SE ,Minneapolis,MN",44.983266,-93.244546,3,Marcy Holmes,University,3,4,01/13/2017,09:53,Jane
"221 8th Avenue Southeast ,Minneapolis,MN",44.982543,-93.245108,3,Marcy Holmes,University,3,4,01/13/2017,10:01,Jane
"425 8th Ave se,Minneapolis,MN",44.984716,-93.24378,3,Marcy Holmes,University,3,4,01/13/2017,10:02,Jane
"307 8th ave se,Minneapolis,MN",44.983016,-93.244737,3,Marcy Holmes,University,3,4,01/13/2017,10:06,Jane
"325 8th st se,Minneapolis,MN",44.990208,-93.247212,3,Marcy Holmes,University,3,4,01/13/2017,10:06,Jane
"327 8th ave se,Minneapolis,MN",44.983584,-93.244303,3,Marcy Holmes,University,3,4,01/13/2017,10:11,Jane
"215 8th ave se,Minneapolis,MN",44.982448,-93.245184,3,Marcy Holmes,University,3,4,01/13/2017,10:11,Jane
"503 8th Ave se,Minneapolis,MN",44.985019,-93.24317099999999,3,Marcy Holmes,University,3,4,01/13/2017,10:13,Jane
"421 11th Ave se,Minneapolis,MN",44.982773,-93.239463,3,Marcy Holmes,University,3,4,01/13/2017,10:16,Jane
"211 8th ave se,Minneapolis,MN",44.982284,-93.245315,3,Marcy Holmes,University,3,4,01/13/2017,10:22,Jane
"311 8th Ave se,Minneapolis,MN",44.983140999999996,-93.244641,3,Marcy Holmes,University,3,4,01/13/2017,10:23,Jane
"815 12th Ave se,Minneapolis,MN",44.986179,-93.235244,3,Marcy Holmes,University,3,4,01/13/2017,10:26,Jane
"519 12th ave se,Minneapolis,MN",44.983151,-93.237332,3,Marcy Holmes,University,3,4,01/13/2017,10:27,Jane
"521 12th Avenue Southeast ,Minneapolis,MN",44.983309000000006,-93.237509,3,Marcy Holmes,University,3,4,01/13/2017,10:28,Jane
"701 8th Avenue Southeast,Minneapolis,MN",44.986777000000004,-93.241782,3,Marcy Holmes,University,3,4,01/13/2017,10:29,Jane
"523 12th ave se,Minneapolis,MN",44.983221,-93.237275,3,Marcy Holmes,University,3,4,01/13/2017,10:31,Jane
"317 - 12TH AVE SE,Minneapolis,MN",44.981165999999995,-93.238928,3,Marcy Holmes,University,3,4,01/13/2017,10:33,Jane
"521 11th Avenue Southeast,Minneapolis,MN",44.983357,-93.239002,3,Marcy Holmes,University,3,4,01/13/2017,10:34,Jane
"213 8th AVE SE,Minneapolis,MN",44.982366,-93.245249,3,Marcy Holmes,University,3,4,01/13/2017,10:37,Jane
"429 8th ave se,Minneapolis,MN",44.984716,-93.24378,3,Marcy Holmes,University,3,4,01/13/2017,10:43,Jane
"323 12th ave se,Minneapolis,MN",44.981332,-93.238798,3,Marcy Holmes,University,3,4,01/13/2017,10:48,Jane
"229 8th Ave se,Minneapolis,MN",44.982571,-93.245086,3,Marcy Holmes,University,3,4,01/13/2017,10:48,Jane
"805 12th Ave se,Minneapolis,MN",44.985695,-93.23530699999999,3,Marcy Holmes,University,3,4,01/13/2017,10:50,Jane
"325 12th Avenue Southeast ,Minneapolis,MN",44.981462,-93.238948,3,Marcy Holmes,University,3,4,01/13/2017,10:58,Jane
"803 13th Ave se,Minneapolis,MN",44.985054999999996,-93.23400500000001,3,Marcy Holmes,University,3,4,01/13/2017,11:00,Jane
"809 13th ave se,Minneapolis,MN",44.98536,-93.23397800000001,3,Marcy Holmes,University,3,4,01/13/2017,11:09,Jane
"815 13th ave se,Minneapolis,MN",44.985794,-93.234274,3,Marcy Holmes,University,3,4,01/13/2017,11:11,Jane
"319 12th Ave se,Minneapolis,MN",44.981273,-93.23919699999999,3,Marcy Holmes,University,3,4,01/13/2017,11:13,Jane
"1429 6th st,Minneapolis,MN",44.982164000000004,-93.23288199999999,3,Marcy Holmes,University,3,4,01/13/2017,11:15,Jane
"1411 6th St se,Minneapolis,MN",44.98218,-93.23344300000001,3,Marcy Holmes,University,3,4,01/13/2017,11:15,Jane
"337 13th Avenue Southeast ,Minneapolis,MN",44.980445,-93.237689,3,Marcy Holmes,University,3,4,01/13/2017,11:19,Jane
"925 6th st se,Minneapolis,MN",44.985054999999996,-93.239936,3,Marcy Holmes,University,3,4,01/13/2017,11:20,Jane
"1409 6th st se,Minneapolis,MN",44.982196,-93.233487,3,Marcy Holmes,University,3,4,01/13/2017,11:20,Jane
"1403 6th st se,Minneapolis,MN",44.982246,-93.233618,3,Marcy Holmes,University,3,4,01/13/2017,11:21,Jane
"1413 6th st se,Minneapolis,MN",44.982164000000004,-93.2334,3,Marcy Holmes,University,3,4,01/13/2017,11:25,Jane
"1405 6th st se,Minneapolis,MN",44.982229,-93.233574,3,Marcy Holmes,University,3,4,01/13/2017,11:28,Jane
"915 6th Street Southeast,Minneapolis,MN",44.985215999999994,-93.240224,3,Marcy Holmes,University,3,4,01/13/2017,11:45,Jane
"1419 6th ST se,Minneapolis,MN",44.982114,-93.23326899999999,3,Marcy Holmes,University,3,4,01/13/2017,11:52,Jane
"927 6th st se,Minneapolis,MN",44.984811,-93.24011,3,Marcy Holmes,University,3,4,01/13/2017,11:52,Jane
"714 8th st se,Minneapolis,MN",44.98785,-93.241925,3,Marcy Holmes,University,3,4,01/13/2017,11:53,Jane
"729 9th ave se,Minneapolis,MN",44.987102,-93.239692,3,Marcy Holmes,University,3,4,01/13/2017,12:02,Jane
"1407 6th Ave se,Minneapolis,MN",44.989815,-93.242997,3,Marcy Holmes,University,3,4,01/13/2017,12:06,Jane
"1409 7th st se,Minneapolis,MN",44.983463,-93.232619,3,Marcy Holmes,University,3,4,01/13/2017,12:16,Jane
"825 7th st se,Minneapolis,MN",44.986484999999995,-93.240346,3,Marcy Holmes,University,3,4,01/13/2017,12:22,Jane
"721 7th st se,Minneapolis,MN",44.987082,-93.242125,3,Marcy Holmes,University,3,4,01/13/2017,12:26,Jane
"821 6th st se,Minneapolis,MN",44.985586,-93.241505,3,Marcy Holmes,University,3,4,01/13/2017,12:34,Jane
"311 7th st se,Minneapolis,MN",44.989446,-93.24851,3,Marcy Holmes,University,3,4,01/13/2017,12:40,Jane
"415 6th st se,Minneapolis,MN",44.988032000000004,-93.24746800000001,3,Marcy Holmes,University,3,4,01/13/2017,13:03,Jane
"407 7th st se,Minneapolis,MN",44.989164,-93.247073,3,Marcy Holmes,University,3,4,01/13/2017,13:06,Jane
"3000 BLock of grand,Minneapolis,MN",45.022409,-93.270628,1,Marshall Terrace,Northeast,2,2,01/12/2017,05:48,Jane
"5 27th ave ne,Minneapolis,MN",45.016807,-93.272133,1,Marshall Terrace,Northeast,3,2,01/13/2017,14:16,Jane
"3341 2nd st n,Minneapolis,MN",45.01616,-93.281488,4,McKinley,Camden,1,1,01/11/2017,21:27,Jane
"3331 2nd st n,Minneapolis,MN",45.015974,-93.280968,4,McKinley,Camden,1,1,01/11/2017,21:32,Jane
"3327 2nd ST N,Minneapolis,MN",45.01589,-93.28096,4,McKinley,Camden,1,1,01/11/2017,21:33,Jane
"3442 4th st n ,Minneapolis,MN",45.017953000000006,-93.284655,4,McKinley,Camden,2,1,01/12/2017,09:35,Jane
"3242 6th st n,Minneapolis,MN",45.014499,-93.286208,4,McKinley,Camden,2,1,01/12/2017,10:37,Jane
"3510 6th st n,Minneapolis,MN",45.018867,-93.286245,4,McKinley,Camden,2,1,01/12/2017,10:41,Jane
"3444 4th st n,Minneapolis,MN",45.017973,-93.284966,4,McKinley,Camden,2,1,01/12/2017,10:44,Jane
"3642 6th St n ,Minneapolis,MN",45.021559,-93.28622800000001,4,McKinley,Camden,2,1,01/12/2017,11:15,Jane
"3730 Aldrich Ave N. ,Minneapolis,MN",45.023046,-93.28905999999999,4,McKinley,Camden,2,1,01/12/2017,11:50,Jane
"3620 Aldrich Ave N,Minneapolis,MN",45.020939,-93.289293,4,McKinley,Camden,2,1,01/12/2017,13:09,Jane
"3330 Aldrich Ave N,Minneapolis,MN",45.015906,-93.28891,4,McKinley,Camden,2,1,01/12/2017,13:29,Jane
"722 33rd ave n ,Minneapolis,MN",45.014926,-93.28831600000001,4,McKinley,Camden,2,1,01/12/2017,14:37,Jane
"3342 Bryant Ave n ,Minneapolis,MN",45.016307,-93.290257,4,McKinley,Camden,2,1,01/12/2017,15:14,Jane
"620 33rd ave n,Minneapolis,MN",45.014920000000004,-93.28715,4,McKinley,Camden,2,1,01/12/2017,15:18,Jane
"3656 Bryant Ave n ,Minneapolis,MN",45.021934,-93.290561,4,McKinley,Camden,2,1,01/12/2017,15:54,Jane
"3634 COLFAX ave n,Minneapolis,MN",45.021344,-93.291663,4,McKinley,Camden,2,1,01/12/2017,15:58,Jane
"3533 3rd st n,Minneapolis,MN",45.019462,-93.28349,4,McKinley,Camden,3,1,01/13/2017,09:02,Jane
"3433 4th st no,Minneapolis,MN",45.017655,-93.285002,4,McKinley,Camden,3,1,01/13/2017,09:23,Jane
"3215 6th st n,Minneapolis,MN",45.013653999999995,-93.286922,4,McKinley,Camden,3,1,01/13/2017,10:51,Jane
"3605 aldrich ave n ,Minneapolis,MN",45.020525,-93.289325,4,McKinley,Camden,3,1,01/13/2017,11:04,Jane
"3611 Aldrich Ave. N. ,Minneapolis,MN",45.020669,-93.289651,4,McKinley,Camden,3,1,01/13/2017,11:27,Jane
"3215 Bryant Ave n ,Minneapolis,MN",45.013690000000004,-93.290853,4,McKinley,Camden,3,1,01/13/2017,11:36,Jane
"3213 Bryant Ave n ,Minneapolis,MN",45.013612,-93.29056899999999,4,McKinley,Camden,3,1,01/13/2017,11:41,Jane
"3503 aldrich ave n ,Minneapolis,MN",45.018713,-93.289324,4,McKinley,Camden,3,1,01/13/2017,12:05,Jane
"1208 Winter St ne,Minneapolis,MN",44.993299,-93.23326999999999,1,Mid - City Industrial,University,2,2,01/12/2017,09:01,Jane
"2600 BLOOMINGTON AVE,Minneapolis,MN",44.955383000000005,-93.25263199999999,9,Midtown Phillips,Phillips,2,3,01/12/2017,00:55,Jane
"2800 BLOOMINGTON AVE,Minneapolis,MN",44.951723,-93.252751,9,Midtown Phillips,Phillips,2,3,01/12/2017,00:58,Jane
"2900 Bloomington Avenue South,Minneapolis,MN",44.949969,-93.252886,9,Midtown Phillips,Phillips,2,3,01/12/2017,01:36,Jane
"5741 36th Avenue South,Minneapolis,MN",44.898765999999995,-93.22014,12,Morris Park,Nokomis,3,6,01/13/2017,14:23,Jane
"631 2nd st N,Minneapolis,MN",44.988122,-93.275249,3,North Loop,Central,1,1,01/11/2017,22:08,Jane
"38 4th Ave n ,Minneapolis,MN",44.988236,-93.26955799999999,3,North Loop,Central,1,1,01/11/2017,22:10,Jane
"625 2nd st n,Minneapolis,MN",44.987825,-93.275251,3,North Loop,Central,1,1,01/11/2017,22:16,Jane
"524 2nd st N,Minneapolis,MN",44.987238,-93.273965,3,North Loop,Central,1,1,01/11/2017,22:19,Jane
"618 3rd st n,Minneapolis,MN",44.986573,-93.277113,3,North Loop,Central,1,1,01/11/2017,22:25,Jane
"514 2ND ST N ,Minneapolis,MN",44.987145,-93.27383499999999,3,North Loop,Central,1,1,01/11/2017,22:33,Jane
"728 3rd st n ,Minneapolis,MN",44.987009,-93.27838299999999,3,North Loop,Central,1,1,01/11/2017,22:50,Jane
"832 3rd st n,Minneapolis,MN",44.988304,-93.280137,3,North Loop,Central,1,1,01/11/2017,22:57,Jane
"258 10th ave n,Minneapolis,MN",44.989852,-93.28124100000001,5,North Loop,Central,1,1,01/11/2017,23:03,Jane
"706 5th st n,Minneapolis,MN",44.986226,-93.281178,5,North Loop,Central,2,1,01/12/2017,00:05,Jane
"702 4th st n,Minneapolis,MN",44.985841,-93.278992,3,North Loop,Central,2,1,01/12/2017,00:25,Jane
"706 5th st n,Minneapolis,MN",44.986226,-93.281178,5,North Loop,Central,2,1,01/12/2017,00:32,Jane
