X,Y,OBJECTID,Citation_N,Date,Address,Ordinance,Ordinanc_1,Latitude,Longitude,Ward,Community,Neighborho,Tow_Zone,Day,Snow_Emerg
-93.221467999648439,44.986011999853986,191,271119342404,2019-02-21T00:00:00.000Z,2206 FAIRMOUNT ST SE,478.1000(b),Snow emergency parking restrictions - even number address,44.986012,-93.221468,2,University,Como,4,2,Yale
-93.27159199987085,44.94897000036525,192,271119345868,2019-02-21T00:00:00.000Z,2932 CLINTON AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.94897,-93.271592,6,Phillips,Phillips West,3,2,Yale
-93.271573999940131,44.949006000226802,193,271119345869,2019-02-21T00:00:00.000Z,2928 CLINTON AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.949006,-93.271574,6,Phillips,Phillips West,3,2,Yale
-93.299682000224095,44.938235999991434,194,271119342291,2019-02-21T00:00:00.000Z,3538 HOLMES AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.938236,-93.299682,10,Calhoun Isle,ECCO,5,2,Yale
-93.246188000176005,44.936092000045846,195,271119341077,2019-02-21T00:00:00.000Z,3644 LONGFELLOW AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.936092,-93.246188,12,Powderhorn,Standish,6,2,Yale
-93.25373300007783,44.936640000135924,196,271119344043,2019-02-21T00:00:00.000Z,3632 15TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.93664,-93.253733,9,Powderhorn,Powderhorn Park,6,2,Yale
-93.254968000372855,44.931783000085431,197,271119336824,2019-02-21T00:00:00.000Z,3916 14TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.931783,-93.254968,8,Powderhorn,Bancroft,6,2,Yale
-93.276714999597516,44.922025999800098,198,271119345664,2019-02-21T00:00:00.000Z,4432 1ST AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.922026,-93.276715,8,Southwest,King Field,5,2,Yale
-93.299691999785921,44.938574000289918,199,271119342333,2019-02-21T00:00:00.000Z,3526 HOLMES AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.938574,-93.299692,10,Calhoun Isle,ECCO,5,2,Yale
-93.288909999896532,44.944933000357707,200,271119350579,2019-02-21T00:00:00.000Z,810 32ND ST W,478.1000(b),Snow emergency parking restrictions - even number address,44.944933,-93.28891,10,Calhoun Isle,CARAG,5,2,Yale
-93.280953999927135,44.967484999832948,201,271119347845,2019-02-21T00:00:00.000Z,1500 SPRUCE PLACE,478.1000(b),Snow emergency parking restrictions - even number address,44.967485,-93.280954,7,Central,Loring Park,3,2,Yale
-93.318617000174356,44.952042999984542,202,271119323840,2019-02-21T00:00:00.000Z,2800 XERXES AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.952043,-93.318617,7,Calhoun Isle,Cedar - Isles - Dean,3,2,Yale
-93.295744000285367,44.943634999855419,203,271119345957,2019-02-21T00:00:00.000Z,3232 FREMONT AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.943635,-93.295744,10,Calhoun Isle,CARAG,5,2,Yale
-93.271560000193801,44.94931800022556,204,271119345870,2019-02-21T00:00:00.000Z,2918 CLINTON AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.949318,-93.27156,6,Phillips,Phillips West,3,2,Yale
-93.276851999620078,44.922828999958426,205,271119345665,2019-02-21T00:00:00.000Z,4408 1ST AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.922829,-93.276852,8,Southwest,King Field,5,2,Yale
-93.247444999686934,44.989136000026406,206,271119348971,2019-02-21T00:00:00.000Z,630 4TH AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.989136,-93.247445,3,University,Marcy Holmes,4,2,Yale
-93.295767999593465,44.944938999735086,207,271119345958,2019-02-21T00:00:00.000Z,3144 FREMONT AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.944939,-93.295768,10,Calhoun Isle,CARAG,5,2,Yale
-93.247944000215398,44.98902500030357,208,271119348972,2019-02-21T00:00:00.000Z,624 4TH AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.989025,-93.247944,3,University,Marcy Holmes,4,2,Yale
-93.294276000037314,44.964534999590626,209,271119344808,2019-02-21T00:00:00.000Z,1902 EMERSON AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.964535,-93.294276,7,Calhoun Isle,Lowry Hill,3,2,Yale
-93.29097499979639,44.98647399957548,210,271119345368,2019-02-21T00:00:00.000Z,800 ALDRICH AVE N,478.1000(b),Snow emergency parking restrictions - even number address,44.986474,-93.290975,5,Near North,Sumner - Glenwood,1,2,Yale
-93.299712999855046,44.938858999942966,211,271119342292,2019-02-21T00:00:00.000Z,3516 HOLMES AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.938859,-93.299713,10,Calhoun Isle,ECCO,5,2,Yale
-93.24655700010544,44.928662000051304,212,271119340320,2019-02-21T00:00:00.000Z,1838 41ST ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.928662,-93.246557,12,Powderhorn,Standish,6,2,Yale
-93.27664499996672,44.924209999791685,213,271119345666,2019-02-21T00:00:00.000Z,4322 1ST AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.92421,-93.276645,8,Southwest,King Field,5,2,Yale
-93.292444000090484,44.944826999966153,214,271119350580,2019-02-21T00:00:00.000Z,1014 32ND ST W,478.1000(b),Snow emergency parking restrictions - even number address,44.944827,-93.292444,10,Calhoun Isle,CARAG,5,2,Yale
-93.281052999995893,44.96809400003815,215,271119347846,2019-02-21T00:00:00.000Z,1420 SPRUCE PLACE,478.1000(b),Snow emergency parking restrictions - even number address,44.968094,-93.281053,7,Central,Loring Park,3,2,Yale
-93.299672999809047,44.93935500033308,216,271119342334,2019-02-21T00:00:00.000Z,3500 HOLMES AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.939355,-93.299673,10,Calhoun Isle,ECCO,5,2,Yale
-93.233461999671533,44.986952000034819,217,271119344991,2019-02-21T00:00:00.000Z,1230 BROOK AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.986952,-93.233462,2,University,Como,4,2,Yale
-93.23357500038594,44.986921999550702,218,271119344990,2019-02-21T00:00:00.000Z,1228 BROOK AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.986922,-93.233575,2,University,Como,4,2,Yale
-93.31893200031152,44.952514000121084,219,271119323841,2019-02-21T00:00:00.000Z,2790 XERXES AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.952514,-93.318932,7,Calhoun Isle,Cedar - Isles - Dean,3,2,Yale
-93.271532999848034,44.957510000286334,220,271119350801,2019-02-21T00:00:00.000Z,2450 CLINTON AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.95751,-93.271533,10,Powderhorn,Whittier,3,2,Yale
-93.246178999761014,44.936584000251457,221,271119341078,2019-02-21T00:00:00.000Z,3638 LONGFELLOW AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.936584,-93.246179,12,Powderhorn,Standish,6,2,Yale
-93.247229999664739,44.928727000350818,222,271119342629,2019-02-21T00:00:00.000Z,1830 41ST ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.928727,-93.24723,12,Powderhorn,Standish,6,2,Yale
-93.291050999703828,44.984507999744437,223,271119329664,2019-02-21T00:00:00.000Z,1200 S. FRONTAGE ROAD,478.1000(b),Snow emergency parking restrictions - even number address,44.984508,-93.291051,5,Near North,Sumner - Glenwood,1,2,Yale
-93.271530999755782,44.957577999824878,224,271119350802,2019-02-21T00:00:00.000Z,2446 CLINTON AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.957578,-93.271531,10,Powderhorn,Whittier,3,2,Yale
-93.276664999989748,44.924576999628869,225,271119345667,2019-02-21T00:00:00.000Z,4316 1ST AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.924577,-93.276665,8,Southwest,King Field,5,2,Yale
-93.294611000197449,44.944704999736018,226,271119350581,2019-02-21T00:00:00.000Z,1202 32ND ST W,478.1000(b),Snow emergency parking restrictions - even number address,44.944705,-93.294611,10,Calhoun Isle,CARAG,5,2,Yale
-93.247737999708875,44.988689000097338,227,271119348973,2019-02-21T00:00:00.000Z,620 4TH AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.988689,-93.247738,3,University,Marcy Holmes,4,2,Yale
-93.255003000188253,44.928517999706003,228,271119336825,2019-02-21T00:00:00.000Z,4106 14TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.928518,-93.255003,8,Powderhorn,Bancroft,6,2,Yale
-93.318786999920064,44.952627999982269,229,271119323842,2019-02-21T00:00:00.000Z,2780 XERXES AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.952628,-93.318787,7,Calhoun Isle,Cedar - Isles - Dean,3,2,Yale
-93.307937999638909,45.004568000313043,230,271119347866,2019-02-21T00:00:00.000Z,2520 QUEEN AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.004568,-93.307938,5,Near North,Jordan,1,2,Yale
-93.264619000266634,45.003772999624289,231,271119346955,2019-02-21T00:00:00.000Z,1522 3RD ST NE,478.1000(b),Snow emergency parking restrictions - even number address,45.003773,-93.264619,3,Northeast,Sheridan,2,2,Yale
-93.299630999670853,44.940707999774418,232,271119342293,2019-02-21T00:00:00.000Z,3416 HOLMES AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.940708,-93.299631,10,Calhoun Isle,ECCO,5,2,Yale
-93.294363999598886,44.963727000101017,233,271119344809,2019-02-21T00:00:00.000Z,1924 EMERSON AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.963727,-93.294364,7,Calhoun Isle,Lowry Hill,3,2,Yale
-93.291052999796079,44.988969000419104,234,271119345369,2019-02-21T00:00:00.000Z,1042 ALDRICH AVE N,478.1000(b),Snow emergency parking restrictions - even number address,44.988969,-93.291053,5,Near North,Sumner - Glenwood,1,2,Yale
-93.271604999571025,44.914797000081535,235,271119346165,2019-02-21T00:00:00.000Z,4844 CLINTON AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.914797,-93.271605,8,Nokomis,Field,5,2,Yale
-93.254983000165282,44.928183000445188,236,271119336826,2019-02-21T00:00:00.000Z,4116 14TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.928183,-93.254983,8,Powderhorn,Bancroft,6,2,Yale
-93.284926999681261,45.005654000032109,237,271119345576,2019-02-21T00:00:00.000Z,2522 4TH ST N,478.1000(b),Snow emergency parking restrictions - even number address,45.005654,-93.284927,5,Near North,Hawthorne,1,2,Yale
-93.232024999953751,44.98824899959169,238,271119344992,2019-02-21T00:00:00.000Z,1014 14TH AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.988249,-93.232025,1,University,Como,4,2,Yale
-93.246123999922645,44.936842999604778,239,271119341079,2019-02-21T00:00:00.000Z,3628 LONGFELLOW AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.936843,-93.246124,12,Powderhorn,Standish,6,2,Yale
-93.248005000330465,44.988197999937825,240,271119348974,2019-02-21T00:00:00.000Z,600 4TH AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.988198,-93.248005,3,University,Marcy Holmes,4,2,Yale
-93.280862000181116,44.968406000036907,241,271119347847,2019-02-21T00:00:00.000Z,1418 SPRUCE PLACE,478.1000(b),Snow emergency parking restrictions - even number address,44.968406,-93.280862,7,Central,Loring Park,3,2,Yale
-93.296815000212064,44.944779999597358,242,271119350582,2019-02-21T00:00:00.000Z,1312 32ND ST W,478.1000(b),Snow emergency parking restrictions - even number address,44.94478,-93.296815,10,Calhoun Isle,CARAG,5,2,Yale
-93.284939000234658,45.005615000032265,243,271119345577,2019-02-21T00:00:00.000Z,2520 4TH ST N,478.1000(b),Snow emergency parking restrictions - even number address,45.005615,-93.284939,5,Near North,Hawthorne,1,2,Yale
-93.29690800000418,44.944777000358329,244,271119350583,2019-02-21T00:00:00.000Z,1404 32ND ST W,478.1000(b),Snow emergency parking restrictions - even number address,44.944777,-93.296908,10,Calhoun Isle,CARAG,5,2,Yale
-93.264615000082131,45.003981000223007,245,271119346957,2019-02-21T00:00:00.000Z,1524 3RD ST NE,478.1000(b),Snow emergency parking restrictions - even number address,45.003981,-93.264615,3,Northeast,Sheridan,2,2,Yale
-93.253714000101013,44.942950999788877,246,271119344044,2019-02-21T00:00:00.000Z,3304 15TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.942951,-93.253714,9,Powderhorn,Powderhorn Park,6,2,Yale
-93.276646000012875,44.926291999576165,247,271119345668,2019-02-21T00:00:00.000Z,4218 1ST AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.926292,-93.276646,8,Southwest,King Field,5,2,Yale
-93.232025999999848,44.988652000189688,248,271119344993,2019-02-21T00:00:00.000Z,1028 14TH AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.988652,-93.232026,1,University,Como,4,2,Yale
-93.271542000263082,44.957128999803558,249,271119350803,2019-02-21T00:00:00.000Z,2508 CLINTON AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.957129,-93.271542,10,Powderhorn,Whittier,3,2,Yale
-93.299775000016211,44.942600999836316,250,271119342335,2019-02-21T00:00:00.000Z,3306 HOLMES AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.942601,-93.299775,10,Calhoun Isle,ECCO,5,2,Yale
-93.297769000139226,44.983807999839371,251,271119329665,2019-02-21T00:00:00.000Z,1214 S. FRONTAGE ROAD,478.1000(b),Snow emergency parking restrictions - even number address,44.983808,-93.297769,5,Near North,Harrison,3,2,Yale
-93.294326999691236,45.038464999560119,252,271119343454,2019-02-21T00:00:00.000Z,1106 46TH AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.038465,-93.294327,4,Camden,Lind - Bohanon,1,2,Yale
-93.294417000244323,44.962174000429854,253,271119344810,2019-02-21T00:00:00.000Z,2016 EMERSON AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.962174,-93.294417,7,Calhoun Isle,Lowry Hill,3,2,Yale
-93.276728000197011,44.926507999644514,254,271119345669,2019-02-21T00:00:00.000Z,4200 1ST AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.926508,-93.276728,8,Southwest,King Field,5,2,Yale
-93.295600999986107,44.945417000194482,255,271119345959,2019-02-21T00:00:00.000Z,3136 FREMONT AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.945417,-93.295601,10,Calhoun Isle,CARAG,5,2,Yale
-93.296838000373384,45.018425999959959,256,271119350996,2019-02-21T00:00:00.000Z,3454 GIRARD AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.018426,-93.296838,4,Camden,Folwell,1,2,Yale
-93.271504000309335,44.956663999943714,257,271119350804,2019-02-21T00:00:00.000Z,2520 CLINTON AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.956664,-93.271504,10,Powderhorn,Whittier,3,2,Yale
-93.294313999991061,45.038451999859944,258,271119343455,2019-02-21T00:00:00.000Z,1108 46TH AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.038452,-93.294314,4,Camden,Lind - Bohanon,1,2,Yale
-93.253820999639402,44.945177999964756,259,271119344045,2019-02-21T00:00:00.000Z,3146 15TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.945178,-93.253821,9,Powderhorn,Powderhorn Park,6,2,Yale
-93.218939999980989,44.988130000399224,260,271119342405,2019-02-21T00:00:00.000Z,1006 24TH AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.98813,-93.21894,1,University,Como,4,2,Yale
-93.254993999773262,44.924037999953782,261,271119336827,2019-02-21T00:00:00.000Z,4334 14TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.924038,-93.254994,11,Nokomis,Northrop,6,2,Yale
-93.29969499992427,44.94448600042864,262,271119342336,2019-02-21T00:00:00.000Z,3208 HOLMES AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.944486,-93.299695,10,Calhoun Isle,ECCO,5,2,Yale
-93.299649999647727,44.94406299980767,263,271119342294,2019-02-21T00:00:00.000Z,3216 HOLMES AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.944063,-93.29965,10,Calhoun Isle,ECCO,5,2,Yale
-93.30818200009918,45.012146999984111,264,271119347867,2019-02-21T00:00:00.000Z,3002 QUEEN AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.012147,-93.308182,5,Near North,Jordan,1,2,Yale
-93.271549999732656,44.919866000015929,265,271119341762,2019-02-21T00:00:00.000Z,4544 CLINTON AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.919866,-93.27155,8,Nokomis,Regina,5,2,Yale
-93.246206000106781,44.937282000064329,266,271119341080,2019-02-21T00:00:00.000Z,3608 LONGFELLOW AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.937282,-93.246206,12,Powderhorn,Standish,6,2,Yale
-93.264600000289761,45.005358999917974,267,271119346958,2019-02-21T00:00:00.000Z,1702 3RD ST NE,478.1000(b),Snow emergency parking restrictions - even number address,45.005359,-93.2646,3,Northeast,Bottineau,2,2,Yale
-93.276660999805245,44.926586999690358,268,271119345670,2019-02-21T00:00:00.000Z,4200 1ST AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.926587,-93.276661,8,Southwest,King Field,5,2,Yale
