X,Y,FID,Call_Taken,Customer,Location,X_Coord,Y_Coord,Ward_numbe,Neighborho,Community,Day_identi,TowDist
-93.245202,45.013925,488,12/19/2016 02:13pm,Snow Emergency,"2521 Polk st ne,Minneapolis,MN",45.013925,-93.245202,1,Audubon Park,Northeast,3,2
-93.30928,44.985118,489,12/18/2016 02:09pm,Snow Emergency,"626 queen ave n,Minneapolis,MN",44.985118,-93.30928,5,Willard-Hay,Near-North,2,1
-93.256212,44.928243,490,12/18/2016 11:06am,Snow Emergency,"4110 13th ave,Minneapolis,MN",44.928243,-93.256212,8,Bancroft,Powderhorn,2,6
-93.234574,44.989615,491,12/18/2016 08:41am,Snow Emergency,"1066 12th Ave SE ,Minneapolis,MN",44.989615,-93.234574,2,Como,University,2,4
-93.231006,44.989817,492,12/19/2016 02:13pm,Snow Emergency,"1061 15th ave se,Minneapolis,MN",44.989817,-93.231006,1,Como,University,3,4
-93.261427,44.947742,493,12/18/2016 02:10pm,Snow Emergency,"3038 Elliot Avenue South,Minneapolis,MN",44.947742,-93.261427,9,Powderhorn Park,Powderhorn,2,6
-93.291822,44.965118,494,12/18/2016 11:06am,Snow Emergency,"1804 colfax ave s,Minneapolis,MN",44.965118,-93.291822,7,Lowry Hill,Calhoun Isles,2,3
-93.256632,44.999855,495,12/18/2016 01:02pm,Snow Emergency,"1136 Adams st ne,Minneapolis,MN",44.999855,-93.256632,1,Logan Park,Northeast,2,2
-93.257184,45.005095,496,12/18/2016 03:04pm,Snow Emergency,"626 17th ave ne,Minneapolis,MN",45.005095,-93.257184,1,Logan Park,Northeast,2,2
-93.246379,44.94336,497,12/18/2016 02:11pm,Snow Emergency,"3238 LONGFELLOWAV S,Minneapolis,MN",44.94336,-93.246379,9,Corcoran,Powderhorn,2,6
-93.259104,44.924056,498,12/18/2016 11:07am,Snow Emergency,"4332 11th ave,Minneapolis,MN",44.924056,-93.259104,11,Northrop,Nokomis,2,6
-93.245632,44.9853,499,12/18/2016 02:11pm,Snow Emergency,"618 5TH street se,Minneapolis,MN",44.9853,-93.245632,3,Marcy-Holmes,University,2,4
-93.305408,44.984796,500,12/18/2016 01:02pm,Snow Emergency,"612 Newton Ave N,Minneapolis,MN",44.984796,-93.305408,5,Near-North,Near-North,2,1
-93.266177,44.997783,501,12/18/2016 11:08am,Snow Emergency,"146 10th ave ne,Minneapolis,MN",44.997783,-93.266177,3,St. Anthony West,Northeast,2,2
-93.267656,44.962005,502,12/18/2016 03:05am,Snow Emergency,"2017 PORTLAND AVE,Minneapolis,MN",44.962005,-93.267656,6,Ventura Village,Phillips,2,3
-93.238232,44.983753,503,12/18/2016 12:35pm,Snow Emergency,"526 11th ave se,Minneapolis,MN",44.983753,-93.238232,3,Marcy-Holmes,University,2,4
-93.246869,44.986801,504,12/18/2016 09:38am,Snow Emergency,"516 5th ave se,Minneapolis,MN",44.986801,-93.246869,3,Marcy-Holmes,University,2,4
-93.289088,45.002965,505,12/18/2016 01:03pm,Snow Emergency,"2308 Aldrich ave n,Minneapolis,MN",45.002965,-93.289088,5,Hawthorne,Near-North,2,1
-93.222566,44.986469,506,12/18/2016 02:12pm,Snow Emergency,"890 21st ave se,Minneapolis,MN",44.986469,-93.222566,2,Como,University,2,4
-93.241506,44.987068,507,12/18/2016 11:08am,Snow Emergency,"710 8th ave se,Minneapolis,MN",44.987068,-93.241506,3,Marcy-Holmes,University,2,4
-93.295632,44.964571,508,12/18/2016 11:48am,Snow Emergency,"1820 Fremont ave s,Minneapolis,MN",44.964571,-93.295632,7,Lowry Hill,Calhoun Isles,2,3
-93.294526,44.944373,509,12/18/2016 03:05pm,Snow Emergency,"3206 EMERSON AVE S ,Minneapolis,MN",44.944373,-93.294526,10,CARAG,Calhoun Isles,2,5
-93.269995,44.944432,510,12/17/2016 10:35pm,Snow Emergency,"3217 4th Ave s,Minneapolis,MN",44.944432,-93.269995,9,Central,Powderhorn,1,5
-93.251339,44.988551,511,12/18/2016 08:44am,Snow Emergency,"510 2nd ave se,Minneapolis,MN",44.988551,-93.251339,3,Marcy-Holmes,University,2,4
-93.261045,44.963096,512,12/19/2016 02:14pm,Snow Emergency,"1923 ELLIOT AVE,Minneapolis,MN",44.963096,-93.261045,6,Ventura Village,Phillips,3,3
-93.253155,44.996751,513,12/18/2016 12:35pm,Snow Emergency,"688 summer st ne,Minneapolis,MN",44.996751,-93.253155,3,St. Anthony East,Northeast,2,2
-93.311698,44.992629,514,12/18/2016 02:13pm,Snow Emergency,"1332 Sheridan Ave n ,Minneapolis,MN",44.992629,-93.311698,5,Willard-Hay,Near-North,2,1
-93.241579,44.964002,515,12/18/2016 01:04am,Snow Emergency,"2129 9th st s,Minneapolis,MN",44.964002,-93.241579,6,Seward,Longfellow,2,4
-93.261312,44.939314,516,12/18/2016 11:09am,Snow Emergency,"3506 Elliot Avenue South,Minneapolis,MN",44.939314,-93.261312,9,Powderhorn Park,Powderhorn,2,6
-93.234324,44.989529,517,12/18/2016 08:44am,Snow Emergency,"1058 12th Ave SE ,Minneapolis,MN",44.989529,-93.234324,2,Como,University,2,4
-93.292374,44.939378,518,12/18/2016 03:05pm,Snow Emergency,"3500 Colfax Ave s,Minneapolis,MN",44.939378,-93.292374,10,CARAG,Calhoun Isles,2,5
-93.309614,44.971592,519,12/19/2016 02:15pm,Snow Emergency,"607 queen ave S,Minneapolis,MN",44.971592,-93.309614,7,Bryn-Mawr,Calhoun Isles,3,3
-93.312979,44.994373,520,12/18/2016 02:13pm,Snow Emergency,"1506 Thomas Ave n,Minneapolis,MN",44.994373,-93.312979,5,Willard-Hay,Near-North,2,1
-93.260533,44.935968,521,12/18/2016 12:36pm,Snow Emergency,"956 37TH ST E,Minneapolis,MN",44.935968,-93.260533,9,Powderhorn Park,Powderhorn,2,6
-93.295742,44.966673,522,12/18/2016 11:09am,Snow Emergency,"1718 FREMONT AVE S,Minneapolis,MN",44.966673,-93.295742,7,Lowry Hill,Calhoun Isles,2,3
-93.279588,44.961716,523,12/18/2016 01:04am,Snow Emergency,"2105 Blaisdell Ave S,Minneapolis,MN",44.961716,-93.279588,10,Whittier,Powderhorn,2,3
-93.255245,44.931003,524,12/18/2016 08:44am,Snow Emergency,"3944 14th ave s,Minneapolis,MN",44.931003,-93.255245,8,Bancroft,Powderhorn,2,6
-93.259114,44.956684,525,12/18/2016 03:06pm,Snow Emergency,"2516 11TH AVE S,Minneapolis,MN",44.956684,-93.259114,9,Midtown Phillips,Phillips,2,3
-93.256653,44.947155,526,12/18/2016 02:14pm,Snow Emergency,"3034 13th Avenue South,Minneapolis,MN",44.947155,-93.256653,9,Powderhorn Park,Powderhorn,2,6
-93.221389,44.970881,527,12/19/2016 02:16pm,Snow Emergency,"2611 Essex st se,Minneapolis,MN",44.970881,-93.221389,2,Prospect Park,University,3,4
-93.256301,45.005461,528,12/18/2016 12:36pm,Snow Emergency,"1714 Adams st ne,Minneapolis,MN",45.005461,-93.256301,1,Logan Park,Northeast,2,2
-93.260619,45.001605,529,12/18/2016 11:09am,Snow Emergency,"1322 5th st ne,Minneapolis,MN",45.001605,-93.260619,3,Sheridan,Northeast,2,2
-93.249436,44.990923,530,12/18/2016 08:46am,Snow Emergency,"728 2ND AVE SE,Minneapolis,MN",44.990923,-93.249436,3,Marcy-Holmes,University,2,2
-93.298545,44.964289,531,12/18/2016 01:04pm,Snow Emergency,"1900 humboldt ave s,Minneapolis,MN",44.964289,-93.298545,7,Lowry Hill,Calhoun Isles,2,3
-93.222835,44.985785,532,12/18/2016 02:15pm,Snow Emergency,"872 21st Ave SE,Minneapolis,MN",44.985785,-93.222835,2,Como,University,2,4
-93.25034,44.944114,533,12/18/2016 03:07pm,Snow Emergency,"3216 17th ave s,Minneapolis,MN",44.944114,-93.25034,9,Powderhorn Park,Powderhorn,2,6
-93.240139,44.945972,534,12/19/2016 02:19pm,Snow Emergency,"3119 22nd Avenue South,Minneapolis,MN",44.945972,-93.240139,9,Corcoran,Powderhorn,3,6
-93.279314,44.969533,535,12/18/2016 12:37am,Snow Emergency,"1373 LASALLE AVE #62523,Minneapolis,MN",44.969533,-93.279314,7,Loring Park,Central,2,3
-93.280853,44.96679,536,12/18/2016 11:09am,Snow Emergency,"1506 SPRUCE PL,Minneapolis,MN",44.96679,-93.280853,7,Loring Park,Central,2,3
-93.25028,44.987903,537,12/18/2016 08:46am,Snow Emergency,"508 3rd ave se,Minneapolis,MN",44.987903,-93.25028,3,Marcy-Holmes,University,2,4
-93.247179,44.986042,538,12/18/2016 02:16pm,Snow Emergency,"508 5TH street se,Minneapolis,MN",44.986042,-93.247179,3,Marcy-Holmes,University,2,4
-93.233225,44.982098,539,12/19/2016 02:19pm,Snow Emergency,"1421 6th St se ,Minneapolis,MN",44.982098,-93.233225,3,Marcy-Holmes,University,3,4
-93.295667,44.959682,540,12/18/2016 01:05pm,Snow Emergency,"2310 FREMONT AVE S,Minneapolis,MN",44.959682,-93.295667,7,East Isles,Calhoun Isles,2,3
-93.296022,45.026927,541,12/18/2016 03:07pm,Snow Emergency,"3939 FREMONT AVE N,Minneapolis,MN",45.026927,-93.296022,4,Webber-Camden,Camden,2,1
-93.244349,44.985771,542,12/18/2016 11:09am,Snow Emergency,"524 7th Ave se,Minneapolis,MN",44.985771,-93.244349,3,Marcy-Holmes,University,2,4
-93.238201,44.984305,543,12/18/2016 12:37pm,Snow Emergency,"602 11th ave se,Minneapolis,MN",44.984305,-93.238201,3,Marcy-Holmes,University,2,4
-93.271515,44.962681,544,12/18/2016 02:16pm,Snow Emergency,"2000 CLINTON AVE S,Minneapolis,MN",44.962681,-93.271515,10,Whittier,Powderhorn,2,3
-93.255292,44.928178,545,12/18/2016 08:46am,Snow Emergency,"4112 14th ave,Minneapolis,MN",44.928178,-93.255292,8,Bancroft,Powderhorn,2,6
-93.27959,44.96163,546,12/18/2016 01:06am,Snow Emergency,"2107 Blaisdell ,Minneapolis,MN",44.96163,-93.27959,10,Whittier,Powderhorn,2,3
-93.244348,44.986763,547,12/19/2016 02:19pm,Snow Emergency,"615 6th st se ,Minneapolis,MN",44.986763,-93.244348,3,Marcy-Holmes,University,3,4
-93.242899,44.985307,548,12/18/2016 11:10am,Snow Emergency,"512 8th Ave se ,Minneapolis,MN",44.985307,-93.242899,3,Marcy-Holmes,University,2,4
-93.258972,44.957865,549,12/18/2016 03:08pm,Snow Emergency,"2440 11TH AVE S,Minneapolis,MN",44.957865,-93.258972,9,Midtown Phillips,Phillips,2,3
-93.294796,44.945676,550,12/18/2016 02:17pm,Snow Emergency,"3126 Emerson Ave s,Minneapolis,MN",44.945676,-93.294796,10,CARAG,Calhoun Isles,2,5
-93.279839,44.965089,551,12/18/2016 12:38am,Snow Emergency,"1803 lasalle ave,Minneapolis,MN",44.965089,-93.279839,7,Stevens Square,Central,2,3
-93.291024,44.988357,552,12/18/2016 08:47am,Snow Emergency,"1042 Aldrich Ave. n. ,Minneapolis,MN",44.988357,-93.291024,5,Sumner-Glenwood,Near-North,2,1
-93.278594,44.966482,553,12/18/2016 11:11am,Snow Emergency,"16 oak grove st,Minneapolis,MN",44.966482,-93.278594,7,Loring Park,Central,2,3
-93.292825,44.947688,554,12/18/2016 01:07am,Snow Emergency,"3017 dupont ave s,Minneapolis,MN",44.947688,-93.292825,10,CARAG,Calhoun Isles,2,5
-93.291632,45.012225,555,12/19/2016 02:23pm,Snow Emergency,"1001 31st ave n,Minneapolis,MN",45.012225,-93.291632,5,Hawthorne,Near-North,3,1
-93.300324,44.959696,556,12/18/2016 02:17pm,Snow Emergency,"2312 LAKE PLACE,Minneapolis,MN",44.959696,-93.300324,7,East Isles,Calhoun Isles,2,3
-93.255235,44.930064,557,12/18/2016 08:48am,Snow Emergency,"4012 14th ave,Minneapolis,MN",44.930064,-93.255235,8,Bancroft,Powderhorn,2,6
-93.288283,44.944748,558,12/18/2016 03:09pm,Snow Emergency,"702 32nd st w,Minneapolis,MN",44.944748,-93.288283,10,CARAG,Calhoun Isles,2,5
-93.286265,45.024309,559,12/18/2016 12:38pm,Snow Emergency,"3810 6th st n,Minneapolis,MN",45.024309,-93.286265,4,Webber-Camden,Camden,2,1
-93.299082,44.993222,560,12/18/2016 11:11am,Snow Emergency,"1410 Irving Ave n ,Minneapolis,MN",44.993222,-93.299082,5,Near-North,Near-North,2,1
-93.257895,44.94742,561,12/18/2016 01:07pm,Snow Emergency,"3024 12th Avenue South,Minneapolis,MN",44.94742,-93.257895,9,Powderhorn Park,Powderhorn,2,6
-93.226914,44.987315,562,12/18/2016 02:18pm,Snow Emergency,"936 18th Avenue Southeast,Minneapolis,MN",44.987315,-93.226914,2,Como,University,2,4
-93.2204,44.972445,563,12/19/2016 02:24pm,Snow Emergency,"255 26th Ave se ,Minneapolis,MN",44.972445,-93.2204,2,Prospect Park,University,3,4
-93.221275,44.989014,564,12/18/2016 03:10pm,Snow Emergency,"1036 22nd ave se,Minneapolis,MN",44.989014,-93.221275,1,Como,University,2,4
-93.262997,44.979106,565,12/18/2016 08:49am,Snow Emergency,"228 4th ave ne,Minneapolis,MN",44.979106,-93.262997,3,Downtown West,Central,2,3
-93.261552,44.926759,566,12/18/2016 11:11am,Snow Emergency,"4200 Elliott Avenue South,Minneapolis,MN",44.926759,-93.261552,8,Northrop,Nokomis,2,6
-93.298545,44.966704,567,12/18/2016 12:39pm,Snow Emergency,"1724 humboldt Ave s,Minneapolis,MN",44.966704,-93.298545,7,Lowry Hill,Calhoun Isles,2,3
-93.226899,44.989627,568,12/18/2016 02:19pm,Snow Emergency,"1802 Talmage ave SE ,Minneapolis,MN",44.989627,-93.226899,1,Como,University,2,4
-93.256537,44.999113,569,12/18/2016 01:07pm,Snow Emergency,"1110 Adams st ne,Minneapolis,MN",44.999113,-93.256537,1,Logan Park,Northeast,2,2
-93.267656,44.962005,570,12/18/2016 03:11am,Snow Emergency,"2017 PORTLAND AVE ,Minneapolis,MN",44.962005,-93.267656,6,Ventura Village,Phillips,2,3
-93.247946,44.988211,571,12/18/2016 08:49am,Snow Emergency,"604 4th Avenue southeast ,Minneapolis,MN",44.988211,-93.247946,3,Marcy-Holmes,University,2,4
-93.241075,44.987266,572,12/18/2016 11:12am,Snow Emergency,"718 8th ave se,Minneapolis,MN",44.987266,-93.241075,3,Marcy-Holmes,University,2,4
-93.282681,44.945725,573,12/19/2016 02:25pm,Snow Emergency,"3121 pleasant Ave s,Minneapolis,MN",44.945725,-93.282681,8,Lyndale,Powderhorn,3,5
-93.293569,44.944743,574,12/18/2016 02:19pm,Snow Emergency,"1126 32nd Street West,Minneapolis,MN",44.944743,-93.293569,10,CARAG,Calhoun Isles,2,5
-93.23872,44.981086,575,12/18/2016 12:41pm,Snow Emergency,"316 12th ave se,Minneapolis,MN",44.981086,-93.23872,3,Marcy-Holmes,University,2,4
-93.291023,44.988318,576,12/18/2016 08:50am,Snow Emergency,"1036 Aldrich Ave n,Minneapolis,MN",44.988318,-93.291023,5,Sumner-Glenwood,Near-North,2,1
-93.286013,45.005293,577,12/18/2016 11:12am,Snow Emergency,"2514 6th st n,Minneapolis,MN",45.005293,-93.286013,5,Hawthorne,Near-North,2,1
-93.229259,44.990545,578,12/18/2016 01:08pm,Snow Emergency,"1090 16th ave se,Minneapolis,MN",44.990545,-93.229259,1,Como,University,2,4
-93.274046,44.964826,579,12/18/2016 03:12pm,Snow Emergency,"1826 2nd Ave s ,Minneapolis,MN",44.964826,-93.274046,6,Stevens Square,Central,2,3
-93.295234,44.996313,580,12/19/2016 02:25pm,Snow Emergency,"1117 17th Ave n ,Minneapolis,MN",44.996313,-93.295234,5,Near-North,Near-North,3,1
-93.294511,44.945568,581,12/18/2016 02:19pm,Snow Emergency,"3128 Emerson Ave s,Minneapolis,MN",44.945568,-93.294511,10,CARAG,Calhoun Isles,2,5
-93.303765,44.946923,582,12/18/2016 08:51am,Snow Emergency,"3040 James Ave South,Minneapolis,MN",44.946923,-93.303765,10,ECCO,Calhoun Isles,2,5
-93.305462,44.993471,583,12/18/2016 01:09pm,Snow Emergency,"1410 newton Ave n,Minneapolis,MN",44.993471,-93.305462,5,Willard-Hay,Near-North,2,1
-93.29941,44.99677,584,12/18/2016 11:13am,Snow Emergency,"1712 Irving ave n,Minneapolis,MN",44.99677,-93.29941,5,Near-North,Near-North,2,1
-93.295996,44.963714,585,12/18/2016 12:41pm,Snow Emergency,"1908 FREMONT AVE S,Minneapolis,MN",44.963714,-93.295996,7,Lowry Hill,Calhoun Isles,2,3
-93.240608,44.946017,586,12/19/2016 02:27pm,Snow Emergency,"3117 22nd Avenue South,Minneapolis,MN",44.946017,-93.240608,9,Corcoran,Powderhorn,3,6
-93.267656,44.962005,587,12/18/2016 03:13am,Snow Emergency,"2017 PORTLAND AVE,Minneapolis,MN",44.962005,-93.267656,6,Ventura Village,Phillips,2,3
-93.256918,45.003092,588,12/18/2016 02:19pm,Snow Emergency,"632 15th ave ne,Minneapolis,MN",45.003092,-93.256918,1,Logan Park,Northeast,2,2
-93.291021,44.988293,589,12/18/2016 08:53am,Snow Emergency,"1032 Aldrich ave n,Minneapolis,MN",44.988293,-93.291021,5,Sumner-Glenwood,Near-North,2,1
-93.23674,44.985799,590,12/18/2016 11:13am,Snow Emergency,"726 11 th ave se ,Minneapolis,MN",44.985799,-93.23674,3,Marcy-Holmes,University,2,4
-93.245172,44.985257,591,12/18/2016 01:10pm,Snow Emergency,"622 5street se,Minneapolis,MN",44.985257,-93.245172,3,Marcy-Holmes,University,2,4
-93.270223,44.940429,592,12/17/2016 10:37pm,Snow Emergency,"3418 4th Avenue South,Minneapolis,MN",44.940429,-93.270223,9,Central,Powderhorn,1,5
-93.242062,44.986366,593,12/18/2016 11:48am,Snow Emergency,"618 8th Ave se,Minneapolis,MN",44.986366,-93.242062,3,Marcy-Holmes,University,2,4
-93.247326,44.986637,594,12/18/2016 09:39am,Snow Emergency,"506 5th Ave se,Minneapolis,MN",44.986637,-93.247326,3,Marcy-Holmes,University,2,4
-93.299705,44.979476,595,12/19/2016 02:27pm,Snow Emergency,"245 irving av n,Minneapolis,MN",44.979476,-93.299705,5,Harrison,Near-North,3,3
-93.239116,44.982541,596,12/18/2016 12:41pm,Snow Emergency,"416 11TH AVE SE,Minneapolis,MN",44.982541,-93.239116,3,Marcy-Holmes,University,2,4
-93.231129,44.983779,597,12/18/2016 02:21pm,Snow Emergency,"1504 8th St se,Minneapolis,MN",44.983779,-93.231129,2,University,University,2,4
-93.291024,44.98837,598,12/18/2016 08:54am,Snow Emergency,"1044 Aldrich Ave n,Minneapolis,MN",44.98837,-93.291024,5,Sumner-Glenwood,Near-North,2,1
-93.262619,44.942554,599,12/17/2016 10:37pm,Snow Emergency,"3318 Chicago Ave S,Minneapolis,MN",44.942554,-93.262619,9,Central,Powderhorn,1,5
-93.255959,44.999341,600,12/18/2016 01:10pm,Snow Emergency,"1119 Adams st ne,Minneapolis,MN",44.999341,-93.255959,1,Logan Park,Northeast,2,2
-93.301185,44.942045,601,12/18/2016 11:14am,Snow Emergency,"3336 humboldt ave s,Minneapolis,MN",44.942045,-93.301185,10,ECCO,Calhoun Isles,2,5
-93.258532,45.009567,602,12/18/2016 03:13pm,Snow Emergency,"2124 6th st ne,Minneapolis,MN",45.009567,-93.258532,1,Holland,Northeast,2,2
-93.210182,44.924808,603,12/19/2016 02:27pm,Snow Emergency,"4311 44TH AV S,Minneapolis,MN",44.924808,-93.210182,12,Hiawatha,Longfellow,3,6
-93.236452,44.98419,604,12/18/2016 12:42pm,Snow Emergency,"626 12th ave se,Minneapolis,MN",44.98419,-93.236452,3,Marcy-Holmes,University,2,4
-93.25159,44.993601,605,12/18/2016 11:48am,Snow Emergency,"908 3rd st e,Minneapolis,MN",44.993601,-93.25159,3,St. Anthony East,Northeast,2,2
-93.262902,44.97922,606,12/18/2016 08:54am,Snow Emergency,"216 4th ave ne,Minneapolis,MN",44.97922,-93.262902,3,Downtown West,Central,2,3
-93.231062,44.983753,607,12/18/2016 02:21pm,Snow Emergency,"1506 8th st se,Minneapolis,MN",44.983753,-93.231062,2,University,University,2,4
-93.257503,44.938241,608,12/18/2016 09:39am,Snow Emergency,"3540 12th ave s,Minneapolis,MN",44.938241,-93.257503,9,Powderhorn Park,Powderhorn,2,6
-93.218963,44.990585,609,12/18/2016 03:15pm,Snow Emergency,"1082 24th ave se,Minneapolis,MN",44.990585,-93.218963,1,Como,University,2,4
-93.294295,45.009221,610,12/17/2016 10:37pm,Snow Emergency,"2820 EMERSON,Minneapolis,MN",45.009221,-93.294295,5,Hawthorne,Near-North,1,1
-93.243275,44.984349,611,12/18/2016 11:14am,Snow Emergency,"420 8th Avenue southeast ,Minneapolis,MN",44.984349,-93.243275,3,Marcy-Holmes,University,2,4
-93.240987,44.983864,612,12/18/2016 01:10pm,Snow Emergency,"924 - 5TH ST SE,Minneapolis,MN",44.983864,-93.240987,3,Marcy-Holmes,University,2,4
-93.28135,44.945192,613,12/19/2016 02:28pm,Snow Emergency,"3147 pillsbury Ave s,Minneapolis,MN",44.945192,-93.28135,8,Lyndale,Powderhorn,3,5
-93.298252,44.94474,614,12/18/2016 12:42pm,Snow Emergency,"1418 32nd st w,Minneapolis,MN",44.94474,-93.298252,10,CARAG,Calhoun Isles,2,5
-93.236519,44.986411,615,12/18/2016 11:48am,Snow Emergency,"808 11th Avenue southeast ,Minneapolis,MN",44.986411,-93.236519,3,Marcy-Holmes,University,2,4
-93.303699,44.94631,616,12/18/2016 08:55am,Snow Emergency,"3104 james ave s,Minneapolis,MN",44.94631,-93.303699,10,ECCO,Calhoun Isles,2,5
-93.251191,44.986089,617,12/18/2016 09:39am,Snow Emergency,"312 3rd Avenue southeast,Minneapolis,MN",44.986089,-93.251191,3,Marcy-Holmes,University,2,4
-93.290539,44.966039,618,12/18/2016 02:21pm,Snow Emergency,"1766 BRYANT AVE S,Minneapolis,MN",44.966039,-93.290539,7,Lowry Hill,Calhoun Isles,2,3
-93.289079,45.02856,619,12/18/2016 03:15pm,Snow Emergency,"4030 aldrich ave n,Minneapolis,MN",45.02856,-93.289079,4,Webber-Camden,Camden,2,1
-93.280853,44.966751,620,12/18/2016 11:14am,Snow Emergency,"1508 SPRUCE PL,Minneapolis,MN",44.966751,-93.280853,7,Loring Park,Central,2,3
-93.216466,44.990014,621,12/19/2016 02:31pm,Snow Emergency,"1061 26th Avenue Southeast,Minneapolis,MN",44.990014,-93.216466,1,Como,University,3,4
-93.261823,44.935969,622,12/18/2016 12:42pm,Snow Emergency,"804 37th st e,Minneapolis,MN",44.935969,-93.261823,9,Powderhorn Park,Powderhorn,2,6
-93.292937,44.947195,623,12/18/2016 01:11am,Snow Emergency,"3033 Dupont Ave. S,Minneapolis,MN",44.947195,-93.292937,10,CARAG,Calhoun Isles,2,5
-93.28592,44.968425,624,12/17/2016 10:38pm,Snow Emergency,"350 15th st w,Minneapolis,MN",44.968425,-93.28592,7,Loring Park,Central,1,3
-93.29107,44.99141,625,12/18/2016 08:59am,Snow Emergency,"608 Bryant Ave n,Minneapolis,MN",44.99141,-93.29107,5,Near-North,Near-North,2,1
-93.303693,44.945688,626,12/18/2016 09:39am,Snow Emergency,"3124 James Ave s,Minneapolis,MN",44.945688,-93.303693,10,ECCO,Calhoun Isles,2,5
-93.251463,44.988008,627,12/18/2016 02:22pm,Snow Emergency,"210 5th st se,Minneapolis,MN",44.988008,-93.251463,3,Marcy-Holmes,University,2,4
-93.233973,44.989677,628,12/18/2016 11:50am,Snow Emergency,"1227 Talmage Ave SE -,Minneapolis,MN",44.989677,-93.233973,2,Como,University,2,4
-93.241955,44.986502,629,12/18/2016 11:14am,Snow Emergency,"622 8th Ave se ,Minneapolis,MN",44.986502,-93.241955,3,Marcy-Holmes,University,2,4
-93.240621,44.998514,630,12/19/2016 02:31pm,Snow Emergency,"759 PIERCE ST NE,Minneapolis,MN",44.998514,-93.240621,3,Beltrami,Northeast,3,2
-93.262861,44.98149,631,12/18/2016 09:00am,Snow Emergency,"110 3rd ave ne,Minneapolis,MN",44.98149,-93.262861,3,Downtown West,Central,2,3
-93.249404,44.986696,632,12/18/2016 09:39am,Snow Emergency,"408 4TTH AVE SE,Minneapolis,MN",44.986696,-93.249404,3,Marcy-Holmes,University,2,4
-93.286459,45.014055,633,12/18/2016 11:50am,Snow Emergency,"3228 6th st n,Minneapolis,MN",45.014055,-93.286459,4,McKinley,Camden,2,1
-93.248899,44.936749,634,12/18/2016 02:22pm,Snow Emergency,"3632 18th ave s,Minneapolis,MN",44.936749,-93.248899,9,Powderhorn Park,Powderhorn,2,6
-93.277001,44.989382,635,12/17/2016 10:38pm,Snow Emergency,"799 2 st n ,Minneapolis,MN",44.989382,-93.277001,3,North Loop,Central,1,1
-93.22155,44.970929,636,12/19/2016 02:32pm,Snow Emergency,"26th and Essex Southeastc,Minneapolis,MN",44.970929,-93.22155,2,Prospect Park,University,3,4
-93.260506,45.003443,637,12/18/2016 11:16am,Snow Emergency,"1510 5th st ne,Minneapolis,MN",45.003443,-93.260506,3,Sheridan,Northeast,2,2
-93.29054,44.965848,638,12/18/2016 09:01am,Snow Emergency,"1778 Bryant ave s,Minneapolis,MN",44.965848,-93.29054,7,Lowry Hill,Calhoun Isles,2,3
