X,Y,FID,Citation_N,Service_Da,Address,Ordinance,Ordinanc_1,Latitude,Longitude,Ward,Community,Neighborho,Tow_Zone,Snow_Em_Na,Day_ID
-93.309614999632515,44.90339100019456,3788,271118335462,4/16/2018 14:31:00,2320 55TH ST W,478.1000(b),Snow emergency parking restrictions - even number address,44.903391,-93.309615,13,Southwest,Armatage,5,Howe,2
-93.224116000353092,44.946934000004141,3789,271118384345,4/16/2018 14:31:00,3310 31ST ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.946934,-93.224116,2,Longfellow,Longfellow,6,Howe,2
-93.237673999655314,45.015002000342122,3790,271118393879,4/16/2018 14:31:00,1518 26TH AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.015002,-93.237674,1,Northeast,Audubon Park,2,Howe,2
-93.284537999728855,44.962494999944347,3791,271118392524,4/16/2018 14:31:00,2002 GRAND AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.962495,-93.284538,10,Powderhorn,Whittier,3,Howe,2
-93.271604000424247,44.943123999672864,3792,271118388231,4/16/2018 14:32:00,318 33RD ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.943124,-93.271604,9,Powderhorn,Central,5,Howe,2
-93.253738000308445,44.956741999943404,3793,271118389603,4/16/2018 14:32:00,2514 15TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.956742,-93.253738,9,Phillips,Midtown Phillips,3,Howe,2
-93.217013000149805,44.96939799991781,3794,271118360618,4/16/2018 14:32:00,50 WILLIAMS AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.969398,-93.217013,2,University,Prospect Park - East River Road,4,Howe,2
-93.242559000097742,44.961686999555411,3795,271118391327,4/16/2018 14:33:00,2104 21ST AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.961687,-93.242559,6,Longfellow,Seward,4,Howe,2
-93.305693999578409,44.993923000446152,3796,271118392143,4/16/2018 14:33:00,1430 NEWTON AVE N,478.1000(b),Snow emergency parking restrictions - even number address,44.993923,-93.305694,5,Near North,Willard - Hay,1,Howe,2
-93.255714999747411,44.96394500026161,3797,271118392019,4/16/2018 14:34:00,1310 19TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.963945,-93.255715,6,Phillips,Ventura Village,3,Howe,2
-93.284519999798135,44.962046999969118,3798,271118392525,4/16/2018 14:34:00,2016 GRAND AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.962047,-93.28452,10,Powderhorn,Whittier,3,Howe,2
-93.287386999810181,45.049801999862439,3799,271118391728,4/16/2018 14:34:00,5214 6TH ST N,478.1000(b),Snow emergency parking restrictions - even number address,45.049802,-93.287387,4,Camden,Lind - Bohanon,1,Howe,2
-93.279347999610479,44.903650000447215,3800,271118389446,4/16/2018 14:35:00,5444 BLAISDELL AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.90365,-93.279348,11,Southwest,Windom,5,Howe,2
-93.22968700005498,44.946610000351306,3801,271118384346,4/16/2018 14:35:00,2906 31ST ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.94661,-93.229687,2,Longfellow,Longfellow,6,Howe,2
-93.208420999629382,44.948311999699051,3802,271118392968,4/16/2018 14:35:00,3004 45TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.948312,-93.208421,2,Longfellow,Cooper,6,Howe,2
-93.242514999867296,44.961591999671093,3803,271118391328,4/16/2018 14:35:00,2110 21ST AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.961592,-93.242515,6,Longfellow,Seward,4,Howe,2
-93.294946000357584,44.989001000096152,3804,271118396129,4/16/2018 14:35:00,1214 11TH AVE N,478.1000(b),Snow emergency parking restrictions - even number address,44.989001,-93.294946,5,Near North,Near - North,1,Howe,2
-93.287439000409506,45.049910000346301,3805,271118391729,4/16/2018 14:35:00,5218 6TH ST N,478.1000(b),Snow emergency parking restrictions - even number address,45.04991,-93.287439,4,Camden,Lind - Bohanon,1,Howe,2
-93.208481999744436,44.90734099978738,3806,271118388145,4/16/2018 14:35:00,4528 53RD ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.907341,-93.208482,12,Nokomis,Minnehaha,6,Howe,2
-93.279371999817897,44.903848999731615,3807,271118389447,4/16/2018 14:36:00,5442 BLAISDELL AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.903849,-93.279372,11,Southwest,Windom,5,Howe,2
-93.271589999778655,44.94314899992645,3808,271118388232,4/16/2018 14:36:00,308 33RD ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.943149,-93.27159,9,Powderhorn,Central,5,Howe,2
-93.255848999631624,44.963948000399967,3809,271118392020,4/16/2018 14:36:00,1308 19TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.963948,-93.255849,6,Phillips,Ventura Village,3,Howe,2
-93.245412000363501,44.96882799971246,3810,271118386551,4/16/2018 14:36:00,1900 5TH ST S,478.1000(b),Snow emergency parking restrictions - even number address,44.968828,-93.245412,6,University,Cedar Riverside,4,Howe,2
-93.216636999897617,44.969898999639149,3811,271118360619,4/16/2018 14:36:00,36 WILLIAMS AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.969899,-93.216637,2,University,Prospect Park - East River Road,4,Howe,2
-93.306581000013125,45.016813000219827,3812,271118336911,4/16/2018 14:36:00,2114 34TH AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.016813,-93.306581,4,Camden,Folwell,1,Howe,2
-93.284531000305378,44.960607000113043,3813,271118392526,4/16/2018 14:36:00,2204 GRAND AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.960607,-93.284531,10,Powderhorn,Whittier,3,Howe,2
-93.279355999979373,44.903864999570146,3814,271118389448,4/16/2018 14:37:00,5440 BLAISDELL AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.903865,-93.279356,11,Southwest,Windom,5,Howe,2
-93.209204999810879,44.947918999562198,3815,271118392969,4/16/2018 14:37:00,3006 45TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.947919,-93.209205,2,Longfellow,Cooper,6,Howe,2
-93.242547999590499,44.960828999558714,3816,271118394036,4/16/2018 14:37:00,2202 21ST AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.960829,-93.242548,6,Longfellow,Seward,4,Howe,2
-93.292085999769043,44.989496999586891,3817,271118396130,4/16/2018 14:37:00,950 11TH AVE N,478.1000(b),Snow emergency parking restrictions - even number address,44.989497,-93.292086,5,Near North,Near - North,1,Howe,2
-93.221517000109429,44.991029000088353,3818,271118394767,4/16/2018 14:37:00,1100 22ND AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.991029,-93.221517,1,University,Como,4,Howe,2
-93.284550000282252,44.960552000274653,3819,271118392527,4/16/2018 14:37:00,2206 GRAND AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.960552,-93.28455,10,Powderhorn,Whittier,3,Howe,2
-93.230165999661097,44.946675999797613,3820,271118384347,4/16/2018 14:38:00,2826 31ST ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.946676,-93.230166,2,Longfellow,Longfellow,6,Howe,2
-93.245382999925482,44.968790999804867,3821,271118386552,4/16/2018 14:38:00,1902 5TH ST S,478.1000(b),Snow emergency parking restrictions - even number address,44.968791,-93.245383,6,University,Cedar Riverside,4,Howe,2
-93.273013999796206,44.94317300013391,3822,271118388233,4/16/2018 14:39:00,218 33RD ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.943173,-93.273014,9,Powderhorn,Central,5,Howe,2
-93.208365999791013,44.945935999846597,3823,271118392970,4/16/2018 14:39:00,3128 45TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.945936,-93.208366,2,Longfellow,Cooper,6,Howe,2
-93.291947999700369,44.989827999562586,3824,271118396131,4/16/2018 14:39:00,940 11TH AVE N,478.1000(b),Snow emergency parking restrictions - even number address,44.989828,-93.291948,5,Near North,Near - North,1,Howe,2
-93.284480999798291,44.959302000187222,3825,271118392528,4/16/2018 14:39:00,2326 GRAND AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.959302,-93.284481,10,Powderhorn,Whittier,3,Howe,2
-93.288700000104882,45.050895999950498,3826,271118391730,4/16/2018 14:39:00,5248 CAMDEN AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.050896,-93.2887,4,Camden,Lind - Bohanon,1,Howe,2
-93.206152000214601,44.907568000362964,3827,271118388146,4/16/2018 14:39:00,4708 53RD ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.907568,-93.206152,12,Nokomis,Minnehaha,6,Howe,2
-93.279399000163664,44.901428999648658,3828,271118389449,4/16/2018 14:40:00,5600 BLAISDELL AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.901429,-93.279399,11,Southwest,Windom,5,Howe,2
-93.245253000225716,44.968805999597237,3829,271118386553,4/16/2018 14:40:00,1904 5TH ST S,478.1000(b),Snow emergency parking restrictions - even number address,44.968806,-93.245253,6,University,Cedar Riverside,4,Howe,2
-93.288705000335483,45.049910000346301,3830,271118391731,4/16/2018 14:40:00,5214 CAMDEN AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.04991,-93.288705,4,Camden,Lind - Bohanon,1,Howe,2
-93.28675799958198,44.92322300014137,3831,271118391033,4/16/2018 14:41:00,520 44TH ST W,478.1000(b),Snow emergency parking restrictions - even number address,44.923223,-93.286758,8,Southwest,King Field,5,Howe,2
-93.256487000274831,44.963983000215364,3832,271118392021,4/16/2018 14:41:00,1308 19TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.963983,-93.256487,6,Phillips,Ventura Village,3,Howe,2
-93.305760999970119,44.999057999826896,3833,271118392144,4/16/2018 14:41:00,1900 NEWTON AVE N,478.1000(b),Snow emergency parking restrictions - even number address,44.999058,-93.305761,5,Near North,Willard - Hay,1,Howe,2
-93.284534000443728,44.958566000420653,3834,271118392529,4/16/2018 14:41:00,2412 GRAND AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.958566,-93.284534,10,Powderhorn,Whittier,3,Howe,2
-93.288700000104882,45.050014999792438,3835,271118391732,4/16/2018 14:41:00,5218 CAMDEN AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.050015,-93.2887,4,Camden,Lind - Bohanon,1,Howe,2
-93.205501999917317,44.907567000316874,3836,271118388147,4/16/2018 14:41:00,4748 53RD ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.907567,-93.205502,12,Nokomis,Minnehaha,6,Howe,2
-93.27252399968279,44.941229999564882,3837,271118388234,4/16/2018 14:43:00,306 34TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.94123,-93.272524,9,Powderhorn,Central,5,Howe,2
-93.305692000385477,44.999774999616591,3838,271118392145,4/16/2018 14:43:00,1928 NEWTON AVE N,478.1000(b),Snow emergency parking restrictions - even number address,44.999775,-93.305692,5,Near North,Willard - Hay,1,Howe,2
-93.248586000143746,45.034288000291042,3839,271118392989,4/16/2018 14:43:00,3618 VAN BUREN ST NE,478.1000(b),Snow emergency parking restrictions - even number address,45.034288,-93.248586,1,Northeast,Columbia Park,2,Howe,2
-93.254012000353498,44.95819999973024,3840,271118390639,4/16/2018 14:43:00,2426 15TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.9582,-93.254012,9,Phillips,Midtown Phillips,3,Howe,2
-93.279424999564029,44.896937000242417,3841,271118389450,4/16/2018 14:44:00,5826 BLAISDELL AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.896937,-93.279425,11,Southwest,Windom,5,Howe,2
-93.257262000041237,44.963976999938666,3842,271118392022,4/16/2018 14:44:00,1114 19TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.963977,-93.257262,6,Phillips,Ventura Village,3,Howe,2
-93.244968999719504,44.968650999643955,3843,271118386554,4/16/2018 14:44:00,1906 5TH ST S,478.1000(b),Snow emergency parking restrictions - even number address,44.968651,-93.244969,6,University,Cedar Riverside,4,Howe,2
-93.260199999730162,45.012181999799509,3844,271118394475,4/16/2018 14:44:00,504 24TH AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.012182,-93.2602,1,Northeast,Holland,2,Howe,2
-93.278770999981646,44.923240000026041,3845,271118391034,4/16/2018 14:45:00,30 44TH ST W,478.1000(b),Snow emergency parking restrictions - even number address,44.92324,-93.278771,8,Southwest,King Field,5,Howe,2
-93.257160999880242,44.964004000284426,3846,271118392582,4/16/2018 14:45:00,1116 19TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.964004,-93.257161,6,Phillips,Ventura Village,3,Howe,2
-93.216837000127441,44.970264000283464,3847,271118360620,4/16/2018 14:45:00,24 WILLIAMS AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.970264,-93.216837,2,University,Prospect Park - East River Road,4,Howe,2
-93.28763400040873,45.016709999966558,3848,271118336912,4/16/2018 14:45:00,620 34TH AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.01671,-93.287634,4,Camden,McKinley,1,Howe,2
-93.288590000428144,45.043745000231638,3849,271118391733,4/16/2018 14:45:00,4858 CAMDEN AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.043745,-93.28859,4,Camden,Lind - Bohanon,1,Howe,2
-93.205470000240268,44.907581000063139,3850,271118388148,4/16/2018 14:45:00,4750 53RD ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.907581,-93.20547,12,Nokomis,Minnehaha,6,Howe,2
-93.271850000077379,44.941389999748765,3851,271118388235,4/16/2018 14:46:00,312 34TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.94139,-93.27185,9,Powderhorn,Central,5,Howe,2
-93.220240999722307,44.99078899981253,3852,271118394768,4/16/2018 14:46:00,1092 23RD AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.990789,-93.220241,1,University,Como,4,Howe,2
-93.305792999647153,45.021322000410059,3853,271118396053,4/16/2018 14:46:00,3628 NEWTON AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.021322,-93.305793,4,Camden,Folwell,1,Howe,2
-93.257060999765315,44.963971999708058,3854,271118392583,4/16/2018 14:47:00,1118 19TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.963972,-93.257061,6,Phillips,Ventura Village,3,Howe,2
-93.244957000065497,44.968744000335391,3855,271118386555,4/16/2018 14:47:00,1908 5TH ST S,478.1000(b),Snow emergency parking restrictions - even number address,44.968744,-93.244957,6,University,Cedar Riverside,4,Howe,2
-93.216852999965965,44.970367999683489,3856,271118360621,4/16/2018 14:47:00,22 WILLIAMS AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.970368,-93.216853,2,University,Prospect Park - East River Road,4,Howe,2
-93.306958000311454,44.998306000221753,3857,271118392146,4/16/2018 14:47:00,1826 OLIVER AVE N,478.1000(b),Snow emergency parking restrictions - even number address,44.998306,-93.306958,5,Near North,Willard - Hay,1,Howe,2
-93.26356500022456,45.012210000191423,3858,271118394476,4/16/2018 14:47:00,322 24TH AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.01221,-93.263565,3,Northeast,Bottineau,2,Howe,2
-93.284534999590491,44.951329000333146,3859,271118392530,4/16/2018 14:47:00,2820 GRAND AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.951329,-93.284535,10,Powderhorn,Whittier,3,Howe,2
-93.288609000405017,45.043478999656138,3860,271118391734,4/16/2018 14:47:00,4850 CAMDEN AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.043479,-93.288609,4,Camden,Lind - Bohanon,1,Howe,2
-93.270115000107126,44.941432999933063,3861,271118388236,4/16/2018 14:48:00,410 34TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.941433,-93.270115,9,Powderhorn,Central,5,Howe,2
-93.253563000332178,44.960568000113128,3862,271118389604,4/16/2018 14:48:00,2210 15TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.960568,-93.253563,6,Phillips,Ventura Village,3,Howe,2
-93.306888999827436,44.998096999576944,3863,271118392147,4/16/2018 14:48:00,1822 OLIVER AVE N,478.1000(b),Snow emergency parking restrictions - even number address,44.998097,-93.306889,5,Near North,Willard - Hay,1,Howe,2
-93.305771999578084,45.020838999720127,3864,271118396054,4/16/2018 14:48:00,3608 NEWTON AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.020839,-93.305772,4,Camden,Folwell,1,Howe,2
-93.288602000082221,45.043160000233854,3865,271118391735,4/16/2018 14:48:00,4834 CAMDEN AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.04316,-93.288602,4,Camden,Lind - Bohanon,1,Howe,2
-93.230052999846009,44.950320999714386,3866,271118384311,4/16/2018 14:49:00,2844 29TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.950321,-93.230053,2,Longfellow,Longfellow,4,Howe,2
