X,Y,OBJECTID,Citation_N,Date,Address,Ordinance,Latitude,Longitude,Ward,Community,Neighborho,Tow_Zone,Day,Snow_Emerg
-93.294367,44.962464,527,271119342726,2019-02-13T00:00:00.000Z,2012 EMERSON AVE S,478.1000(b),44.962464,-93.294367,7,Calhoun Isle,Lowry Hill,3,2,Westminster
-93.271556,44.93639,528,271119335813,2019-02-13T00:00:00.000Z,3640 CLINTON AVE S,478.1000(b),44.93639,-93.271556,8,Powderhorn,Central,5,2,Westminster
-93.274103,44.954295,529,271119336717,2019-02-13T00:00:00.000Z,2630 2ND AVE S,478.1000(b),44.954295,-93.274103,10,Powderhorn,Whittier,3,2,Westminster
-93.295421,45.042127,530,271119333834,2019-02-13T00:00:00.000Z,1200 48TH AVE N,478.1000(b),45.042127,-93.295421,4,Camden,Lind - Bohanon,1,2,Westminster
-93.291167,44.988162,531,271119335340,2019-02-13T00:00:00.000Z,1028 ALDRICH AVE N,478.1000(b),44.988162,-93.291167,5,Near North,Sumner - Glenwood,1,2,Westminster
-93.246125,44.94472,532,271119338388,2019-02-13T00:00:00.000Z,3200 LONGFELLOW AVE S,478.1000(b),44.94472,-93.246125,9,Powderhorn,Corcoran,6,2,Westminster
-93.29685,45.021827,533,271119343791,2019-02-13T00:00:00.000Z,3650 GIRARD AVE N,478.1000(b),45.021827,-93.29685,4,Camden,Folwell,1,2,Westminster
-93.233317,44.989099,534,271119341009,2019-02-13T00:00:00.000Z,1042 13TH AVE SE,478.1000(b),44.989099,-93.233317,2,University,Como,4,2,Westminster
-93.29056,44.942957,535,271119344168,2019-02-13T00:00:00.000Z,816 33RD ST W,478.1000(b),44.942957,-93.29056,10,Calhoun Isle,CARAG,5,2,Westminster
-93.271663,44.936338,536,271119335814,2019-02-13T00:00:00.000Z,3642 CLINTON AVE S,478.1000(b),44.936338,-93.271663,8,Powderhorn,Central,5,2,Westminster
-93.308846,45.01242,537,271119341287,2019-02-13T00:00:00.000Z,3500 QUEEN AVE N,478.1000(b),45.01242,-93.308846,5,Near North,Jordan,1,2,Westminster
-93.232195,44.934565,538,271119341203,2019-02-13T00:00:00.000Z,3734 28TH AVE S,478.1000(b),44.934565,-93.232195,12,Powderhorn,Standish,6,2,Westminster
-93.246533,44.988017,539,271119342125,2019-02-13T00:00:00.000Z,714 5TH AVE SE,478.1000(b),44.988017,-93.246533,3,University,Marcy Holmes,4,2,Westminster
-93.25346,44.946235,540,271119337002,2019-02-13T00:00:00.000Z,3108 15TH AVE S,478.1000(b),44.946235,-93.25346,9,Powderhorn,Powderhorn Park,6,2,Westminster
-93.260139,44.90934,541,271119308188,2019-02-13T00:00:00.000Z,5148 10TH AVE S,478.1000(b),44.90934,-93.260139,11,Nokomis,Hale,6,2,Westminster
-93.294513,44.96226,542,271119342727,2019-02-13T00:00:00.000Z,2104 EMERSON AVE S,478.1000(b),44.96226,-93.294513,7,Calhoun Isle,Lowry Hill,3,2,Westminster
-93.289721,44.943,543,271119344169,2019-02-13T00:00:00.000Z,806 33RD ST W,478.1000(b),44.943,-93.289721,10,Calhoun Isle,CARAG,5,2,Westminster
-93.272027,44.963961,544,271119343552,2019-02-13T00:00:00.000Z,316 19TH ST E,478.1000(b),44.963961,-93.272027,6,Central,Steven's Square - Loring Heights,3,2,Westminster
-93.233345,44.989272,545,271119341010,2019-02-13T00:00:00.000Z,1044 13TH AVE SE,478.1000(b),44.989272,-93.233345,2,University,Como,4,2,Westminster
-93.289566,44.942995,546,271119344170,2019-02-13T00:00:00.000Z,806 33RD ST W,478.1000(b),44.942995,-93.289566,10,Calhoun Isle,CARAG,5,2,Westminster
-93.274064,44.955046,547,271119336718,2019-02-13T00:00:00.000Z,2612 2ND AVE S,478.1000(b),44.955046,-93.274064,10,Powderhorn,Whittier,3,2,Westminster
-93.255946,44.996892,548,271119332905,2019-02-13T00:00:00.000Z,646 SUMMER ST NE,478.1000(b),44.996892,-93.255946,3,Northeast,St. Anthony East,2,2,Westminster
-93.245131,44.989408,549,271119342126,2019-02-13T00:00:00.000Z,804 5TH AVE SE,478.1000(b),44.989408,-93.245131,3,University,Marcy Holmes,4,2,Westminster
-93.28098,44.968479,550,271119341473,2019-02-13T00:00:00.000Z,1408 SPRUCE PLACE,478.1000(b),44.968479,-93.28098,7,Central,Loring Park,3,2,Westminster
-93.233315,44.989326,551,271119341011,2019-02-13T00:00:00.000Z,1050 13TH AVE SE,478.1000(b),44.989326,-93.233315,2,University,Como,4,2,Westminster
-93.253271,44.996896,552,271119332906,2019-02-13T00:00:00.000Z,688 SUMMER ST NE,478.1000(b),44.996896,-93.253271,3,Northeast,St. Anthony East,2,2,Westminster
-93.294635,44.960425,553,271119342728,2019-02-13T00:00:00.000Z,2208 EMERSON AVE S,478.1000(b),44.960425,-93.294635,7,Calhoun Isle,East Isles,3,2,Westminster
-93.246137,44.946665,554,271119338389,2019-02-13T00:00:00.000Z,3044 LONGFELLOW AVE S,478.1000(b),44.946665,-93.246137,9,Powderhorn,Corcoran,6,2,Westminster
-93.288791,44.942973,555,271119344171,2019-02-13T00:00:00.000Z,710 33RD ST W,478.1000(b),44.942973,-93.288791,10,Calhoun Isle,CARAG,5,2,Westminster
-93.215101,44.989712,556,271119336856,2019-02-13T00:00:00.000Z,1034 27TH AVE SE,478.1000(b),44.989712,-93.215101,1,University,Como,4,2,Westminster
-93.290974,44.988818,557,271119335341,2019-02-13T00:00:00.000Z,1038 ALDRICH AVE N,478.1000(b),44.988818,-93.290974,5,Near North,Sumner - Glenwood,1,2,Westminster
-93.274062,44.954779,558,271119336719,2019-02-13T00:00:00.000Z,2618 2ND AVE S,478.1000(b),44.954779,-93.274062,10,Powderhorn,Whittier,3,2,Westminster
-93.308846,45.01242,559,271119341288,2019-02-13T00:00:00.000Z,3552 QUEEN AVE N,478.1000(b),45.01242,-93.308846,5,Near North,Jordan,1,2,Westminster
-93.294607,44.960364,560,271119342729,2019-02-13T00:00:00.000Z,2216 EMERSON AVE S,478.1000(b),44.960364,-93.294607,7,Calhoun Isle,East Isles,3,2,Westminster
-93.271482,44.933179,561,271119339556,2019-02-13T00:00:00.000Z,3828 CLINTON AVE S,478.1000(b),44.933179,-93.271482,8,Powderhorn,Bryant,5,2,Westminster
-93.272358,44.96408,562,271119343553,2019-02-13T00:00:00.000Z,304 19TH ST E,478.1000(b),44.96408,-93.272358,6,Central,Steven's Square - Loring Heights,3,2,Westminster
-93.253748,44.946922,563,271119337003,2019-02-13T00:00:00.000Z,3050 15TH AVE S,478.1000(b),44.946922,-93.253748,9,Powderhorn,Powderhorn Park,6,2,Westminster
-93.288354,44.943032,564,271119344172,2019-02-13T00:00:00.000Z,700 33RD ST W,478.1000(b),44.943032,-93.288354,10,Calhoun Isle,CARAG,5,2,Westminster
-93.233313,44.989327,565,271119341012,2019-02-13T00:00:00.000Z,1056 13TH AVE SE,478.1000(b),44.989327,-93.233313,2,University,Como,4,2,Westminster
-93.287189,44.943032,566,271119344173,2019-02-13T00:00:00.000Z,610 33RD ST W,478.1000(b),44.943032,-93.287189,8,Powderhorn,Lyndale,5,2,Westminster
-93.316285,44.997286,567,271119336162,2019-02-13T00:00:00.000Z,1708 VINCENT AVE N,478.1000(b),44.997286,-93.316285,5,Near North,Willard - Hay,1,2,Westminster
-93.28652,45.022398,568,271119343077,2019-02-13T00:00:00.000Z,3706 6TH ST N,478.1000(b),45.022398,-93.28652,4,Camden,McKinley,1,2,Westminster
-93.280953,44.968559,569,271119341474,2019-02-13T00:00:00.000Z,1404 SPRUCE PLACE,478.1000(b),44.968559,-93.280953,7,Central,Loring Park,3,2,Westminster
-93.244628,44.989638,570,271119342127,2019-02-13T00:00:00.000Z,816 5TH AVE SE,478.1000(b),44.989638,-93.244628,3,University,Marcy Holmes,4,2,Westminster
-93.296856,45.02299,571,271119343792,2019-02-13T00:00:00.000Z,3726 GIRARD AVE N,478.1000(b),45.02299,-93.296856,4,Camden,Folwell,1,2,Westminster
-93.297054,44.946383,572,271119338188,2019-02-13T00:00:00.000Z,3104 GIRARD AVE S,478.1000(b),44.946383,-93.297054,10,Calhoun Isle,CARAG,5,2,Westminster
-93.265074,45.015018,573,271119341019,2019-02-13T00:00:00.000Z,228 26TH AVE NE,478.1000(b),45.015018,-93.265074,1,Northeast,Marshall Terrace,2,2,Westminster
-93.294503,44.960025,574,271119342730,2019-02-13T00:00:00.000Z,2228 EMERSON AVE S,478.1000(b),44.960025,-93.294503,7,Calhoun Isle,East Isles,3,2,Westminster
-93.286818,44.942989,575,271119344174,2019-02-13T00:00:00.000Z,514 33RD ST W,478.1000(b),44.942989,-93.286818,8,Powderhorn,Lyndale,5,2,Westminster
-93.233305,44.990583,576,271119341013,2019-02-13T00:00:00.000Z,1090 13TH AVE SE,478.1000(b),44.990583,-93.233305,2,University,Como,4,2,Westminster
-93.260226,44.903116,577,271119308189,2019-02-13T00:00:00.000Z,5504 10TH AVE S,478.1000(b),44.903116,-93.260226,11,Nokomis,Diamond Lake,6,2,Westminster
-93.271294,44.963988,578,271119343554,2019-02-13T00:00:00.000Z,330 19TH ST E,478.1000(b),44.963988,-93.271294,6,Central,Steven's Square - Loring Heights,3,2,Westminster
-93.252018,44.996892,579,271119332907,2019-02-13T00:00:00.000Z,706 SUMMER ST NE,478.1000(b),44.996892,-93.252018,3,Northeast,St. Anthony East,2,2,Westminster
-93.308846,45.01242,580,271119341289,2019-02-13T00:00:00.000Z,3616 QUEEN AVE N,478.1000(b),45.01242,-93.308846,5,Near North,Jordan,1,2,Westminster
-93.256194,44.933013,581,271119332027,2019-02-13T00:00:00.000Z,3832 13TH AVE S,478.1000(b),44.933013,-93.256194,8,Powderhorn,Bancroft,6,2,Westminster
-93.28651,45.022812,582,271119343078,2019-02-13T00:00:00.000Z,3722 6TH ST N,478.1000(b),45.022812,-93.28651,4,Camden,McKinley,1,2,Westminster
-93.287369,45.047544,583,271119333835,2019-02-13T00:00:00.000Z,428 51ST AVE N,478.1000(b),45.047544,-93.287369,4,Camden,Lind - Bohanon,1,2,Westminster
-93.2715,44.931452,584,271119339557,2019-02-13T00:00:00.000Z,3924 CLINTON AVE S,478.1000(b),44.931452,-93.2715,8,Powderhorn,Bryant,5,2,Westminster
-93.266517,44.949112,585,271119341149,2019-02-13T00:00:00.000Z,2932 OAKLAND AVE S,478.1000(b),44.949112,-93.266517,6,Phillips,Phillips West,3,2,Westminster
-93.276664,44.921985,586,271119337862,2019-02-13T00:00:00.000Z,4436 1ST AVE S,478.1000(b),44.921985,-93.276664,8,Southwest,King Field,5,2,Westminster
-93.286524,45.022879,587,271119343079,2019-02-13T00:00:00.000Z,3724 6TH ST N,478.1000(b),45.022879,-93.286524,4,Camden,McKinley,1,2,Westminster
-93.244997,44.943673,588,271119338390,2019-02-13T00:00:00.000Z,3228 19TH AVE S,478.1000(b),44.943673,-93.244997,9,Powderhorn,Corcoran,6,2,Westminster
-93.274131,44.952338,589,271119336720,2019-02-13T00:00:00.000Z,2736 2ND AVE S,478.1000(b),44.952338,-93.274131,10,Powderhorn,Whittier,3,2,Westminster
-93.303235,45.03016,590,271119341290,2019-02-13T00:00:00.000Z,3622 QUEEN AVE N,478.1000(b),45.03016,-93.303235,4,Camden,Webber - Camden,1,2,Westminster
-93.26533,45.015002,591,271119341020,2019-02-13T00:00:00.000Z,230 26TH AVE NE,478.1000(b),45.015002,-93.26533,1,Northeast,Marshall Terrace,2,2,Westminster
-93.285422,44.942921,592,271119344176,2019-02-13T00:00:00.000Z,416 33RD ST W,478.1000(b),44.942921,-93.285422,8,Powderhorn,Lyndale,5,2,Westminster
-93.256185,44.933448,593,271119332028,2019-02-13T00:00:00.000Z,3816 13TH AVE S,478.1000(b),44.933448,-93.256185,8,Powderhorn,Bancroft,6,2,Westminster
-93.251362,44.946914,594,271119337004,2019-02-13T00:00:00.000Z,3048 16TH AVE S,478.1000(b),44.946914,-93.251362,9,Powderhorn,Powderhorn Park,6,2,Westminster
-93.266468,44.95086,595,271119341150,2019-02-13T00:00:00.000Z,2830 OAKLAND AVE S,478.1000(b),44.95086,-93.266468,6,Phillips,Phillips West,3,2,Westminster
-93.215211,44.991109,596,271119336857,2019-02-13T00:00:00.000Z,1104 27TH AVE SE,478.1000(b),44.991109,-93.215211,1,University,Como,4,2,Westminster
-93.295238,44.958609,597,271119342731,2019-02-13T00:00:00.000Z,2434 FREMONT AVE S,478.1000(b),44.958609,-93.295238,7,Calhoun Isle,East Isles,3,2,Westminster
-93.285187,44.942911,598,271119344175,2019-02-13T00:00:00.000Z,414 33RD ST W,478.1000(b),44.942911,-93.285187,8,Powderhorn,Lyndale,5,2,Westminster
-93.266464,44.951057,599,271119341151,2019-02-13T00:00:00.000Z,2826 OAKLAND AVE S,478.1000(b),44.951057,-93.266464,6,Phillips,Phillips West,3,2,Westminster
-93.274118,44.95249,600,271119336721,2019-02-13T00:00:00.000Z,2732 2ND AVE S,478.1000(b),44.95249,-93.274118,10,Powderhorn,Whittier,3,2,Westminster
-93.297074,44.944444,601,271119334616,2019-02-13T00:00:00.000Z,3204 GIRARD AVE S,478.1000(b),44.944444,-93.297074,10,Calhoun Isle,CARAG,5,2,Westminster
-93.243134,44.989415,602,271119342128,2019-02-13T00:00:00.000Z,820 6TH AVE SE,478.1000(b),44.989415,-93.243134,3,University,Marcy Holmes,4,2,Westminster
-93.283854,44.942911,603,271119344177,2019-02-13T00:00:00.000Z,316 33RD ST W,478.1000(b),44.942911,-93.283854,8,Powderhorn,Lyndale,5,2,Westminster
-93.266477,44.951206,604,271119341152,2019-02-13T00:00:00.000Z,2824 OAKLAND AVE S,478.1000(b),44.951206,-93.266477,6,Phillips,Phillips West,3,2,Westminster
-93.251319,44.946832,605,271119337005,2019-02-13T00:00:00.000Z,3052 16TH AVE S,478.1000(b),44.946832,-93.251319,9,Powderhorn,Powderhorn Park,6,2,Westminster
-93.24306,44.989406,606,271119342129,2019-02-13T00:00:00.000Z,822 6TH AVE SE,478.1000(b),44.989406,-93.24306,3,University,Marcy Holmes,4,2,Westminster
-93.276688,44.918542,607,271119337863,2019-02-13T00:00:00.000Z,4632 1ST AVE S,478.1000(b),44.918542,-93.276688,11,Southwest,Tangletown,5,2,Westminster
-93.29556,44.961118,608,271119342732,2019-02-13T00:00:00.000Z,2124 FREMONT AVE S,478.1000(b),44.961118,-93.29556,7,Calhoun Isle,Lowry Hill,3,2,Westminster
-93.280944,44.968969,609,271119341475,2019-02-13T00:00:00.000Z,1332 SPRUCE PLACE,478.1000(b),44.968969,-93.280944,7,Central,Loring Park,3,2,Westminster
-93.274132,44.952522,610,271119336722,2019-02-13T00:00:00.000Z,2730 2ND AVE S,478.1000(b),44.952522,-93.274132,10,Powderhorn,Whittier,3,2,Westminster
-93.29711,44.943852,611,271119338189,2019-02-13T00:00:00.000Z,3228 GIRARD AVE S,478.1000(b),44.943852,-93.29711,10,Calhoun Isle,CARAG,5,2,Westminster
-93.282736,44.942894,612,271119344178,2019-02-13T00:00:00.000Z,228 33RD ST W,478.1000(b),44.942894,-93.282736,8,Powderhorn,Lyndale,5,2,Westminster
-93.28652,45.024188,613,271119343080,2019-02-13T00:00:00.000Z,3800 6TH ST N,478.1000(b),45.024188,-93.28652,4,Camden,Webber - Camden,1,2,Westminster
-93.216397,44.99105,614,271119336858,2019-02-13T00:00:00.000Z,1094 26TH AVE SE,478.1000(b),44.99105,-93.216397,1,University,Como,4,2,Westminster
-93.271562,44.923217,615,271119335816,2019-02-13T00:00:00.000Z,4410 CLINTON AVE S,478.1000(b),44.923217,-93.271562,8,Nokomis,Regina,5,2,Westminster
-93.271522,44.922746,616,271119339558,2019-02-13T00:00:00.000Z,4416 CLINTON AVE S,478.1000(b),44.922746,-93.271522,8,Nokomis,Regina,5,2,Westminster
-93.243368,44.98897,617,271119342130,2019-02-13T00:00:00.000Z,804 6TH AVE SE,478.1000(b),44.98897,-93.243368,3,University,Marcy Holmes,4,2,Westminster
-93.286525,45.024281,618,271119343081,2019-02-13T00:00:00.000Z,3806 6TH ST N,478.1000(b),45.024281,-93.286525,4,Camden,Webber - Camden,1,2,Westminster
-93.2825,44.942951,619,271119344179,2019-02-13T00:00:00.000Z,226 33RD ST W,478.1000(b),44.942951,-93.2825,8,Powderhorn,Lyndale,5,2,Westminster
-93.295659,44.962314,620,271119342733,2019-02-13T00:00:00.000Z,2006 FREMONT AVE S,478.1000(b),44.962314,-93.295659,7,Calhoun Isle,Lowry Hill,3,2,Westminster
-93.271113,44.96398,621,271119343555,2019-02-13T00:00:00.000Z,334 19TH ST E,478.1000(b),44.96398,-93.271113,6,Central,Steven's Square - Loring Heights,3,2,Westminster
-93.274123,44.952772,622,271119336723,2019-02-13T00:00:00.000Z,2724 2ND AVE S,478.1000(b),44.952772,-93.274123,10,Powderhorn,Whittier,3,2,Westminster
-93.303235,45.03016,623,271119341291,2019-02-13T00:00:00.000Z,4014 QUEEN AVE N,478.1000(b),45.03016,-93.303235,4,Camden,Webber - Camden,1,2,Westminster
-93.297114,44.94337,624,271119334617,2019-02-13T00:00:00.000Z,3246 GIRARD AVE S,478.1000(b),44.94337,-93.297114,10,Calhoun Isle,CARAG,5,2,Westminster
-93.262156,45.015017,625,271119341021,2019-02-13T00:00:00.000Z,346 26TH AVE NE,478.1000(b),45.015017,-93.262156,1,Northeast,Holland,2,2,Westminster
-93.296855,45.023596,626,271119343793,2019-02-13T00:00:00.000Z,3748 GIRARD AVE N,478.1000(b),45.023596,-93.296855,4,Camden,Folwell,1,2,Westminster
-93.297069,44.943506,627,271119338190,2019-02-13T00:00:00.000Z,3242 GIRARD AVE S,478.1000(b),44.943506,-93.297069,10,Calhoun Isle,CARAG,5,2,Westminster
-93.282354,44.94292,628,271119344180,2019-02-13T00:00:00.000Z,218 33RD ST W,478.1000(b),44.94292,-93.282354,8,Powderhorn,Lyndale,5,2,Westminster
-93.273227,44.941397,629,271119339594,2019-02-13T00:00:00.000Z,214 34TH ST E,478.1000(b),44.941397,-93.273227,9,Powderhorn,Central,5,2,Westminster
-93.266436,44.954539,630,271119341153,2019-02-13T00:00:00.000Z,2624 OAKLAND AVE S,478.1000(b),44.954539,-93.266436,6,Phillips,Phillips West,3,2,Westminster
-93.243989,44.988237,631,271119342131,2019-02-13T00:00:00.000Z,712 6TH AVE SE,478.1000(b),44.988237,-93.243989,3,University,Marcy Holmes,4,2,Westminster
-93.271566,44.920004,632,271119339559,2019-02-13T00:00:00.000Z,4552 CLINTON AVE S,478.1000(b),44.920004,-93.271566,8,Nokomis,Regina,5,2,Westminster
-93.297127,44.943148,633,271119334618,2019-02-13T00:00:00.000Z,3252 GIRARD AVE S,478.1000(b),44.943148,-93.297127,10,Calhoun Isle,CARAG,5,2,Westminster
-93.271349,44.920333,634,271119335817,2019-02-13T00:00:00.000Z,4544 CLINTON AVE S,478.1000(b),44.920333,-93.271349,8,Nokomis,Regina,5,2,Westminster
-93.216477,44.989488,635,271119336859,2019-02-13T00:00:00.000Z,1048 26TH AVE SE,478.1000(b),44.989488,-93.216477,1,University,Como,4,2,Westminster
-93.274121,44.952829,636,271119336724,2019-02-13T00:00:00.000Z,2722 2ND AVE S,478.1000(b),44.952829,-93.274121,10,Powderhorn,Whittier,3,2,Westminster
-93.280903,44.969208,637,271119341476,2019-02-13T00:00:00.000Z,1316 SPRUCE PLACE,478.1000(b),44.969208,-93.280903,7,Central,Loring Park,3,2,Westminster
-93.295582,44.963056,638,271119342734,2019-02-13T00:00:00.000Z,1934 FREMONT AVE S,478.1000(b),44.963056,-93.295582,7,Calhoun Isle,Lowry Hill,3,2,Westminster
-93.259241,44.891232,639,271119308190,2019-02-13T00:00:00.000Z,6128 11TH AVE S,478.1000(b),44.891232,-93.259241,11,Nokomis,Diamond Lake,6,2,Westminster
-93.262739,45.015011,640,271119341022,2019-02-13T00:00:00.000Z,338 26TH AVE NE,478.1000(b),45.015011,-93.262739,1,Northeast,Holland,2,2,Westminster
-93.274116,44.95285,641,271119336725,2019-02-13T00:00:00.000Z,2720 2ND AVE S,478.1000(b),44.95285,-93.274116,10,Powderhorn,Whittier,3,2,Westminster
-93.294635,44.945057,642,271119340015,2019-02-13T00:00:00.000Z,3150 EMERSON AVE S,478.1000(b),44.945057,-93.294635,10,Calhoun Isle,CARAG,5,2,Westminster
-93.273428,44.941415,643,271119340021,2019-02-13T00:00:00.000Z,210 34TH ST E,478.1000(b),44.941415,-93.273428,9,Powderhorn,Central,5,2,Westminster
-93.29716,44.942955,644,271119334619,2019-02-13T00:00:00.000Z,3300 GIRARD AVE S,478.1000(b),44.942955,-93.29716,10,Calhoun Isle,CARAG,5,2,Westminster
-93.304956,45.049388,645,271119333837,2019-02-13T00:00:00.000Z,1910 52ND AVE N,478.1000(b),45.049388,-93.304956,4,Camden,Shingle Creek,1,2,Westminster
-93.251342,44.945495,646,271119337006,2019-02-13T00:00:00.000Z,3136 16TH AVE S,478.1000(b),44.945495,-93.251342,9,Powderhorn,Powderhorn Park,6,2,Westminster
-93.309212,44.898305,647,271119310046,2019-02-13T00:00:00.000Z,2402 58TH ST W,478.1000(b),44.898305,-93.309212,13,Southwest,Armatage,5,2,Westminster
-93.297144,44.942202,648,271119338191,2019-02-13T00:00:00.000Z,3324 GIRARD AVE S,478.1000(b),44.942202,-93.297144,10,Calhoun Isle,CARAG,5,2,Westminster
-93.216573,44.98906,649,271119336860,2019-02-13T00:00:00.000Z,1032 26TH AVE SE,478.1000(b),44.98906,-93.216573,1,University,Como,4,2,Westminster
-93.296916,45.024417,650,271119343794,2019-02-13T00:00:00.000Z,3814 GIRARD AVE N,478.1000(b),45.024417,-93.296916,4,Camden,Webber - Camden,1,2,Westminster
-93.26641,44.956918,651,271119341154,2019-02-13T00:00:00.000Z,2512 OAKLAND AVE S,478.1000(b),44.956918,-93.26641,6,Phillips,Phillips West,3,2,Westminster
-93.28041,44.9664,652,271119342040,2019-02-13T00:00:00.000Z,122 OAK GROVE ST,478.1000(b),44.9664,-93.28041,7,Central,Loring Park,3,2,Westminster
-93.274118,44.953043,653,271119336726,2019-02-13T00:00:00.000Z,2716 2ND AVE S,478.1000(b),44.953043,-93.274118,10,Powderhorn,Whittier,3,2,Westminster
-93.27367,44.941392,654,271119340022,2019-02-13T00:00:00.000Z,210 34TH ST E,478.1000(b),44.941392,-93.27367,9,Powderhorn,Central,5,2,Westminster
-93.247471,44.984442,655,271119342132,2019-02-13T00:00:00.000Z,310 6TH AVE SE,478.1000(b),44.984442,-93.247471,3,University,Marcy Holmes,4,2,Westminster
-93.295768,44.965664,656,271119342735,2019-02-13T00:00:00.000Z,1788 FREMONT AVE S,478.1000(b),44.965664,-93.295768,7,Calhoun Isle,Lowry Hill,3,2,Westminster
-93.278301,44.943016,657,271119344181,2019-02-13T00:00:00.000Z,12 33RD ST W,478.1000(b),44.943016,-93.278301,8,Powderhorn,Lyndale,5,2,Westminster
-93.273714,44.941402,658,271119340023,2019-02-13T00:00:00.000Z,204 34TH ST E,478.1000(b),44.941402,-93.273714,9,Powderhorn,Central,5,2,Westminster
-93.266397,44.957004,659,271119341155,2019-02-13T00:00:00.000Z,2510 OAKLAND AVE S,478.1000(b),44.957004,-93.266397,6,Phillips,Phillips West,3,2,Westminster
-93.23207,44.991807,660,271119341014,2019-02-13T00:00:00.000Z,1126 14TH AVE SE,478.1000(b),44.991807,-93.23207,1,University,Como,2,2,Westminster
-93.216742,44.988323,661,271119336861,2019-02-13T00:00:00.000Z,1008 26TH AVE SE,478.1000(b),44.988323,-93.216742,1,University,Como,4,2,Westminster
-93.27411,44.9532,662,271119336727,2019-02-13T00:00:00.000Z,2710 2ND AVE S,478.1000(b),44.9532,-93.27411,10,Powderhorn,Whittier,3,2,Westminster
-93.247074,44.98454,663,271119342133,2019-02-13T00:00:00.000Z,314 6TH AVE SE,478.1000(b),44.98454,-93.247074,3,University,Marcy Holmes,4,2,Westminster
-93.280844,44.96955,664,271119341477,2019-02-13T00:00:00.000Z,1308 SPRUCE PLACE,478.1000(b),44.96955,-93.280844,7,Central,Loring Park,3,2,Westminster
-93.29475,44.94425,665,271119340016,2019-02-13T00:00:00.000Z,3212 EMERSON AVE S,478.1000(b),44.94425,-93.29475,10,Calhoun Isle,CARAG,5,2,Westminster
